feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV058	exposure	dinp	-0.000595281593672972	0.000792561984690343	28	11	0.461803423286592	0.843160357013111
ASV059	exposure	dinp	-0.000704668693791825	0.000713178103220142	28	28	0.334922989516726	0.843160357013111
ASV061	exposure	dinp	-0.00191910812296025	0.000932215699573399	28	12	0.0535056673656743	0.843160357013111
ASV063	exposure	dinp	-0.00109215156784448	0.00123183912917389	28	27	0.386377873864702	0.843160357013111
ASV064	exposure	dinp	0.00195695913292051	0.00197066367666219	28	10	0.333167004074135	0.843160357013111
ASV065	exposure	dinp	0.00232206417598689	0.00171045771795252	28	6	0.189722417900484	0.843160357013111
ASV066	exposure	dinp	0.00207986850303582	0.00162455603759971	28	10	0.21586090601793	0.843160357013111
ASV067	exposure	dinp	0.000974921153442249	0.00116210945347791	28	25	0.411427557733632	0.843160357013111
ASV069	exposure	dinp	-0.0027150743625619	0.00122086276373421	28	28	0.0384778231788309	0.843160357013111
ASV070	exposure	dinp	0.00128578999576494	0.00116432401859048	28	10	0.28324266111086	0.843160357013111
ASV076	exposure	dinp	-0.00554223409476371	0.00590902422519582	28	4	0.357255499114956	0.843160357013111
ASV078	exposure	dinp	0.00187258845566702	0.00135655591330829	28	8	0.183489469511387	0.843160357013111
ASV083	exposure	dinp	0.00115596723586933	0.00142801994504652	28	19	0.427759810346066	0.843160357013111
ASV095	exposure	dinp	0.00392368831897321	0.00222260931292027	28	22	0.0935716214072281	0.843160357013111
ASV013	exposure	dinp	0.00684087537037329	0.0106042820969916	28	28	0.526572941727741	0.869457647969061
ASV005	exposure	dinp	-0.00463856006645205	0.0103006628934806	28	28	0.657578274188061	0.878630563878378
ASV007	exposure	dinp	-0.00418904677664364	0.00906723162338353	28	28	0.649328693230388	0.878630563878378
ASV010	exposure	dinp	-0.00315500496667731	0.00746274896718103	28	28	0.677211364220567	0.878630563878378
ASV028	exposure	dinp	0.00209438308623325	0.0049715169940531	28	28	0.678280640448535	0.878630563878378
ASV029	exposure	dinp	0.00108737863972156	0.00190158495100391	28	28	0.574142434869067	0.878630563878378
ASV034	exposure	dinp	0.000501711267188002	0.00120025014071088	28	28	0.680629310046631	0.878630563878378
ASV036	exposure	dinp	-0.00212794438106059	0.0036072361931524	28	28	0.562201638240807	0.878630563878378
ASV041	exposure	dinp	0.000443954735412945	0.000869537521028649	28	17	0.615537109065212	0.878630563878378
ASV045	exposure	dinp	0.00220833266918793	0.00407721354338667	28	28	0.59437002922504	0.878630563878378
ASV050	exposure	dinp	0.000681665627188053	0.00150836306515263	28	16	0.656440394789862	0.878630563878378
ASV054	exposure	dinp	-0.00413771436272994	0.0074077899097142	28	4	0.582660506989496	0.878630563878378
ASV072	exposure	dinp	0.0004912343040804	0.00115160480717422	28	26	0.674490293238259	0.878630563878378
ASV039	exposure	dinp	-0.000318198385999986	0.00089069850493123	28	27	0.724845060529539	0.918999987457094
ASV003	exposure	dinp	-0.00277790404431184	0.00842990277963408	28	28	0.745360400413759	0.92843137595398
ASV027	exposure	dinp	-0.000770874216322529	0.0027103704158233	28	28	0.779167799478948	0.937642606152633
ASV051	exposure	dinp	0.00117472783136104	0.00390105099587587	28	26	0.766585218041612	0.937642606152633
ASV001	exposure	dinp	-0.000482842901303083	0.00195898542585893	28	26	0.807825879569028	0.95592729082335
ASV081	exposure	dinp	-0.000194858063411492	0.000970759967765494	28	18	0.84304486192848	0.98124893765446
ASV017	exposure	dinp	-0.000775340866735252	0.00424869344661044	28	28	0.857131843813784	0.981554208238366
ASV097	exposure	dinp	-0.000109146561339033	0.00069545220794917	28	18	0.876863074083874	0.988210766031033
ASV052	exposure	dinp	-0.000308319705093418	0.00473157326578971	28	10	0.948725598768588	0.990581139890731
