feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV058	exposure	bps	-0.000372191226731001	0.000790506335285778	28	10	0.643125085218209	0.986720103000232
ASV059	exposure	bps	-0.000758825380099391	0.000908583297330271	28	28	0.413485639801668	0.986720103000232
ASV061	exposure	bps	0.000174992658206482	0.00111168365433333	28	13	0.876580730086749	0.986720103000232
ASV062	exposure	bps	0.000164088884149209	0.000771989527866587	28	22	0.833939209668589	0.986720103000232
ASV063	exposure	bps	0.00209070155853051	0.00101079519312861	28	28	0.0524923708773101	0.986720103000232
ASV064	exposure	bps	0.000506256941564916	0.00147351188490703	28	12	0.734753931517072	0.986720103000232
ASV065	exposure	bps	-0.00184370041768935	0.00143150179635543	28	10	0.213229893432469	0.986720103000232
ASV066	exposure	bps	0.000511122796612372	0.00113031641286892	28	12	0.656249091214375	0.986720103000232
ASV067	exposure	bps	0.000464610993609322	0.00182512325777163	28	24	0.801794602234922	0.986720103000232
ASV068	exposure	bps	0.000458772466161508	0.00115130584568282	28	25	0.694718827935705	0.986720103000232
ASV069	exposure	bps	0.000595280928109866	0.00183925425255213	28	27	0.7497358703826	0.986720103000232
ASV070	exposure	bps	0.000117182191707812	0.00116984921816665	28	12	0.921259859656093	0.986720103000232
ASV072	exposure	bps	-0.000633463577167124	0.00171739697919521	28	28	0.71631695925954	0.986720103000232
ASV075	exposure	bps	0.000753314016089198	0.000854100409743	28	9	0.388800427048966	0.986720103000232
ASV083	exposure	bps	-0.000744291985570913	0.0010511238142513	28	23	0.487484979592489	0.986720103000232
ASV084	exposure	bps	0.000262270245792082	0.00143254719243587	28	16	0.856675011650095	0.986720103000232
ASV086	exposure	bps	-0.00123531819594269	0.00135102735910253	28	22	0.371988860544583	0.986720103000232
ASV091	exposure	bps	0.000872299157708079	0.00128619282801627	28	9	0.505819939636329	0.986720103000232
ASV092	exposure	bps	0.000798510027481984	0.00124208751359726	28	15	0.527986402796471	0.986720103000232
ASV093	exposure	bps	0.000863705600552387	0.000677186231403744	28	9	0.216772387616808	0.986720103000232
ASV095	exposure	bps	-0.00375329989649732	0.00157266895158595	28	17	0.0275630684378731	0.986720103000232
ASV097	exposure	bps	-8.36244768834478e-05	0.00102088225725898	28	16	0.935529419860097	0.986720103000232
