feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV012	exposure	dinp	-0.0132004022749587	0.00322362018868084	14	14	0.00639392080645958	0.434786614839252
ASV025	exposure	dinp	-0.00625500602041865	0.00217659205445116	14	14	0.0282875534787135	0.550817117565238
ASV055	exposure	dinp	-0.00309970450519454	0.00111882446212353	14	14	0.0324010069156022	0.550817117565238
ASV069	exposure	dinp	-0.00305452263232097	0.00101712657922155	14	14	0.0239126639784423	0.550817117565238
ASV007	exposure	dinp	-0.0123226288585857	0.00765042557673079	14	14	0.158368511807981	0.598281044607928
ASV028	exposure	dinp	-0.00735746115132928	0.00423594185057116	14	14	0.133077190293884	0.598281044607928
ASV032	exposure	dinp	0.00423938137899801	0.00178913509138291	14	14	0.0555575112732209	0.598281044607928
ASV037	exposure	dinp	0.00191985218912149	0.00103259082202778	14	14	0.112339332563395	0.598281044607928
ASV038	exposure	dinp	-0.00113952974608597	0.000582968837052177	14	6	0.0984154749407483	0.598281044607928
ASV039	exposure	dinp	-0.00130044701445575	0.00055832953247876	14	14	0.0587069997302617	0.598281044607928
ASV041	exposure	dinp	-0.000754438561736178	0.000424979780527414	14	10	0.126206470709912	0.598281044607928
ASV049	exposure	dinp	-0.00483129045101444	0.00293186216005192	14	14	0.150479170129522	0.598281044607928
ASV052	exposure	dinp	-0.0017043293344171	0.000814117992688146	14	6	0.0812079510432181	0.598281044607928
ASV059	exposure	dinp	-0.00142729982342197	0.000775390299459894	14	14	0.115258268090811	0.598281044607928
ASV063	exposure	dinp	-0.00286610930861417	0.00143182750656935	14	14	0.0922070460228655	0.598281044607928
ASV070	exposure	dinp	-0.000620928670691836	0.00033396188231628	14	6	0.112335811209249	0.598281044607928
ASV095	exposure	dinp	0.00284612026425854	0.00127843447139492	14	9	0.0676134671399003	0.598281044607928
ASV097	exposure	dinp	-0.0014672893248765	0.000871867508573127	14	9	0.143378345284366	0.598281044607928
ASV021	exposure	dinp	0.00182179705872881	0.00121981231504019	14	14	0.185918194608797	0.602020820638008
ASV056	exposure	dinp	-0.00130636255568599	0.000857404833827086	14	14	0.178436991275293	0.602020820638008
ASV058	exposure	dinp	-0.000211677490454127	0.000139793693217696	14	6	0.180743712275344	0.602020820638008
ASV022	exposure	dinp	-0.00544544187125541	0.00408695180984514	14	14	0.231098601463389	0.606491067916303
ASV024	exposure	dinp	-0.00268219636471493	0.00199374205380259	14	14	0.227140062372968	0.606491067916303
ASV027	exposure	dinp	-0.00285244848572418	0.00211729516326374	14	14	0.226560917823342	0.606491067916303
ASV046	exposure	dinp	-0.00407748579970156	0.00294580590280307	14	14	0.215592003483946	0.606491067916303
ASV061	exposure	dinp	-0.00186043993705902	0.00139900811503196	14	6	0.231893643615057	0.606491067916303
ASV008	exposure	dinp	0.01291255820404	0.0105739716028995	14	14	0.267827363738911	0.629512155245925
ASV048	exposure	dinp	-0.00155962339909412	0.0012790664968837	14	14	0.268468419148998	0.629512155245925
ASV065	exposure	dinp	0.00104101785156251	0.000848365942891494	14	3	0.265750185467637	0.629512155245925
ASV001	exposure	dinp	-0.0010099776634734	0.00105783239947436	14	13	0.376565408541794	0.692066156238973
ASV004	exposure	dinp	0.0325437375838719	0.0314474708753921	14	14	0.340630312472281	0.692066156238973
ASV016	exposure	dinp	-0.0022054089666183	0.00226762844496357	14	14	0.368331308514319	0.692066156238973
ASV018	exposure	dinp	-0.0091201196051274	0.00866680462245626	14	14	0.333182063154325	0.692066156238973
ASV020	exposure	dinp	-0.0027252325331074	0.00268754667089446	14	14	0.349703517510575	0.692066156238973
ASV044	exposure	dinp	-0.00242769427519271	0.00253285417872039	14	14	0.374832743057843	0.692066156238973
ASV054	exposure	dinp	0.00716584948564987	0.00716584942686908	14	2	0.355917679718641	0.692066156238973
ASV075	exposure	dinp	-0.000412474473593698	0.000393867139048916	14	6	0.335329626222395	0.692066156238973
ASV043	exposure	dinp	-0.00139894660739212	0.00160645260041907	14	13	0.417323221911922	0.746788923421335
ASV019	exposure	dinp	-0.00139711386956625	0.00173637079090206	14	14	0.451736348350677	0.787642863790924
ASV034	exposure	dinp	0.000344443416124179	0.000445317869356898	14	14	0.468608335581072	0.796634170487822
ASV009	exposure	dinp	0.000782013683259185	0.00117553136747229	14	14	0.530620748849222	0.859100260041598
ASV042	exposure	dinp	0.00153157261749212	0.00223574938435864	14	14	0.518893970246067	0.859100260041598
ASV081	exposure	dinp	-0.00088976837934242	0.00139604129448942	14	13	0.547430435717383	0.865703944855396
ASV066	exposure	dinp	0.000346684875903094	0.000595559183769279	14	6	0.581685499342749	0.878991421229043
ASV067	exposure	dinp	-0.000659845818558959	0.00110228913437329	14	13	0.57132180687695	0.878991421229043
ASV005	exposure	dinp	0.00348486607361512	0.00921553065071322	14	14	0.718335561194721	0.919297717513188
ASV010	exposure	dinp	-0.00244099805173123	0.00509405520367238	14	14	0.648771184256146	0.919297717513188
ASV011	exposure	dinp	0.000438407840674266	0.000888826800687853	14	14	0.639371896982954	0.919297717513188
ASV030	exposure	dinp	-0.000868682838972219	0.00189861180014795	14	10	0.663385986684355	0.919297717513188
ASV033	exposure	dinp	-0.000514478733199954	0.00121025276632251	14	14	0.685587101926557	0.919297717513188
ASV035	exposure	dinp	0.000815955767129536	0.00226851499583871	14	14	0.73140199585111	0.919297717513188
ASV050	exposure	dinp	-0.000772551657445672	0.00190750131873794	14	8	0.699516696807557	0.919297717513188
ASV051	exposure	dinp	-0.00106582626223305	0.00298385243698732	14	14	0.733171161551646	0.919297717513188
ASV062	exposure	dinp	0.000228121831871276	0.000642631049886156	14	9	0.734748431333175	0.919297717513188
ASV068	exposure	dinp	0.000354538204168785	0.0010347064392725	14	14	0.743549624459196	0.919297717513188
ASV002	exposure	dinp	-0.00284802370052897	0.0138030683312911	14	14	0.843354504975448	0.933765270426269
ASV014	exposure	dinp	-0.00090237993397221	0.00414260864917662	14	8	0.834781612154238	0.933765270426269
ASV023	exposure	dinp	-0.00215437753837024	0.0071191734661292	14	14	0.772399121181675	0.933765270426269
ASV029	exposure	dinp	-0.000272521954293852	0.00115434417525903	14	14	0.821220206237208	0.933765270426269
ASV036	exposure	dinp	-0.000624351027055444	0.00237183714784573	14	14	0.801175722482276	0.933765270426269
ASV064	exposure	dinp	0.000354113588930834	0.00181033404105596	14	6	0.851374217153363	0.933765270426269
ASV072	exposure	dinp	0.000289979755810577	0.00126546782255429	14	14	0.826364878070784	0.933765270426269
ASV017	exposure	dinp	0.00072398705874207	0.00416280045115791	14	14	0.867649252872006	0.936510304687245
ASV003	exposure	dinp	0.000909955139146363	0.0111624341807185	14	14	0.937680205258617	0.985324028363922
ASV006	exposure	dinp	-0.000146651933486791	0.00764848699499979	14	14	0.985324028363922	0.985324028363922
