feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
ASV037	exposure	dinp	-0.00160825094632284	0.00213203503800461	14	14	0.479201706358778	0.84184083549515
ASV041	exposure	dinp	-0.00151497351185797	0.00187792691118327	14	14	0.450609344101157	0.84184083549515
ASV044	exposure	dinp	0.0026815606093806	0.00347386265654319	14	14	0.469461170185167	0.84184083549515
ASV073	exposure	dinp	-0.000723235944392676	0.000857040836705757	14	8	0.431091632585793	0.84184083549515
ASV023	exposure	dinp	0.00724847405501	0.0102942951378778	14	14	0.507747964585047	0.868516255211264
ASV036	exposure	dinp	-0.00150658230418001	0.00229664156023925	14	14	0.536158041297467	0.893596735495778
ASV001	exposure	dinp	0.00370424800348008	0.00607338346095185	14	14	0.56428728671582	0.894601796012885
ASV097	exposure	dinp	-0.000993329101963785	0.00157324777523106	14	11	0.551067475221876	0.894601796012885
ASV010	exposure	dinp	-0.00557568795030803	0.0123705519512171	14	14	0.668019420931399	0.907836609923627
ASV015	exposure	dinp	0.0045445457273142	0.0104568403671952	14	14	0.679047571724281	0.907836609923627
ASV020	exposure	dinp	0.00277771794081007	0.00648608056836795	14	14	0.683409848127147	0.907836609923627
ASV034	exposure	dinp	-0.000818601389729477	0.00191466506498981	14	14	0.683902787448307	0.907836609923627
ASV035	exposure	dinp	0.000825218421179544	0.00193320129687846	14	9	0.684369136711657	0.907836609923627
ASV058	exposure	dinp	0.000856982481985323	0.00171394500857207	14	10	0.63487613680237	0.907836609923627
ASV090	exposure	dinp	0.000783472383304913	0.00144623167295834	14	11	0.607516729880728	0.907836609923627
ASV105	exposure	dinp	0.000361161880476923	0.00067713002968078	14	6	0.612946040559941	0.907836609923627
ASV033	exposure	dinp	-0.00443794026213789	0.011798379080876	14	14	0.719748160113024	0.935672608146931
ASV004	exposure	dinp	0.00687580346198015	0.0201394497421487	14	14	0.744434252028758	0.948788752585672
ASV012	exposure	dinp	0.00276998491320172	0.012446762427461	14	14	0.831270674087845	0.96224818578544
ASV013	exposure	dinp	-0.0108630281422802	0.03621353488092	14	14	0.774319933872954	0.96224818578544
ASV021	exposure	dinp	0.000531801096746649	0.00242579674954814	14	14	0.833740417512524	0.96224818578544
ASV039	exposure	dinp	0.000210278444901699	0.000897380616450069	14	14	0.822524165499307	0.96224818578544
ASV059	exposure	dinp	0.000379225749509076	0.00184347448856351	14	13	0.843817639842617	0.96224818578544
ASV095	exposure	dinp	-0.000599632452092767	0.0021036204654472	14	6	0.785191045701552	0.96224818578544
ASV045	exposure	dinp	-0.000279345744415365	0.00176146689588097	14	14	0.879197418474705	0.968607325438234
ASV072	exposure	dinp	5.94813067210455e-05	0.00035249181415898	14	8	0.871541979012269	0.968607325438234
ASV091	exposure	dinp	-0.000116808663125881	0.000843888232347715	14	5	0.894439414982699	0.968976032897924
ASV018	exposure	dinp	-0.000175654019830995	0.0028225610287029	14	14	0.9523992808108	0.982634178614317
ASV022	exposure	dinp	-0.000874654681606841	0.0133549956423111	14	14	0.949909370477074	0.982634178614317
ASV051	exposure	dinp	0.000216107612601658	0.002351342678536	14	14	0.929762793759789	0.982634178614317
ASV006	exposure	dinp	0.000383024524780292	0.018871881524718	14	6	0.984465322396256	0.984465322396256
ASV024	exposure	dinp	-0.000151713975243529	0.00513330062675518	14	14	0.977380615579969	0.984465322396256
