feature	ASV001	ASV002	ASV003	ASV004	ASV005	ASV006	ASV007	ASV008	ASV009	ASV010	ASV011	ASV012	ASV013	ASV014	ASV015	ASV016	ASV017	ASV018	ASV019	ASV020	ASV021	ASV022	ASV023	ASV024	ASV025	ASV027	ASV028	ASV029	ASV030	ASV032	ASV033	ASV034	ASV035	ASV036	ASV037	ASV038	ASV039	ASV041	ASV042	ASV043	ASV044	ASV045	ASV046	ASV048	ASV049	ASV055	ASV056	ASV059	ASV061	ASV062	ASV063	ASV065	ASV066	ASV067	ASV068	ASV069	ASV070	ASV071	ASV072	ASV075	ASV077	ASV080	ASV081	ASV082	ASV083	ASV084	ASV092	ASV093	ASV098
wk22_A	0.0549860380840566	0.754636518508295	0.417890589945572	0.0584758044024655	0.313257278113317	0.010852033123793	0.349353084262237	0.111218888369774	0.0258915871891357	0.0695313499531282	0.0451589239231499	0.0388768864787625	0.18845356474511	0	0.0125938431383167	0.042580147661204	0.0454976037821824	0.157622105455284	0.0206293811565922	0.087491527574533	0.0428451163474068	0.0342045126965823	0.0258779147353007	0	0.0139050156784082	0.0219057127338028	0.042989792254555	0.0162262474587037	0.0325345803817439	0.043604187953373	0.00486314573534302	0.00963082902260696	0.0467273708294433	0.0292433880970028	0.0605891698106676	0.0463804164466972	0.0196752496861498	0.0603265129477731	0.0330533479616386	0.00587795865145081	0.015337419757458	0.084389529263938	0.0840245977475537	0.0222141208380407	0.0595037298443018	0.0217656565795599	0.0132517462713572	0.0152660769034002	0.0564154864285257	0.00843218151689708	0.0313974742968271	0	0.0134884592748397	0.0225294667553851	0.00902073761966245	0.0112628532667225	0.0205970626428463	0.00459892912634908	0.012814015253061	0.00999624070735719	0	0	0.0105336177909387	0.0138763056474735	0.00402493322686921	0	0	0.0229852242605661	0
wk22_B	0.0359529603162904	0.720007607340781	0.387620477665191	0.0535290969973274	0.330041484570318	0.00673800319604923	0.445248045395857	0.100452654773137	0.0246308176033243	0.0705142052269405	0.0371541596623392	0.0401247784487818	0.168165211320335	0	0.012561819137041	0.0383027521371006	0.0500621114720427	0.159433698822094	0.0172620565375428	0.0848573545047701	0.0437465943825436	0.047628760676495	0.0217924224209428	0	0.0162088712677697	0.0186149005438	0.0411090168204549	0.0188320185417797	0.0304531386047607	0.0484492939511394	0.0027110916634394	0.0127162972557485	0.0393075323016298	0.0435785311193502	0.0547597028173205	0.0444421703585115	0.0261224750304645	0.0436726836090937	0.0308525604635595	0.00657271801421095	0.0117556737754648	0.0719853525574838	0.0781146912456097	0.0203978602381885	0.0258237434050748	0.0188501481167099	0.0135288641950497	0.015254312448618	0.0475185124275122	0.00771370080576002	0.0268370619256683	0.00967744406270882	0.0145904628358363	0.0212818555093312	0.00962573953552526	0.01288257275467	0.018698963877688	0.00313050028166436	0.0121249001708406	0.00887986894768109	0	0	0.0105404750586471	0.0125086234386807	0.00414126768535072	0	0.00313050028166436	0.0166405095516033	0
wk22_D	0.0113358503923562	0.600695258169998	0.367146350073811	0.161780329277072	0.260368021991267	0	0.45366725883286	0.0729750982253356	0.0666525911539582	0.0855301232226356	0.067897864834347	0.0508306452444688	0.314169767660997	0.0667920548667317	0.0107556478585653	0.0516492183931683	0.106400487430142	0.166062257133918	0.0178642645232137	0.143398621103197	0.0582779697633653	0.0477073494133805	0.0593189576633221	0.0271872137893926	0.035840751063343	0.013061286342253	0.0750631868195094	0.0144146415392827	0.105648844930987	0.0594523967060276	0.0177242459679262	0.0112083121193305	0.131923664303086	0.0567708458286365	0.0568325611500793	0	0.00343511956322126	0.0385645774621753	0.07098586219155	0.0171668706673758	0.0454598748342165	0.0718609409168803	0.0456557378994184	0.0325197207693663	0.0130856323288272	0.0302522257233143	0.0241694381286229	0.0111395975126328	0	0.0073007497553507	0.0305493992121217	0.00657652062531672	0	0.0476985105568253	0.0109822287716882	0.0168129156866027	0	0.00760270436408411	0.0239836148618153	0	0.0158060686009257	0.0198187139606896	0.00759559803371397	0.00255929957232116	0.0110777037159085	0.0161287648725389	0.0122194079808347	0	0
wk22_E	0.00739330750978435	0.491358633528242	0.417890923584091	0.119190741857843	0.283143932414659	0.00297489934411624	0.38716245467673	0.0685894514797523	0.0761008491462576	0.1015886669524	0.0621465777747883	0.0591089557028567	0.367590261433126	0.101204811114601	0.0124579704989877	0.058023232565047	0.126843730509745	0.219584635800772	0.0276953081164505	0.170938924900526	0.0697843897376203	0.0441510110451814	0.0625833907133937	0.0332944596857616	0.0359250626902759	0.0100808949236889	0.079393032080859	0.0137108635580145	0.136465119529154	0.0767105136584132	0.0224713148066867	0.00989432638491224	0.185355663410323	0.0338992938533281	0.0579932731037096	0	0.0077617787792952	0.0509162057573991	0.0886388324327603	0.0183850232978766	0.0526378005929402	0.0797219581159358	0.0546707292063652	0.0233596606580234	0.0135441949597676	0.0306676672315167	0.021456296123061	0.00532449696323989	0	0.0121892312417433	0.0180145664362816	0.0124616627492544	0	0.033970249042022	0.0133022530740901	0.0133380676898887	0	0.0103072917043138	0.029746688300371	0	0.0282837991850395	0.0183545997020765	0.0054589647386696	0	0.0117174990347128	0.0204884902966178	0.0156765950156204	0	0.00369459904562757
wk22_F	0.0127039829260117	0.520904627727307	0.54436975417178	0.167271179473567	0.344778577241569	0	0.472150171165941	0.0734616692015877	0.0316973570505382	0.0618442126719101	0.0899968015563401	0.0434426628744685	0.209938842134068	0.101283097786292	0.0185191982967861	0.0220835747444866	0.0887227707245662	0.11330726902682	0.0212357548350587	0.0712836932784426	0.0320124275991394	0.0560346939058386	0.0361344528683211	0.0133241699854015	0.0259193157670722	0.0116209758251361	0.0396094536696842	0.015208528284391	0.0693944052974316	0.0345370842712831	0.00985175821814764	0.0122254221212634	0.0652574102567744	0.0465491577810634	0.0273986646530278	0	0.00531039217798336	0.0187497518548529	0.0456698937973146	0.0175628076614079	0.0455036780110207	0.0372054645852653	0.0510984906465429	0.0148797123527165	0.0210001863203354	0.0174917324102256	0.0269603336630293	0.0139801907240089	0	0	0.0143193405538709	0	0	0.0186686364360355	0.00569652095641788	0.0187135346008933	0	0.00463143102823032	0.0111866089561486	0	0.00954168554058371	0.0100613575551879	0.00632064332265069	0	0.00557676630393287	0.00780072011296971	0.00402493322686921	0	0.00314643173613738
wk22_G	0.00661820515660694	0.396410026287595	0.42566036299947	0.0952657920185755	0.270698070822697	0.00367424288125287	0.459372017716775	0.075853832845718	0.0866497409633889	0.110401701650661	0.0629280723412256	0.0658546639217369	0.35731595062603	0.0723576595860679	0.0135199902788417	0.0674518859003221	0.120320046683223	0.191666593217833	0.0137728353624457	0.174136941305823	0.0593297669406507	0.0468886204155475	0.0792438540809419	0.0372887225559083	0.0360484992422944	0.0119727544578858	0.0941233576899931	0.0172775924999158	0.157443191815067	0.070506041064657	0.0190627651472558	0.0109304738248912	0.23353147666464	0.0631215241395748	0.104004273897621	0	0.0107298610536919	0.066214695261156	0.0826580770542367	0.0171921819329206	0.0586700110762548	0.0779246836303608	0.0547611666507511	0.0317926879876479	0.0195859273288471	0.040680267687718	0.0304044293058613	0.0109397565887115	0	0.00550911127549657	0.0201939082138387	0.00833676256966794	0	0.0319750119213488	0.0108320168439223	0.0161276331178298	0	0.00852327748830322	0.0318207827466414	0	0.0286168310713086	0.0218674350427262	0.00521538556742557	0	0.0124295195345832	0.0224738075736616	0.0155261994645549	0	0.00494471427588071
wk22_C	0.0417145068525651	0.519401329535288	0.297660976898848	0.110707958843711	0.292624786380018	0.0139912391508756	0.472096076086847	0.113562814206945	0.0659183968554011	0.116544543801487	0.0486397380697717	0.048458544001483	0.34516790811237	0	0.0208978125809431	0.0725370855089845	0.0573678288925396	0.279720207663646	0.030926184372669	0.134940159778645	0.0621051963143877	0.0491537914301129	0.0459289872890362	0.0129671286025615	0.013719504700604	0.0207168384917616	0.105837415661885	0.0197237025950023	0.0139912391508756	0.0666965310736165	0.00653457020600242	0.0151951561342204	0.0836375869420645	0.0604423331876986	0.103580072547713	0.0869924115853216	0.047910842450375	0.0498393620348579	0.0450171477305386	0.00882054520407072	0.0301865822222005	0.125980636122273	0.111641110749372	0.0169148244305103	0.0437144705959941	0.0238697968850794	0.0195318844513153	0.027395834485902	0.028998649796188	0.0232301972484436	0.0337229897785654	0.0134423168912659	0.0268403237101793	0.0656122399610231	0.0144327219554227	0.0142577618997849	0.0372949562377916	0.0101436447580585	0.0233380135980513	0.0130635641263426	0	0	0.00909957610995827	0.0319643382921026	0.00867766616700062	0	0.014776430243579	0.0125740738214471	0
wk40_A	0.0238705093421462	0.593457391825686	0.0139502911834878	0.0123410587788146	0.0103524793498212	0.00934893290017793	0.715682649857792	0.105756751446533	0.107990379404275	0.0898529467444947	0.0158437370480305	0.0687851461525256	0.209700098490883	0	0.0173723446756117	0.0843195870050645	0.0194412606633435	0.246511655409559	0.0411131261827854	0.173616934645517	0.0540799506612868	0.0718632239602775	0.0587154147672357	0.0487498005723043	0.0509596719426571	0.0143489766280543	0.0826737624681317	0.0161958925093305	0.073844495850329	0.0484008859259402	0.0164550733153599	0.0166256268100706	0.0319575128161462	0.0161085829180685	0.145689970633693	0	0.0598597502945352	0.0992595917586959	0.0361434606923227	0.00839652647303018	0.029236664024782	0.0270300928734149	0.0419627968463859	0.0187016783676255	0	0.0112657609263058	0.00822809381439579	0	0	0.00732126749140546	0.0219622982963236	0	0	0.0299518152611349	0.0168781826586096	0	0.00805614076664085	0.00628494392133216	0.029236664024782	0.00503986260291356	0	0	0.0106214049111817	0.00919795552433526	0	0.0221541484080101	0.0110125338835152	0	0.0131166255708946
wk40_B	0.0264460400627719	0.78850499038958	0.0196658550508541	0.00398749097437406	0.00906102902002408	0.00487854371874743	0.589809798336769	0.117980029871073	0.0721128490437622	0.0712601541971165	0.0393392954954823	0.0602962172044478	0.212936264948196	0	0.0127111644562136	0.0527347888339543	0.0376167422915682	0.191801179694633	0.0269423759633545	0.111362479676762	0.0414080155790446	0.0709237164891955	0.0496242859192513	0.018556872730976	0.0489243820250646	0.0228443597991098	0.0604501359568738	0.0202630005531859	0.0795127442633028	0.053434618609643	0.00813642801632952	0.012606522867623	0.0884636432488869	0.0165975689590854	0.0631148443070281	0	0.030276972697406	0.0438042574086232	0.0348360419914829	0.012606522867623	0.0150049290796242	0.0574786198885822	0.0732646862257753	0.0161116560526761	0.00651157425411742	0.0104209851281388	0.014465600412075	0.0125010055783613	0.0233604636020733	0.00962823268163093	0.0173009208811006	0.008455868030446	0.0238653959439402	0.0376519694511435	0.00813642801632952	0.00709230874863459	0.0299248102987517	0	0.0193261351105029	0.0134207232905835	0	0	0.0117359841246199	0.0210957581901474	0.00514783780694786	0	0.00861404871625198	0.0127111644562136	0.0286118920433618
wk40_D	0.0453959495178335	0.622746228258565	0.315181362185002	0.13023169466069	0.00272397106302654	0	0.650255427097499	0.0998033517305607	0.0298463646036274	0.0791896808174477	0	0.0399085000036873	0.178106379558934	0.00527259496046804	0.00850892163090034	0.0735815008719406	0.0137568869466951	0.19705427608433	0.0134844362303953	0.1364275432144	0.0302479586708825	0.0793541976361778	0.04634774741379	0.0288340490468244	0.016174665813546	0.0113146128076217	0.0590145594896698	0.0137568869466951	0.100158284956754	0.0501415528244638	0.027142824233194	0.0121832402836547	0.0176556333426059	0.0183766703323751	0.110639079711169	0	0.00431278510027383	0.0895104922345746	0.0365822891149356	0.0146707000785334	0.0667642874459682	0.0367847821976302	0.0108115010169907	0.0292812399288592	0	0.00720422777921783	0.043280033337157	0.0305228977373529	0	0.0179164825120317	0.0345997491405328	0.0049091948021872	0	0.0234364578719841	0.0129939025034967	0	0	0.0407603838226525	0.0117963322453015	0	0.0141557544627554	0.0030463139539902	0.0100094628189353	0	0.0062450385915978	0.026624978728109	0.00720422777921783	0	0
