sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49
BPS_high_wk40_bps_d1_A,-8.246009297875245,1.7876336845255867,0.02314068949911086,7.431139568294674,-0.1875450253703974,1.8411796517569068,-5.495446819551887,4.474064488601818,-2.5249405885490503,4.292108088558978,-0.26943601551871094,1.9199744585208187,-3.428334973441399,5.652254433013327,1.4222933544333776,-2.7577370053072614,-0.9393064913918802,-0.6810836905217068,2.8792537049502727,1.8618228674312765,-1.27459269177727,-0.3997709347483182,-2.305348533936738,0.20763179726622455,2.0321732202770564,4.589531413142046,-1.4603188552437942,-1.1402004967766595,-0.3101950728098136,-1.9863914696890863,-1.7916944740957634,0.7816466712650922,1.5853228767289673,1.5730867928563708,1.5247192091787707,2.91171952817843,-1.311060976993535,-2.3049117602604894,-1.7555761131760095,1.8550906729810634,0.9220375399666815,1.9382844776264174,0.18492547443635865,-2.0511420483604437,-0.4481272329094515,-0.22143009154171947,0.567112799906728,-0.5715348383108538,-1.804871819080787e-13
BPS_high_wk40_bps_d1_B,-6.486781962938473,7.447127210572944,0.7917540655622967,6.609860033204582,-1.1395577610038228,1.2883157903793259,-4.372019508489597,4.001884335752041,-3.8740964177180106,1.996182115924693,3.9993597833731505,3.80287060851118,1.4065396966876695,1.3523840291950224,-2.4396121778816746,0.955396289708038,-4.400929684944631,-0.5622663299486984,-1.466511388273957,1.6665264612006365,1.3130374611462798,1.4606165490047822,0.4507449306701034,-1.9445535320156522,-0.8648538377363633,-1.4719213588125788,0.7233594068900039,-4.10405270353071,-1.7813685678319475,0.21948495155431028,-3.668152358079736,-0.10618907639159711,1.4185194679108033,-0.11571052347793569,-1.6949912133212686,-0.8493674508113978,2.690384691514077,2.4414783809664686,-0.06219956255746732,-1.739536552012556,-1.2300865918486932,-1.3595114639433528,-2.160729028177891,2.639619580358044,0.27072640111038493,-0.6712354214765811,1.5131663048011628,0.3381584826215268,-1.8052796340310255e-13
BPS_high_wk40_bps_d1_C,-10.318483031007622,3.7917662117112454,-1.1131322702163373,7.380073437032558,-4.920601180009653,-2.1183849348919996,-4.897515476092911,-0.31295407471149234,-2.8630466479991683,0.7801192796214903,2.261381251450705,3.7296767969993145,-0.4066475603911313,-2.0021725576778224,-0.40869408716321437,2.703480379598156,1.2039981869878627,0.23408601496478318,-2.460984981109419,-4.48156007236147,2.0912065058751033,1.5787115308463422,0.5389657901648616,0.4161349984350293,0.9851854626868127,-2.0266025740394427,5.766143520272799,1.1712755394355072,3.887671220803099,-0.908063565998919,-0.5825597924890711,-2.035773713384944,-2.381318253809728,-0.5706984556289856,-0.9326485014130537,-1.272887227812173,-0.6311105908617054,-0.6362869583375225,-1.5348822283716026,-0.9519410777123496,1.1934419469807789,1.241566657114497,1.7178303601528013,-2.3899264706676053,-1.0197317940561619,0.986286211548912,-0.9405309710541375,-0.9476259621639698,-1.8277293247138485e-13
BPS_high_wk40_bps_d1_D,-14.122988100221121,3.4053840481893327,6.7547305898379415,-2.7161478886759216,0.2762792488627689,0.7060910627293242,-3.8723769371764063,-5.3614281824887176,8.964079550804762,2.9600562293469728,3.670447841209869,0.5555273341540905,3.7718535117724046,2.2111097987615396,0.7754852662785542,0.8792555780539446,0.38937243612546485,-2.3903119889370665,0.8664237464073139,-1.9117942549058764,3.8888763048812374,-2.363709990983802,0.21216630071165793,1.7611799877187064,-3.3264765780005003,0.47513275649216175,0.452347155586402,1.570680574035584,1.2088693443646539,-1.217930068450896,0.3319952864959359,-0.5055091515940743,3.9833389057596365,1.98403950740771,-2.0835663565089853,0.6059209832798654,-1.4297256479173124,-0.39908186184705563,0.7010667823846005,1.8545465356433075,-1.3465057874900637,-1.9139914760274976,-0.875260516283146,0.10166098971548754,-0.2144126451241263,0.08566663641100498,-0.7267084524854132,0.5424017413778203,-1.806748886639916e-13
BPS_high_wk40_bps_d1_E,-2.9686663811456033,1.0172644280628274,-4.2031964206643835,-2.4264674191630253,-7.687282463793939,3.796211510864279,-1.3599279048237913,0.3770302906372456,-1.559058167362888,1.9244661494463984,-0.09710259469210417,-4.422280949829454,4.0455868312081575,-1.686640556850613,-0.17596341076610428,0.5761556205567112,2.609019101748976,1.8993392278966688,3.3046205915497064,1.6083240019679708,1.99286655470723,-0.5615424035554557,0.04721764979861919,-1.0604884648285995,1.1263224446965525,1.7137774290729695,1.0441329381641624,-0.3184832406280944,1.9643555412984726,0.7220728655569454,0.9010625738957199,-0.6411200691194653,0.6560467559887775,-0.032021176384906896,1.179036076193985,1.641903513229669,-2.7509854841875216,4.803950791333447,-0.08189635844249266,-1.3504476115174981,-0.8765323367761614,2.400403706308483,0.38722469369117946,0.25468718282222647,3.1960886850950354,1.9065484793927108,1.4894657691404263,1.4689746087990685,-1.8145953142465719e-13
BPS_high_wk40_bps_d1_F,-9.355549634759813,2.9792148239791834,0.6826765322877676,2.6945298066015777,-4.464967791191531,0.19529637545956544,0.4720813672558702,-2.8317178129616747,-0.1461125892689709,1.4692679163323443,4.924469162954372,-0.3553641052859725,0.08572783921820659,-3.529182106404774,-0.9408893023514212,-1.8819299067535924,-0.2850643158491081,-2.7222525422855823,2.199644699626165,3.683298299680323,0.28109349738837464,1.5401849538759327,0.4011441542589079,-0.4127785734690611,-0.7200980529949862,0.16142401419669322,0.30315510274173924,3.0286450448540636,-0.7158103616816409,0.5585479510144907,3.1762501207299874,0.6332028758889368,-2.5116088809412287,-1.7780384343766038,1.1986230788563714,-1.1437845454694415,-1.2982160965828609,-3.5172743754491056,0.7528321453928846,-1.21174233490738,2.176486817928787,0.1354065948518867,-2.9275213733242467,0.5567241685724236,1.9832033347165814,-3.3695627023307733,1.4461986517835608,-0.29636965082906913,-1.8018665357950538e-13
BPS_high_wk40_bps_d1_G,-10.377730435789756,4.339804429400096,3.8464476234378275,-3.9769751996603158,-5.984396488634982,5.012936835189383,2.291737870522303,-3.0190652235213125,0.7803629038046803,-1.4289753984089013,3.580207392410372,-5.002382489151352,0.42808294764932187,-6.827016003108611,1.086488632578255,-2.688155000197621,3.002857196674069,-0.012501050919636538,-1.370047595744125,-0.4072831743836594,-2.707000494507173,2.393407175233214,-2.973296786648075,1.237612274567939,2.300898699123601,1.4682239595361524,-1.3204191366966684,-3.498219578561246,-2.274078804422987,-1.6267745018118305,-0.06883130615986786,-1.7662909110270562,1.1463048844397143,0.43481769424736344,-2.1482137937993526,-0.5503326495450019,3.358423758507948,-1.288465359992253,-2.133627205579632,0.8262399121831847,0.40832785659968684,0.7253904421293259,0.7286193418502133,0.8678884568298011,-0.005411363003667792,1.1041526442343979,-1.0134753086623693,-0.5631681817624106,-1.7982146988371171e-13
BPS_high_wk40_bps_d2_A,2.9539888960603022,8.489349387451936,0.8437472191889678,2.5661860794204445,6.338228389040074,4.131258566290627,0.3703243125686501,-3.4158868763066432,-2.676918826057452,-3.975235671201915,-0.5992751240263693,5.2109864354859,0.5413033260454736,2.012028590271947,2.699391908415555,-0.16962411648943407,0.40804110869449867,0.0415966552603313,3.316863497605943,1.2890212924765254,-1.3491161325064618,1.3172099957908783,-1.175296752310166,-5.3367983999129764,0.8259894914534072,-1.1255007106202337,-0.6915593989279225,-1.9584955996382911,3.781447496804764,-0.3453349896913882,5.030038832464509,-0.8715345914640603,1.152344647541248,1.1823078265665592,-1.9293479510427334,1.2425089979102626,1.0488167455303006,-0.5389325596672077,2.247542189023346,-0.36316080026923925,1.8576619402427734,-1.3759926633576696,1.3413533782220637,0.6619398582077068,1.0902721172890635,1.0136254065039518,-0.6806337044532412,-0.22632429212630442,-1.7868534677824835e-13
BPS_high_wk40_bps_d2_B,-2.0465313614146394,10.127238597814836,7.985039985241265,5.508505082126324,2.9940829698655906,2.6097373861206994,2.056608934697671,5.4050119292430505,1.1699358277193652,-3.128660920223521,0.12349202330798129,-3.402069103153497,-1.8689184045240284,-3.2455496720113386,0.6636580933706332,-0.004630292603262488,-2.9913749249363826,-0.5670069115001513,3.504761594495478,2.1442446153754715,-1.1635468285144022,1.0380109246277305,6.362210912911255,3.411115385069254,-1.8805102875419364,-0.7486348384354081,0.26741968699602015,-0.18950713868842675,2.9121627343327154,2.741157080642846,1.154210998341894,0.897165515268375,-1.1691102057140152,-1.5771957922264952,0.005691869054663451,2.4093344758074253,0.3412901845162667,0.19659186710617585,-2.40615193061811,2.175823619062543,-1.2842949835682294,-0.7955227285472414,0.5087547783402858,0.5708135586939432,-1.2093960524663478,1.2028653256685888,0.23171450531953358,-0.18276819459899477,-1.8177895382305348e-13
BPS_high_wk40_bps_d2_C,-2.5054882639661455,8.779299622457815,2.4292639443493957,4.122744670558546,-0.7721351286337881,-2.6823396037480434,1.6011503587905305,-2.271760241960842,0.4807001073982217,-4.097564230170967,-5.532870303114762,0.07996829231343588,-4.788640704763038,-2.923740440437772,-3.3576683637467832,2.973370224895957,-3.2399535436428755,1.448853467673505,4.093517068961806,-1.2880982804892283,-0.9179643442302448,0.42603095345461023,-1.7543149762371866,1.1306096174862874,4.3849179163354535,2.7092506712534683,2.2917851156110576,4.275645815709266,-1.278044233268531,0.24169725330671543,-1.3406713888515651,1.6954467496432006,3.175951992825567,-0.0030637643008194202,-1.7234214415409406,-2.2399671906152316,0.5899010346300444,0.7311872662958236,2.8076384156126903,0.5228230922724283,-0.9182030502035208,0.4342521725138653,-0.20448201028309304,0.2280782320465346,0.3365515111042272,-0.14195958779074005,0.15222933644404874,0.24654437897119796,-1.8239292701392798e-13
