sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35
DINP_high_wk40_inoculum_d0_A,-6.040610759582822,6.357867084789595,-3.162190964782178,4.240604368143059,-3.637930655258167,3.892159458055142,-1.1897599731960447,2.210516750554637,-3.2285032378152705,0.8708660407371117,-2.4238376966626216,0.6061179522207224,3.926599073857153,-1.3216089192292502,0.3268491064237083,0.905681760654947,-0.058031207535739794,-0.1035979640753757,-0.10268316117594901,-0.15345704078451708,-0.12862509912466652,0.23077383516250252,0.13919496606422185,7.998460012941078e-4,-0.14893383420899456,-0.22457492177318522,-0.0691188286978019,-0.11656190739849626,0.03233740858621597,0.060822509281418316,0.0037202263739531797,0.005356951539493503,0.0014660472305789225,0.005647193850631175,1.7634949089915627e-15
DINP_high_wk40_inoculum_d0_B,-5.697167336587985,4.603212253020722,2.098764846717843,2.9926996635704177,-1.8374486666873748,-4.1914611680746,-0.8650961758532718,-2.901870515941286,-3.7247759332146475,4.3866568791793,3.651926880547641,-0.8079635320783205,-1.2880294903019365,-0.18928976468050476,0.5190378616182433,-0.5490945604686955,-0.6833724201218827,-0.3766918184592838,0.33020908916899067,0.37999188571099185,0.0846548800201771,-0.053943397637898384,-0.23108664231657858,0.07814006114363903,0.10427749436305868,0.02680463342919974,0.1586346111766879,-0.015611649605285417,0.024781430033904088,-0.05983274574386208,-0.027389980271958728,0.025312119219089966,0.017538688563497336,3.311665222765865e-4,-4.356609514254613e-15
DINP_high_wk40_inoculum_d0_C,-18.125682183368347,8.130434782340151,5.799513088545031,-3.3640067649935457,1.635765310867584,1.8236461690225783,-4.254201066454693,-0.2476549653405215,1.9954033452812394,-1.9934292400371396,-0.5849114085626403,0.15001468690582057,-1.3596239690347296,0.45942541270171783,-0.18450336970076509,-0.12313336968106665,0.27730039221423025,0.14534581231445726,-0.19726663351736498,-9.734456532040031e-4,-0.12315347618559135,0.07572511705899032,0.07886310293815756,-0.04270566045863647,-0.0012891945294846144,0.07638153816828423,0.013660930689089974,-0.024925926624426255,-0.029307482379105958,0.03992535023103341,-0.0031947836661327957,0.010698139770186894,-0.01748087657677739,-4.312935230158495e-4,1.6754931109290018e-16
DINP_high_wk40_inoculum_d0_D,-2.493518814993203,7.211808731570651,-12.348427841808277,0.3844813901798244,4.801119187979538,-3.5727544773367086,1.454284584601238,-1.7354704259953153,-0.7398203751157327,-3.1062132116081216,0.17520279261615004,-1.6851055892950726,-0.3482573944801675,0.5331697872408607,0.41102873155551467,-0.20782256446669747,-0.19613535134207527,0.2620350252258964,-0.35628399842229597,-0.15549735857686087,-0.3385540622337546,-0.07788523514855264,0.14962106349627505,-0.14340059100622138,0.02439456473354005,0.10023613497185971,-0.06223047882640519,0.026953776154717293,0.06111485391693233,-0.05047329604144314,0.05295458209307247,0.0028410111010925758,-0.01501612295768863,-1.844991119461289e-4,1.652472606529047e-15
DINP_high_wk40_inoculum_d0_E,2.669291459306456,3.994881123338279,0.8165331606203057,2.757557583309733,1.083838938146946,-0.9703869762687896,0.7476016355339195,0.7200472504585527,1.9475385099013713,1.7824679901492466,0.10009560240044658,0.4139970233206963,-0.30995349786218984,-0.19907358157280708,-1.0839418561090075,-0.24078135859497735,0.5786137972993989,1.0558251520596553,0.7753244129438087,0.42190087538371396,-0.8063631086227372,0.09037670342219377,1.046755059026339,0.23989533326664314,-1.069855555831617,-0.20626530373112603,-0.7278016696618053,1.115402331450498,0.10272688423808309,0.2861612944641119,0.16357363681855772,-0.1941696553926233,0.12392088442135242,-0.034496532550854865,2.899738785756371e-15
DINP_high_wk40_inoculum_d0_F,2.448772180984375,5.010455966236917,-0.751118850989183,3.4896352446541767,2.3978503517346796,-1.9146231929747897,0.6265195096709856,1.1131367545365016,4.244971560765025,2.0094174177599395,-0.22252327388921977,1.4514780339002193,0.6198996007252232,1.6819660858745553,-1.1659377003734581,1.3726662643593306,-0.9100923732734454,-1.8285339276730674,0.005985097506099486,0.9907089876407821,0.061339463686062225,-0.041818405047358044,0.13544286703115113,0.09335241840523739,0.21291215873449532,-0.3868215465437849,0.45925080523996953,-0.6617722409425288,0.042041369065597176,-0.033324783774298754,-0.044363626514720714,0.0893878885718315,-0.05190473986752223,0.021521760242029585,1.60736979615365e-15
DINP_high_wk40_inoculum_d0_G,2.00716349896245,4.493873876224022,0.4294209877337721,3.1202934990864724,1.089693545771987,-0.9299813820536327,0.7343752167413453,0.9167582139914054,1.8310554294270687,1.7861325013226128,-0.4433456346711935,1.002718973022315,0.45085336476035465,0.3445735395525983,-0.8062206386093254,-0.6092626722489773,0.6991298570004526,1.3451729288211385,-0.5592225739313188,-1.5653243388121623,1.0653206045923638,-0.08614355956327426,-1.6406103298190802,-0.41360836089440295,0.5907162122408389,0.8504875743250457,-0.168963301683909,0.25834218264310677,-0.13522305798814768,-0.13652968305918498,-0.06980826238328028,-0.09313169672097886,0.05451658806841536,0.003288272341044115,2.7002455860190383e-15
DINP_high_wk40_control_d2_A,-1.1561654597628697,-1.1235402277054027,-0.9610606300422838,3.6754811633944593,-3.1790832192211864,4.170890611494764,3.0670609408870946,-1.3430513321849422,0.5316956435208413,-0.7611384527727881,-1.3705703805685034,-0.044953989573950415,-2.3078119176112453,0.37777360954269434,-0.34948510823109546,-3.082058058111792,-1.3288623357492853,-0.8970032827631603,-0.15965347327468132,-0.3806687393068528,0.2545628328219956,0.7574080610470147,-0.3466079414797427,-0.34062305823478656,-0.25547540175599426,-0.82665938042754,-0.3579436720161095,-0.2286047320473029,-0.1879453304013885,0.15099239677353068,-0.061724633728484746,-0.10563357766858583,0.015016108191946799,-0.0070099420966337,-2.0021206581418292e-16
DINP_high_wk40_control_d2_B,-2.0714003010518627,-2.2741096007364923,0.7660172871019872,-1.3773358186891984,-4.30716667452107,-2.629566077091732,2.95836834063974,0.7466133963171834,0.15197462053576768,0.018650490512595402,-0.07917988627658509,-0.743523646437335,-0.6689302305366003,1.0118607977521692,0.6121909300511372,2.186638996943976,0.32419709640221145,1.2665046515855016,-2.145654232612579,1.2507968535203755,0.15979768519845006,1.3218136746207616,-0.2069780011548811,-0.324596234574384,-0.266243105122107,-0.060660166413146456,-0.2952459221525939,-0.17156432544436553,-0.22958393963385773,0.1599907579611822,-0.0027403248426724563,0.02482546725492105,0.0067172198611382345,-0.008976570872850156,7.157219295015712e-16
DINP_high_wk40_control_d2_C,-5.90847715977383,-2.6563149312853795,1.440144595634668,-3.454672733682212,1.3915403470111771,0.4259941886143109,5.532625262243467,0.36225300419996875,0.20528214282052842,0.009920526524266267,1.9542405966240495,0.1542211387604111,2.161655324495166,-0.30551618850944806,-0.303729625727452,-0.670999361421619,-0.16786138914057347,0.08210357479126988,0.50113841258195,-0.1888040443254269,0.1263238012524468,-0.4261486023469633,-0.06041186627625573,0.03962230214526527,0.1353596510019106,0.2570367530416799,0.21939180267259847,-0.4878001087066215,0.07396929365293671,0.7438861671400502,0.7421127456294204,-0.14989297267123533,0.04222615256275877,-0.007878190972100005,6.740885660781279e-16
DINP_high_wk40_control_d2_D,1.2821608408066598,0.667637464121355,-4.044670546277202,-4.66101128782256,-0.9684860245568707,-0.15327331999919638,-0.5310497405749811,0.12682247863848067,0.6253484307703753,1.2783227901350083,-0.8184567281659182,0.6404645505086352,-0.9679697203459832,-1.8784945901242658,0.4337348774517631,0.098149952501815,0.4036928942491112,-0.21567146000897736,0.0038470357590691382,-0.02977522167357746,0.35757015944568954,-0.04313093274257395,-0.24939818371042075,1.307349720621093,0.07948971910195278,-0.30893063312349406,1.0150301452191126,0.4067034571074731,-0.8265280779109984,0.4211932404936934,-0.3399219181936675,-0.17385329382931253,0.08391210651046656,-0.015698796233696324,1.4859391528352736e-15
DINP_high_wk40_control_d2_E,4.339573086792504,1.562900262522992,2.01281030563419,-0.3632636320587376,0.5480413655442256,0.03465695440306488,0.04572636796984992,1.3363633616219477,-0.9395497724161425,-0.4108208286133067,0.3064638850861003,-1.1708751250358649,-0.148397743920808,-0.47989930312450085,-0.9258737337292685,-0.23657973456863912,1.7413708016980898,-1.0215470954685635,-0.18709975807095403,-0.06473648920462992,-1.3567116990237733,0.003360822431596521,-0.482888863908565,-0.12114690370295014,0.5966378109854655,-0.27307730759118853,-0.30375726444761597,0.12830730362945011,-0.459884033789913,-0.023297158828289678,0.2833975382400828,0.37445937809966995,-0.23651758818709795,-0.2958506457589268,1.562266985778253e-15
DINP_high_wk40_control_d2_F,4.365521396658538,1.444218717145598,1.8633725812354398,-0.33593629029303895,0.8145077124235856,-0.19569075514330964,0.07234373864523437,1.282825629862519,-0.05464433008451756,-0.6898433988067296,0.4859355264378625,0.3378291119597492,-0.03326649547781645,-0.05048163907267032,1.645553357450784,-0.47204790232980426,-0.2425582467825018,-0.31858447546771984,0.12140742487925467,-0.46217923077127454,-0.49649315770428726,0.42232613380111234,0.22823060664138925,-0.12076300242984525,0.408692785194466,0.21678882271278685,-0.23170473314526652,0.13613723367458533,0.07145836174382393,0.540089516664397,-0.30310675267039594,0.741704493833974,0.39810666632993025,0.18132935667916758,1.284711229621964e-15
DINP_high_wk40_control_d2_G,3.918757401186678,1.6518576222779786,1.6532329604900289,0.1173857721673173,0.21783191517578088,0.02102199346696461,0.7127673510535678,1.286669365048944,-0.4754080842072215,-0.18187391620024052,-0.04836160127315333,-0.4368985969135789,-0.42552277352709444,-0.04969120055381214,0.09998874733897116,-1.09019265745603,1.0758090786446766,0.9876624928884514,-0.0798242426564112,-0.10438149979916192,-0.38717575935821985,0.07731087185511867,-0.034828799121822136,0.26383267338909044,-0.49882542156305076,0.05718997300664385,0.777714410985498,-0.55403635954344,0.965125508924692,0.34952686636595653,-0.6888636540125035,-0.02420751298622773,-0.3439252240676524,-0.0781846855748668,1.2014445027750772e-15
DINP_high_wk40_dinp_d2_A,-2.23489425588115,-0.9748720969836044,-2.006749159207158,1.0315004782983497,-4.400075181180083,2.9839741998047735,2.510834001150649,1.8795272919530468,-0.21771531344918674,-0.33677774867454424,-1.3306298091474595,-0.5788916954493425,-1.8149943559555886,0.8760128485171611,-0.31875872464793964,-0.24159959749086396,-0.13862201487958237,0.07470900581526882,0.8294997013468853,1.5791874160085377,0.08093337802943074,-1.182920837141792,0.15132545285744606,0.009035749253581525,0.2696607085183046,1.2967337349656065,0.4742325019114235,0.41017714665558813,0.06271093832006362,-0.27925966603707114,0.08598419647756667,0.20695365194991786,0.012189930504746323,-0.0010946046608032904,2.1832539110848383e-17
