culture_day	pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B
d2	ko00053	20.85714285714282	256.7142857142857	1.1328568392153995	0.2783404420863485	0.6502223128187142	-4.5951106852120915
d2	ko00250	-29.57142857142937	7041.5	-1.1024393395118792	0.29085259928350365	0.6502223128187142	-4.595112850339919
d2	ko03060	-16.28571428571484	5210.142857142857	-1.0790241186869345	0.3007701986955263	0.6502223128187142	-4.595114490954987
d2	ko00350	55.2857142857141	2394.214285714286	1.053267401927079	0.3119691572905641	0.6502223128187142	-4.595116268570648
d2	ko00622	-8.285714285714313	396	-1.0497477642994915	0.31352316651752266	0.6502223128187142	-4.595116509233596
d2	ko03420	-49.571428571428896	3721.3571428571427	-1.0470730968144395	0.3147079176922731	0.6502223128187142	-4.595116691754139
d2	ko00310	5.428571428571379	867.2857142857143	0.974086708732173	0.3483168908140183	0.6502223128187142	-4.595121546840037
d2	ko00380	28.571428571428545	536.2857142857143	0.9725304703980805	0.349060505741866	0.6502223128187142	-4.595121647650186
d2	ko00910	79.42857142857126	1348.7142857142858	0.9710945793826985	0.3497476183120246	0.6502223128187142	-4.595121740561347
d2	ko00900	-60.14285714285738	5176.071428571428	-0.9669657883485608	0.3517287210311353	0.6502223128187142	-4.595122007167269
d2	ko00471	-26.857142857142975	1520.142857142857	-0.9665460118080478	0.351930586801007	0.6502223128187142	-4.595122034227214
d2	ko00362	-74.00000000000003	1908.4285714285713	-0.9613907185854177	0.35441642280317853	0.6502223128187142	-4.595122365856326
d2	ko00621	-24.142857142857167	331.07142857142856	-0.9569688043663066	0.35655852547025557	0.6502223128187142	-4.5951226492808965
d2	ko00620	-80.85714285714377	10281.142857142857	-0.9479043799910881	0.36097816884905076	0.6502223128187142	-4.595123227283701
d2	ko04013	18.142857142857125	66.35714285714286	0.9474142850023377	0.36121822480604626	0.6502223128187142	-4.595123258420241
d2	ko05016	18.142857142857125	66.35714285714286	0.9474142850023377	0.36121822480604626	0.6502223128187142	-4.595123258420241
d2	ko00860	268.7142857142856	2499.9285714285716	0.9450014111935736	0.3624017249673499	0.6502223128187142	-4.595123411541534
d2	ko03030	-159.85714285714351	6511.214285714285	-0.9380319623372665	0.3658354907732506	0.6502223128187142	-4.595123852207612
d2	ko04214	17.85714285714284	66.64285714285714	0.9343794935234813	0.3676440937812414	0.6502223128187142	-4.595124082183895
d2	ko03430	-250.42857142857173	8113.214285714285	-0.9309457243233369	0.3693500945189392	0.6502223128187142	-4.595124297783117
d2	ko03440	-223.28571428571442	8257.214285714286	-0.9251400699489272	0.3722470677282682	0.6502223128187142	-4.595124660964952
d2	ko04964	-15.857142857142906	774.5	-0.9235533008782959	0.3730415962295548	0.6502223128187142	-4.595124759933046
d2	ko00460	-59.85714285714306	1830.5	-0.9182689468465123	0.3756960762348359	0.6502223128187142	-4.5951250886064985
d2	ko00950	12.142857142857112	463.5	0.9161885906889888	0.3767446814347589	0.6502223128187142	-4.595125217611736
d2	ko00650	14.285714285713812	3928.8571428571427	0.9159528446730691	0.37686363710970805	0.6502223128187142	-4.595125232216764
d2	ko00360	65.28571428571422	708.3571428571429	0.9155186605288091	0.3770827912086787	0.6502223128187142	-4.595125259108127
d2	ko04122	8.428571428571129	2034.0714285714287	0.9145819842749652	0.3775558781089484	0.6502223128187142	-4.595125317088916
d2	ko03410	-50.71428571428603	4186.928571428572	-0.9111730550219977	0.37928108982605657	0.6502223128187142	-4.595125527726751
d2	ko05010	-6.857142857142868	375.42857142857144	-0.9082987496979407	0.3807399590338476	0.6502223128187142	-4.595125704869727
d2	ko04216	-20.142857142857153	328.92857142857144	-0.907725600499441	0.3810313260214596	0.6502223128187142	-4.595125740142338
d2	ko00680	-53.00000000000091	6804.642857142857	-0.9037997980632253	0.38303118215754306	0.6502223128187142	-4.595125981290818
d2	ko03010	-412.4285714285729	21137.5	-0.9018113468988136	0.38404687489289224	0.6502223128187142	-4.595126103132726
d2	ko00450	63.42857142857127	2464	0.9011444963821836	0.3843879132969752	0.6502223128187142	-4.595126143948313
d2	ko04211	33.571428571428534	131.07142857142858	0.9011437581193383	0.3843882909720222	0.6502223128187142	-4.595126143993486
d2	ko00240	-382.1428571428582	17058.64285714286	-0.8981951789402219	0.3858987357246607	0.6502223128187142	-4.595126324190995
d2	ko03020	-56.14285714285744	2211.5	-0.898057541064414	0.38596934163273044	0.6502223128187142	-4.595126332591552
d2	ko00970	-194.28571428571425	10465.285714285714	-0.8973188614560473	0.3863484230710943	0.6502223128187142	-4.595126377659223
d2	ko01120	349.8571428571411	37619.78571428572	0.8914186047910503	0.3893855153015311	0.6502223128187142	-4.595126736626991
d2	ko00330	88.57142857142836	2272	0.891174446562716	0.3895115435069971	0.6502223128187142	-4.595126751442519
d2	ko00405	49.428571428571416	194.71428571428572	0.8910274173709509	0.3895874496320708	0.6502223128187142	-4.595126760362763
d2	ko05152	-18.71428571428579	1125.9285714285713	-0.8896537774879829	0.39029710059450895	0.6502223128187142	-4.595126843647021
d2	ko00280	60.71428571428545	2766.214285714286	0.8883707874007399	0.3909607159403802	0.6502223128187142	-4.595126921346481
d2	ko00550	-172.71428571428615	9514.07142857143	-0.8859459967309998	0.39221701681425725	0.6502223128187142	-4.5951270679605365
d2	ko00785	46.857142857142854	221	0.8853707166902323	0.3925154763179136	0.6502223128187142	-4.595127102699601
d2	ko00633	59.71428571428568	360.2857142857143	0.8843799909942273	0.3930298342348115	0.6502223128187142	-4.595127162485386
d2	ko01501	243.57142857142793	7314.642857142857	0.8841904820325657	0.3931282743558763	0.6502223128187142	-4.595127173915543
d2	ko00906	16.42857142857142	64.92857142857143	0.882667622162325	0.39391993005376125	0.6502223128187142	-4.59512726569802
d2	ko04142	211.5714285714284	1385.2142857142858	0.8775834677007288	0.39657075581955525	0.6502223128187142	-4.5951275712385975
d2	ko00908	-6.5714285714285765	375.14285714285717	-0.8775196769321937	0.3966040922770683	0.6502223128187142	-4.595127575063582
d2	ko04930	-6.5714285714285765	375.14285714285717	-0.8775196769321937	0.3966040922770683	0.6502223128187142	-4.595127575063582
d2	ko05165	-6.5714285714285765	375.14285714285717	-0.8775196769321937	0.3966040922770683	0.6502223128187142	-4.595127575063582
d2	ko05203	-6.5714285714285765	375.14285714285717	-0.8775196769321937	0.3966040922770683	0.6502223128187142	-4.595127575063582
d2	ko01040	52.428571428571345	1082.0714285714287	0.8769324740145362	0.3969110481724677	0.6502223128187142	-4.595127610263052
d2	ko00531	225.14285714285708	1352.2857142857142	0.8762514032150112	0.39726727424645647	0.6502223128187142	-4.595127651066634
d2	ko00030	-130.57142857142904	6489.142857142857	-0.8746785460571233	0.39809076538575716	0.6502223128187142	-4.595127745204572
d2	ko04917	-24.142857142857164	337.2142857142857	-0.8745443814274985	0.39816106253624906	0.6502223128187142	-4.595127753228496
d2	ko00120	-64.71428571428575	883.0714285714286	-0.8734250590140883	0.39874787191778693	0.6502223128187142	-4.59512782013429
d2	ko00710	-123.85714285714288	5005.357142857143	-0.8732795316757382	0.3988242081362261	0.6502223128187142	-4.595127828828106
d2	ko02026	-58.85714285714306	3860.4285714285716	-0.8721538162590764	0.39941503461186556	0.6502223128187142	-4.595127896040651
d2	ko00401	76.7142857142856	766.3571428571429	0.8706696682521732	0.4001948855750421	0.6502223128187142	-4.595127984551561
d2	ko00410	81.42857142857132	440.42857142857144	0.8695124159933466	0.40080368033420055	0.6502223128187142	-4.595128053486321
d2	ko00627	-67.28571428571432	960.0714285714286	-0.8686218823768184	0.4012725875469261	0.6502223128187142	-4.595128106484975
d2	ko01053	16.142857142857125	65.64285714285714	0.8683973399980565	0.40139087784805105	0.6502223128187142	-4.59512811984161
d2	ko00121	-64.14285714285718	883.6428571428571	-0.8678751011771468	0.4016660873147696	0.6502223128187142	-4.5951281508960165
d2	ko00511	359.7142857142855	2492.714285714286	0.867450589812463	0.40188988998141084	0.6502223128187142	-4.595128176128496
d2	ko04068	48.42857142857138	216.35714285714286	0.8672390048786749	0.40200146904656087	0.6502223128187142	-4.5951281887012945
d2	ko00190	138.14285714285654	7638.642857142857	0.8671452653265977	0.40205090915545005	0.6502223128187142	-4.595128194270725
d2	ko00333	52.28571428571418	1104.4285714285713	0.8659602547074404	0.40267626032812276	0.6502223128187142	-4.595128264636565
d2	ko04922	-52.1428571428573	2412.785714285714	-0.8658139720866593	0.4027535016239254	0.6502223128187142	-4.595128273317641
d2	ko00909	31.714285714285698	128.71428571428572	0.8657692096219514	0.4027771394428743	0.6502223128187142	-4.595128275973823
d2	ko04112	-27.714285714285825	4311.857142857143	-0.8646879816111132	0.40334838954363805	0.6502223128187142	-4.5951283401009455
d2	ko00513	143.71428571428564	827.4285714285714	0.8638098122144875	0.4038127574215866	0.6502223128187142	-4.595128392138975
d2	ko00604	143.71428571428564	827.4285714285714	0.8638098122144875	0.4038127574215866	0.6502223128187142	-4.595128392138975
d2	ko04141	10.428571428571392	439.7857142857143	0.8610404770918272	0.4052795077721262	0.6502223128187142	-4.595128555973414
d2	ko00600	278.71428571428515	2241.0714285714284	0.8605241599227287	0.4055533647767664	0.6502223128187142	-4.595128586473588
d2	ko00603	150.14285714285703	1363.2142857142858	0.8589639535201616	0.40638165929570413	0.6502223128187142	-4.59512867855241
d2	ko00540	273.4285714285712	1598.7142857142858	0.857417491177467	0.4072037749503742	0.6502223128187142	-4.595128769691608
d2	ko00400	391.57142857142816	2697.0714285714284	0.8557588748515298	0.4080867492452066	0.6502223128187142	-4.5951288672981185
d2	ko00195	-45.5714285714287	3026.0714285714284	-0.8554517556322083	0.4082503863795206	0.6502223128187142	-4.595128885355331
d2	ko00440	77.71428571428558	566.8571428571429	0.8549212339169303	0.4085331586055492	0.6502223128187142	-4.595128916535674
d2	ko04011	15.714285714285701	64.71428571428571	0.8538243865248464	0.40911820181858527	0.6502223128187142	-4.59512898095275
d2	ko05014	15.714285714285701	64.71428571428571	0.8538243865248464	0.40911820181858527	0.6502223128187142	-4.59512898095275
d2	ko00100	15.714285714285705	64.42857142857143	0.853783774141532	0.4091398746399022	0.6502223128187142	-4.595128983336645
d2	ko00565	15.714285714285705	64.42857142857143	0.853783774141532	0.4091398746399022	0.6502223128187142	-4.595128983336645
