culture_day,peak,logFC,AveExpr,t,P.Value,adj.P.Val,B
d1,249.02263__4.818,5.40119249298015,19.17815268284068,52.95309620203502,1.8702504113945727e-17,5.2123878965566744e-14,27.95121561016461
d1,325.05401__1.645,5.197794696257715,18.077505011221152,41.31171033328597,5.80357794886774e-16,8.087285871747196e-13,25.67125979280376
d1,92.02451__1.424,8.460577934185496,19.731128797740876,34.39241553302302,7.272871225528994e-15,6.756497368516436e-12,23.73713028060088
d1,249.02255__2.049,5.661345890274431,19.13611992152588,32.36392325725291,1.6785955769785437e-14,1.1695614682598003e-11,23.055257376577273
d1,405.01085__1.346,6.147877458376174,18.308963539924,31.289886119004212,2.6691560299990762e-14,1.487787571121485e-11,22.668928826305283
d1,155.98622__1.425,7.800730682380422,18.774213638625913,30.559192907983572,3.692295890137946e-14,1.715071440969076e-11,22.395312692277024
d1,156.99396__1.426,7.138264318194399,19.14843607783931,28.526233829096206,9.49117634777795e-14,3.542479509941861e-11,21.58434113643682
d1,249.0229__4.495,4.279146847921972,15.969770806860861,28.383036668330586,1.0168581298720808e-13,3.542479509941861e-11,21.52428966100735
d1,501.05009__1.427,7.094910548593687,18.65940547799365,27.29202295440072,1.7389738452953048e-13,5.0458810827412544e-11,21.053195840706387
d1,249.02259__4.865,6.954450147889468,18.154876129921057,27.211716045812842,1.810506308841498e-13,5.0458810827412544e-11,21.01754463703785
d1,275.07598__1.632,3.3226455322414803,16.763905322355807,24.91938432161909,6.022039505329329e-13,1.5257658273957126e-10,19.938929285673225
d1,317.01056__1.424,6.129089891991254,18.741732018568307,22.451071507389297,2.4884527546599603e-12,5.779431522697758e-10,18.629720720308804
d1,275.07567__1.631,2.8018981180945324,17.036000936395176,21.926976329185965,3.4279912161522226e-12,7.349085784166342e-10,18.329318756241648
d1,92.02129__1.439,5.2813815456962825,17.702995183273437,20.173176835811198,1.0581854891555446e-11,2.1065449701975023e-9,17.259502066153452
d1,93.0325__1.422,5.404439990139738,17.439761182192647,19.982658829201775,1.2026235739242768e-11,2.2344746003513064e-9,17.13688485585582
d1,209.04504__1.394,3.341290187498725,17.281096101072542,17.595147814400413,6.634412199742805e-11,1.1556316750426999e-8,15.479887854154113
d1,264.12427__1.408,3.3983424619479567,16.88064729431749,16.289104987340988,1.8526117947870623e-10,3.03719357180679e-8,14.467288937245419
d1,265.01805__2.317,5.0132371205430495,18.956910950562996,15.334517355748778,4.118868159956079e-10,6.377380867665329e-8,13.67224965538575
d1,249.02255__1.858,6.239934512262118,19.866220385161792,15.130804758755023,4.912851943494122e-10,7.206378087641115e-8,13.4960716332972
d1,271.08237__1.524,2.538082351182161,18.765996280370537,15.06807395674196,5.189118403663716e-10,7.231036495505388e-8,13.441338931165044
d1,191.07074__1.411,2.951003037989402,17.42755732056731,14.777414965952694,6.704201303776843e-10,8.897432873155267e-8,13.184726146156022
d1,99.08015__1.411,2.761589943211823,18.055747505871203,14.609503953516276,7.789443038840629e-10,9.647384772587289e-8,13.034183671722916
d1,197.04454__1.337,2.502015325646369,19.586653908746317,14.585180116165967,7.961602072820511e-10,9.647384772587289e-8,13.01223384126302
d1,254.14797__1.372,2.601150259546899,18.995807225537316,14.268503744994272,1.061450235468476e-9,1.2326090859377678e-7,12.723125592517802
d1,287.00198__1.393,2.7097871612293205,16.024792401081893,14.050653424354728,1.2979165501577991e-9,1.4469173701159144e-7,12.52056665620122
