sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35
BPS_low_wk07_inoculum_d0_A,-31.09303658365616,1.9571694495800993,0.1316022644123955,-16.930256872788295,10.22506750101351,-12.142381161067698,3.9964567675950198,-2.989372160998372,1.5977437512548942,-2.5145092529248236,-2.4852572232834,9.265469390182709,-2.5397160084551484,-0.1512999004818451,-1.0606506565516343,-9.956739757909387,4.973147209782744,0.14552443281929836,2.9022181900081505,2.8631863078291184,-1.6097016115372882,-5.642258908397927,-3.154639829982814,-2.2074850910664803,0.2777693815934982,2.649752189203579,0.7805876991600779,2.4106393692372126,-0.09330361432537362,-1.0510947794958316,-1.3565162389790897,0.3503694933893995,0.8860697174671756,-1.243372211977856,-4.255409943250218e-13
BPS_low_wk07_inoculum_d0_B,-26.637985560091586,6.868850066964596,3.535972975031454,-13.68326575048333,2.4293796742974565,-6.004099632595292,6.076368131327753,1.5282966024480817,0.17221322261691224,3.5278254455754885,-1.5816743813000285,-4.330515904736964,4.034977283427067,1.2989756749883756,3.385562403269763,5.896465594707476,-0.7001344256428511,-4.476818353763841,-1.7832270606967175,1.5859616802903511,2.7738134573077584,7.266496808350929,-0.35769545654864293,3.888401115498557,2.5121229621494265,-8.557569224425594,3.7383355429606313,-0.9761449887047013,-1.485446872247046,-4.0231470517419075,5.783796234156175,2.4689564737451706,-2.1629326802667874,2.864222203277153,-4.2404265594623725e-13
BPS_low_wk07_inoculum_d0_C,-26.678310723067227,4.39496912317736,-0.8426788841721791,-5.995407575198691,-1.2421049418380061,-0.8563473109656525,1.033015965464075,1.0372247994437436,2.0415602775555746,4.0386830800961775,4.679103029152784,-2.761522264017034,0.5463901600162563,-7.167330924663334,6.829091158595982,2.8665957802332547,-5.562302263152196,2.465894639570465,-1.2827212136881982,-5.372423737616022,3.8526428239524413,4.655510774635589,-0.4385444338744626,3.8707788029658126,-4.829491120135635,7.870448468414132,1.0832763584957392,0.8840527935819686,3.0493756528663223,5.135050041990263,-5.383833167185005,-3.8548076978859096,-0.1468618028939468,-3.585719573040772,-4.2612130998423625e-13
BPS_low_wk07_inoculum_d0_D,-20.417754205358644,8.229888348134397,8.295831394775535,-3.7253970755643366,3.570689933324679,2.8775238191980694,-2.794176865243039,4.684309580064668,-6.251926354391533,-6.106179948135634,-3.43801916998176,-6.927834090860291,-1.5168660763398165,6.12770730044194,-3.14622486752303,2.897447528973708,5.005191825737393,3.402007308283982,0.5037830606958338,-9.181217519703873,-0.5560847070208654,-0.6607548129378934,5.179758382435119,-5.8078393614123085,-5.572455164527257,-2.2397628456605654,-4.337488205083545,-1.0554987305620669,-2.5772826320666544,-0.2690623818358087,-4.3703388094206135,-1.0557262269331833,1.9933894925919733,4.295190650480539,-4.28333887745922e-13
BPS_low_wk07_inoculum_d0_E,-17.392201854454594,10.520930194832166,9.495276121648425,-0.9271482619783057,-3.6494808664585547,5.9837964957787415,-7.5735687160465845,2.2923151274636617,-0.09717195844989501,3.6731422561310856,1.2170531292484394,-3.20248905292999,-1.1089666712479789,3.750957927270429,-1.1084704040202868,2.2153093253801686,0.35314282467861247,2.4952456268626713,0.6804643105775268,4.23250134587797,-4.4247188866555724,-2.3622449660555174,3.201327502583707,-2.621796809394758,1.7524041883668589,4.031752918856786,-1.3354713930287674,-3.2725416029083925,-3.5321802277387246,0.908018647785973,7.750354370894443,2.5038970534610865,-0.6111733063726226,-10.763213784881764,-4.2500318090535334e-13
BPS_low_wk07_inoculum_d0_F,-18.69538710620747,7.703241085479541,7.03063989986119,4.375049679935804,-5.53216096017119,6.986143384304057,-11.864038575082072,0.7284302489939211,2.2366172118259238,1.1640786217907286,1.2504138201798611,1.1512488984747422,-2.5384207025689562,-4.013720825076762,-2.6510476022813787,-1.5190526893851946,-1.0864031839521382,-3.303183993917733,-0.7102119001544303,8.255775538341895,0.4493893582456021,-2.0655821461054367,1.5191462466899062,0.895967069419475,-1.1864789330209036,4.161269680910788,1.7617068213774945,0.8989057714871259,1.111858908188283,4.766050409847637,2.09293363043602,2.7428067281571225,-0.8486260815795378,11.204838416126796,-4.242143886982211e-13
BPS_low_wk07_inoculum_d0_G,-20.891720104377416,3.85816891116694,2.086906617271409,7.509509906008466,-6.0390276675090995,10.197651493198164,-8.308417508962664,4.743093691844077,3.1633864666746563,-4.620185483553798,0.10280252756802377,4.23689674166075,-0.37103681479546624,-2.624081181872764,-2.730807867155138,-0.7550785652237423,-2.641870609262251,2.3283888142010833,3.554816958146871,-0.2011810438939598,1.4754488651053976,-0.23253336162408386,-5.435750484988226,4.267325958763222,7.446974147039628,-7.584368127630438,-3.2375882320791254,0.9250555186905703,2.6713431780248262,-5.751931470066465,-5.917343279976101,-1.9557338675317986,-0.04744599355906951,-2.7658437781721945,-4.25914413825386e-13
BPS_low_wk07_control_d2_A,0.8105983368079831,7.639270087822653,-9.920884914746132,1.9256759321842214,-3.6215567149047283,-6.789445533064614,-3.3801241491539398,-4.861248934527846,-5.674977017335866,2.0887699648000746,-7.014195487277299,-0.4828269273916218,5.588991715662564,-9.477725390546883,-9.002801345802737,-1.1434966221959932,-3.352742115557897,-2.323622134407292,-4.325594756819674,-2.365893307560174,2.202476784788325,5.961724453024002,-1.4265077044339807,-8.92685359303212,5.188583313617431,2.1984658934870716,-3.366727021863699,-1.4551203583353234,1.086638801191068,0.044231094543359425,0.7429997285566989,2.003989928095167,3.4949370118223824,-0.7389063222408288,-4.2609892888543133e-13
BPS_low_wk07_control_d2_B,-2.0089393701141014,7.763069206608897,-7.60567095297051,4.243236902661244,-9.169373347770618,-2.4399768033963167,4.163568215377199,-8.151393917056401,1.4228292765669799,-3.517689317231296,-1.2329445051356198,-0.3106200363105131,1.8838372262904335,-5.125634747898587,1.5711206250027019,0.15142154693292975,-6.348247598891695,-2.1229842713629474,5.437321820432524,-2.6644106816054074,-0.6623650205994693,-8.459229218085587,3.8943899852361046,2.4500191987896343,-0.8900693102611622,-0.659127704250393,2.779793134011102,-6.337421049829016,-8.531119855777714,-2.6120231458230507,1.7813492054353326,-6.127517959932038,1.7866845742572486,1.632372238293738,-4.2339860448432467e-13
BPS_low_wk07_control_d2_C,-12.308246778535878,-0.8523380457375936,-9.017761197509303,8.907860352922736,-3.972233020793236,-0.19025229263142573,0.3166507126300222,-7.880722157759725,-1.6099596192131667,-4.572776374715515,1.9038872452508913,0.31047380048991546,3.907074389944013,6.084887981730327,-0.9813484622902359,-1.5229508077327358,-3.280594768891094,0.5978356321755548,-8.871916130012256,-2.455697808464153,-7.97219821598348,-1.7750471821131883,0.061724815753600504,-1.5833377828713542,-0.04553986923688003,-6.051426725067572,6.482485428193807,6.1581769551821095,1.411318199524103,6.703016882994221,-0.6904485728071398,-0.47082031867052193,-3.5108762337863166,-1.6676741330814548,-4.251834504987315e-13
