culture_day	pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B
d1	Protein digestion and absorption	0.6702346078758495	17.556284939569736	5.20934639744496	1.2675990658824645e-4	0.0175624752948233	1.3496633569402308
d1	Neutrophil extracellular trap formation	0.6406382712859489	17.57171562271254	5.0662051393857235	1.6525373963455597e-4	0.0175624752948233	1.0978015732062874
d1	Nucleotide metabolism	0.6295871062081141	17.602158731157434	5.02454565261882	1.7860144367616915e-4	0.0175624752948233	1.0239637503731434
d1	Parathyroid hormone synthesis, secretion and action	0.823044728686532	12.904913990468533	4.5300605769860995	4.5637073864595446e-4	0.026925873580111313	0.130401587176034
d1	Tuberculosis	0.823044728686532	12.904913990468533	4.5300605769860995	4.5637073864595446e-4	0.026925873580111313	0.130401587176034
d1	Taurine and hypotaurine metabolism	0.4583936234120424	13.77191255323649	3.4528920108130343	0.0038157418965842627	0.1876073099153929	-1.8919288886845589
d1	Legionellosis	-0.43333221989680704	12.877045750557608	-3.229638185012071	0.005965007755731179	0.2107322817398625	-2.3142604383535055
d1	Biosynthesis of enediyne antibiotics	-0.40078814021821785	16.077677352652415	-3.2175339720497904	0.006111210186904552	0.2107322817398625	-2.3370889343565753
d1	Biosynthesis of various other secondary metabolites	-0.37464802889477794	16.187447102832976	-3.192179316029656	0.0064291204598602115	0.2107322817398625	-2.384876241902108
d1	Glycine, serine and threonine metabolism	-0.42082410296903344	16.712232674141813	-2.9885547634121616	0.009653941942807288	0.25406795726403175	-2.766700493569576
d1	Ascorbate and aldarate metabolism	-0.36918209547748904	17.620027500339685	-2.959230637745858	0.010234361111669206	0.25406795726403175	-2.8213326101733047
d1	Phosphatidylinositol signaling system	-0.3627365936510845	13.186769514992463	-2.954314823561201	0.010334967753113156	0.25406795726403175	-2.83048064077608
d1	Arginine and proline metabolism	-0.2858812794836562	17.749369929947132	-2.8598684339611773	0.012467856373686425	0.28292443309519194	-3.0056119167579274
d1	Benzoxazinoid biosynthesis	0.3397969361102091	17.894214588695338	2.557215639453135	0.022615290659638902	0.42929530985112785	-3.556605690628864
d1	Antiarrhythmic drugs	-0.8462363664434158	12.740695646485543	-2.5422582514284113	0.023283813415654393	0.42929530985112785	-3.5833391874577103
d1	Phenazine biosynthesis	-0.8462363664434158	12.740695646485543	-2.5422582514284113	0.023283813415654393	0.42929530985112785	-3.5833391874577103
