sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49
DINP_high_wk12_dinp_d1_A,-4.489102216444414,17.672514184649494,21.09687576067462,5.072156456949909,-0.7749278626890832,0.353549862115571,-3.5796638217416663,5.770655614576054,-8.331880819228942,8.3268980043981209,-4.399850698316801,7.552610326774671,-4.839765017922167,2.436497061026273,0.9540971296418278,1.7881630146529344,-10.947960930678724,-4.885890472132658,12.005108568853986,3.7916929177811185,8.373034276756924,-3.6095839759292825,-7.4541498326305335,-2.557993091355865,-12.179787142300642,4.729704654681796,4.068032302629898,3.545036101304841,3.5035299700836973,1.272991151240208,-5.448997703378469,-0.023576848047627483,-6.497916092734459,-1.7353251342745732,-0.9587137929761099,3.396202438821246,8.856275583971923,-1.1054925893499061,-3.538005778235642,-2.3884591929854433,-2.9427002677376293,2.216721287301381,3.7866294957442075,6.103108268520438,-4.0637996469117725,-1.5560273947816352,1.5479084395266007,-2.9582098226580564,-6.097832054968387e-13
DINP_high_wk12_dinp_d1_B,-14.44409300593835,8.00519436777332,-1.4920900057404387,1.6444359612198656,-7.56992249948469,-15.338344803355557,-11.227606956780972,3.7046822605303076,8.955485203337872,-8.589743332570746,-7.216574965849341,1.2577008310062132,1.0625655823991813,6.857367698872529,7.3020141093764,3.396371892216682,-4.933598779159412,-1.282028527008258,3.127726697495544,0.20086720133060712,-5.000463532962615,-16.022075519413445,1.4037597236329962,8.428592864237931,1.9433329344522172,-3.7744575474009974,5.411711654030696,0.36472124752923163,-1.1197177568790866,2.5213029122332844,0.14360705480660105,4.293965395554836,1.5369378128230666,6.78018513892151,-3.541159551457181,-1.6958077895919816,-3.030298427732235,-8.161134655198284,-1.5511386283477926,-4.056869052444107,1.9625220929587497,0.4721721026264873,-2.40715060062203,2.3984517975971085,9.334671992711336,7.3090659908878965,3.531973488291009,0.39693668698506657,-6.093972875491264e-13
DINP_high_wk12_dinp_d1_C,-8.197595218050905,12.953407419305137,-0.3610983217458346,4.757378987438813,-8.732195664417286,-9.842645916057473,-5.1737976165275725,-0.3553787304751791,3.120309238974073,10.278681683610994,-0.9694634873844369,-5.291011173065632,-7.016168804905235,9.981605286729845,-9.537215265734506,8.355294382817458,0.6425009618217298,-1.4449152692590244,0.7666749252656899,5.627686852435691,2.0660664086989695,-0.796400543945508,0.7623258748112068,2.1548626419237626,-0.05688590675963271,-1.327550318437076,-1.411874533640669,-7.296768626840442,-0.5618133630091292,-2.55140572593054,2.9941682057181924,-5.112921840147689,4.981938112550304,-0.250075482966556,4.4541407228652,7.063146621247413,-2.9965631895964635,6.779448845881566,-3.4127388386182087,-6.1531366768308144,4.398052332194807,2.4156485728555026,3.6813592468928515,-6.421277027589901,-2.6955287080541144,-2.284234056765395,-1.7554907152826793,14.545812723038338,-6.097087269127033e-13
DINP_high_wk12_dinp_d1_D,-13.174931110606963,8.141112522516593,-7.848056894177796,-3.797973169583571,6.800946297295342,-6.3328843376833115,-9.295698142704659,11.915854071276112,1.2342191839654506,7.106017434211445,6.1595172116990655,-0.20633134343505724,-2.2268125101333016,-0.5884722845495268,8.03960291652802,-0.4012067754239502,0.8530434838225823,-4.739452778803068,4.264204808013777,-7.315574031762457,-4.244230987093537,-1.604788476268975,3.176964966067291,-6.194818363785486,3.3965773559433945,-4.41759716455974,0.20104822632150585,-3.3450418846104406,-5.700038163221089,8.19757983417967,-3.874499248453649,8.808704515190263,0.5714492794620336,-1.8637317943949956,-3.114769090789963,-9.710788625867297,1.0095963519654962,4.225023444791839,-0.6205537350694397,-1.925436272311762,-3.8095926363032278,1.881246435132217,5.540091105206216,-11.215466604231336,-6.995695055623614,-0.5577966527171727,-8.068079926768643,-3.9770842742807235,-6.004122083629287e-13
DINP_high_wk12_dinp_d1_E,-15.900917126455845,2.8873983583424176,-20.111583418986733,0.95416241628071,-0.9501955631521773,-3.818210878670542,-3.9295622071844063,-15.230707747247699,-3.842470523442901,5.317316923478037,4.051619278484724,1.7911894951213336,3.4749570327744452,-12.75044883085785,6.22530279030185,4.151978566817086,-0.20346834500022187,6.205578291123949,1.3217840545848056,-1.5049175803212462,-1.7911998609911117,-17.25719893791555,0.9420254095452593,-3.13892026609691,-1.0717239871919322,6.660109249324708,-14.96810150518402,1.5629698308475442,6.504014389620495,-0.709157407782174,1.8864702342164246,-2.619945305479992,1.8383572852817067,-7.159396044306839,0.0255830747513621,-0.13594876312622411,0.19831990854363274,-0.9301573045175269,1.9749633372645692,-0.8818271931322194,-1.5035731144988294,0.3990604559929396,-4.258897235166447,2.586544495449764,-6.737331948527787,0.2098447488389545,1.1490766313494087,2.1927181337967294,-6.145542417433905e-13
DINP_high_wk12_dinp_d1_F,-8.401027750227616,11.65677116399131,1.0651748899696092,-4.935725631230308,10.983522950192222,-1.1360132197438788,-6.1381426087997175,16.379346668857938,1.9391983594183297,-0.24986104045395255,2.2971055026756697,-3.7100616389305334,-1.6285344913514197,-2.4268822514377737,-3.5190861906858966,2.470923285318059,3.9456132671434117,3.5086538556723723,-4.21827903562125,-4.342016686806363,-13.89870659977937,0.2411644374547163,-7.435905328753924,4.253967955044889,-2.039895527165531,-2.4910216309490445,-0.20229403210478214,-4.834310366330543,5.392521698062325,-7.8017952178406205,-5.82596488003717,5.832178552714763,-4.856916040481258,1.1468760500807202,-5.9894162765057635,9.743718828987893,-1.634709898663651,7.390746623091093,0.2653191698987352,4.332796470954204,2.1064558956351633,-7.630153646554671,-6.998024605985386,6.28231121094075,-3.882765914561324,-2.37089550284785,0.16479143486084194,-0.43744610294320224,-6.107718752472414e-13
DINP_high_wk12_dinp_d1_G,-10.405151441104271,10.51122848887198,-1.112400666030121,2.247265966254843,9.350056478182786,7.274526074552494,-14.600426421620233,-12.06765117431294,-2.1040621356107096,1.5756909225950035,-3.4719962275034195,0.587928396034697,4.540100815038746,-4.262996293715039,-1.5750937880678384,-2.518311804613852,2.415279214978062,-1.064582266105139,7.1337484348919045,-2.294956671867577,-8.912532684230712,4.29302950686589,10.807040336303494,4.855288654765711,-0.9082521719590884,-7.814746654248475,8.420699991741296,-8.735676463621582,3.488455772981231,4.408385591182003,3.133458063767347,-11.320042808552937,7.479537120038437,-0.15068251192529697,2.178003020267361,2.4813650430999057,6.850504583806057,1.2485759147308597,0.3991172498007262,3.1953039033816593,-3.341729997115508,3.712663213615412,0.3229930961271688,4.37522145105276,3.1378999526960825,-6.100501254165905,0.1153550546914665,-4.57979694025329,-6.080001691464845e-13
DINP_high_wk12_dinp_d2_A,8.526200492054494,12.309047567607243,16.368866775769266,2.0549984566393253,-5.739700053769938,1.3689011087692897,9.482481903155573,6.445313623474049,-11.119246064420492,4.404266304363831,-3.4776319183161752,1.866125433527732,12.444262951067168,-1.4696802368054251,9.73773321535006,5.347531321636571,-2.6423643572184172,-1.568606005901197,1.0327302746665958,4.431409377236953,-9.034530030235159,3.0887009330859394,4.244969621018256,4.361786770564103,-0.8858874645259318,0.2343603377318965,-0.2567527417229078,9.996451253011598,3.945054428080129,1.1092981970786449,8.186742520285769,-0.6913326687228335,5.987930885340906,-1.5745373104394065,3.4680707764608387,-2.623035600708547,-3.129128219852842,10.061096654669418,2.297173652145511,2.3585956723531014,9.041506597406244,-4.882704055349564,5.187235266778537,-0.24976685986496863,-0.8418488965393023,7.607898451109606,-1.1581326785278891,-1.8115221487648945,-6.12234726448142e-13
DINP_high_wk12_dinp_d2_B,5.8366276141911495,6.753260329785542,-4.9831414362013575,13.940482171245625,-16.45934981826807,5.6414375428640975,9.080874462779763,3.3042352048789367,0.6265198431310032,1.225958444542956,-21.64863941235173,-5.190206112364034,6.371528521697954,6.301657944690596,0.629828572688256,-2.7008400905975978,3.9333230399128194,2.168516144078721,-9.429917890470234,-6.810564856545244,-5.528220196203392,-1.3899660030316499,-6.344804660592805,-1.0887654916030607,-2.3013154250310923,-4.1954369839484045,-3.668199008799018,0.734549335620997,-9.078534045372166,-4.0961294309335345,0.0409595746562311,-2.9345133570785844,3.1050581206910373,-7.660482820453397,-8.242689665704832,-1.9678990058616774,9.339743313273887,-2.383074840841898,-1.2345989403558668,0.9212892873931782,-3.7846280900577614,3.357725613584726,0.9440887820790456,-0.8053317314533496,-1.8916722267037749,-2.308711963452375,0.5661746645037883,0.21564323092820342,-6.136120282822514e-13
DINP_high_wk12_dinp_d2_C,10.822385257147474,2.7717780196749713,6.170540018082133,16.88568060983805,-3.7105148220346056,-6.349324793504266,5.367763695398697,-6.552221131385931,-0.4998704657313256,9.814289531856005,-4.866578871513099,0.23274996066097953,3.3847999770301347,-5.398312548493967,4.705024457031863,3.9783600350031465,7.1664856255295835,-0.04073661368826825,-3.0437822574540636,-3.8480515985870154,2.028170416274594,2.114391519434826,-0.2351371423521582,-7.365997502897786,3.024305638337666,-13.090824808186747,6.775834370433115,7.485294891925679,6.7033809121165655,6.089481917414375,-7.306853181259062,-0.7840695352534953,-4.805779317351418,5.3929480376406715,5.432737725533801,8.025994517089893,-7.904813312575359,-8.908283035132477,-1.5507212905481191,2.453784849863095,-1.0590210145077013,-0.5056854390493527,-5.272869475776933,-4.351113191081244,-4.59584226437961,-0.5949509185279227,-0.3309646120560104,0.8466909142145668,-6.120953082017535e-13
