culture_day,peak,logFC,AveExpr,t,P.Value,adj.P.Val,B
d2,66.03349__2.402,2.4699277847996743,19.176531061727616,13.483355276119585,8.927071810329429e-9,9.855487278603689e-6,9.929593671684248
d2,110.0235__1.936,1.8437684858960086,21.82724360205376,7.651222386873583,4.8482286711494665e-6,0.0026762222264745056,4.503315401566656
d2,157.9908__1.911,2.1691603362235288,20.90897725898963,6.463492636173436,2.6537607230148688e-5,0.008883437293236374,2.8985775447747297
d2,261.80563__1.158,-0.6611272677462307,19.747870187189065,-6.291808531992048,3.4454069211450934e-5,0.008883437293236374,2.648915747940867
d2,227.99462__4.235,3.010329299989197,20.22182242054786,6.133608639573537,4.3981209101831984e-5,0.008883437293236374,2.4147995305037036
d2,227.9946__4.081,3.0521645027362223,20.19480781506208,6.07376918517828,4.827955050671942e-5,0.008883437293236374,2.3252256687026414
d2,242.01043__4.285,3.056919677715501,20.3930238836554,5.924958674182809,6.101080380634764e-5,0.009622275343172542,2.10004304794076
d2,157.99083__2.396,1.9347264204134675,22.221313753973014,5.665218066746413,9.247823613186962e-5,0.012761996586198008,1.6987119439317233
d2,126.01848__4.271,2.376165265165908,19.497633829720037,5.437572886930549,1.3419333197642569e-4,0.01646104872244155,1.3383649817545074
d2,160.00651__4.252,2.9666009999078757,21.347420757299123,5.22446371688949,1.9140458775717634e-4,0.021131066488392268,0.99385255577943
d2,86.02337__4.23,2.6654344484074413,20.812426766564442,5.074945388109067,2.46484275683472e-4,0.02336386879339799,0.748087715168622
d2,141.9958__4.288,3.157868367501646,21.286312945184786,5.051732856450816,2.564254039763587e-4,0.02336386879339799,0.7096389309459585
d2,98.00566__4.295,2.6579337910488534,22.17180765898548,4.974014280169555,2.928782346954407e-4,0.02336386879339799,0.5803406742935238
d2,174.02228__4.287,3.2526069827027624,21.845396101980217,4.967282826605129,2.9628094484381506e-4,0.02336386879339799,0.5691009672907752
d2,98.00567__4.27,2.7684670213340463,22.093961276596968,4.706660818512767,4.6554178284704016e-4,0.03300217638245318,0.12906913829805955
