culture_day	pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B
d1	map00121	9.305250296176876	20.495579539908352	38.170482801908925	9.631379575826506e-16	3.6599242388140985e-14	25.191370644702154
d1	map00920	9.305250296176874	19.495579539908356	38.170482801908896	9.631379575826575e-16	3.6599242388140985e-14	25.191370644702147
d1	map01502	9.305250296176874	19.495579539908356	38.170482801908896	9.631379575826575e-16	3.6599242388140985e-14	25.191370644702147
d1	map00363	6.719772104040979	19.35649045468447	28.751434457595632	5.1769237018658197e-14	1.4754232550317587e-12	22.028020739326983
d1	map01120	4.671623577140229	22.782457674418488	26.447515991273384	1.6652405473581592e-13	3.796748447976603e-12	21.021004977966648
d1	map00520	6.710069468743513	16.58552807944693	23.968807486645144	6.56511831761904e-13	9.171613102633483e-12	19.800358392170182
d1	map00572	6.710069468743513	16.58552807944693	23.968807486645144	6.56511831761904e-13	9.171613102633483e-12	19.800358392170182
d1	map00052	6.710069468743513	16.58552807944693	23.968807486645144	6.56511831761904e-13	9.171613102633483e-12	19.800358392170182
d1	map00361	3.9731756946293526	20.26975078089291	23.530755524162917	8.484521047417833e-13	9.171613102633483e-12	19.56794834389069
d1	map00051	4.04611695033876	20.143165997899242	23.459495533988825	8.849802116576168e-13	9.171613102633483e-12	19.529631798938766
d1	map00620	4.04611695033876	20.143165997899242	23.459495533988825	8.849802116576168e-13	9.171613102633483e-12	19.529631798938766
d1	map01100	3.852845655931807	23.765484756165137	22.75271803232319	1.3533869233798329e-12	1.2857175772108413e-11	19.1416414227877
d1	map00943	4.02064001215732	20.444834925698927	21.687188080441732	2.6308970024254058e-12	2.307094294434587e-11	18.528065446830794
d1	map01060	3.573143260464391	19.460123961182514	20.758149878512718	4.819061545962171e-12	3.924092973140625e-11	17.962918057311583
d1	map00790	6.671498285365653	17.215982056201597	20.058438114938447	7.732952536495065e-12	5.1856269950613965e-11	17.5173251053958
d1	map00400	6.671498285365653	17.215982056201597	20.058438114938447	7.732952536495065e-12	5.1856269950613965e-11	17.5173251053958
