culture_day,peak,logFC,AveExpr,t,P.Value,adj.P.Val,B
d1,298.94302__2.248,8.548225717242948,20.717927081936,59.8854450699695,2.483325993075837e-19,6.445009209635022e-17,31.830191742699142
d1,154.91124__2.208,8.047565977019753,20.200361718780897,58.92229879529387,3.1670806926953425e-19,6.445009209635022e-17,31.68534025918798
d1,198.90141__2.208,7.731884060528042,20.110224188069175,55.76727191618854,7.228722398272236e-19,9.806966720322666e-17,31.17854658403256
d1,89.95896__2.203,6.231928461207258,19.544562952091468,51.266527780596384,2.5511449407121224e-18,2.5957899771745844e-16,30.359280765596864
d1,108.92323__2.206,5.80442170991217,19.258523220810208,46.736749815369585,1.0191357359229968e-17,8.295764890413194e-16,29.399202007154003
d1,406.87552__1.061,7.140909129854096,18.84271079214057,45.79659484056075,1.3812460114711476e-17,9.36945211114595e-16,29.180311482911826
d1,152.89558__2.274,5.741487444461644,19.29204537764384,44.807410785323334,1.9147617901986586e-17,1.1132972123012201e-15,28.94200066146007
d1,156.90702__2.206,5.422341181616513,18.95496871373572,44.00330828544925,2.510225314075919e-17,1.2770771285361238e-15,28.74197492151559
d1,91.96613__2.199,5.49521541292648,18.87435098833572,41.98339431082389,5.066670203080895e-17,2.2912608585043603e-15,28.213055390940433
d1,338.88761__1.068,7.413517937804746,19.86524859929687,40.329233686588616,9.235468289080604e-17,3.758835593655806e-15,27.749664822670063
d1,176.93502__0.671,11.20397724125846,21.113268638466568,39.659393229103834,1.185892047104848e-16,4.0970237919275625e-15,27.55371623126254
d1,442.89405__0.952,8.762402759993723,20.36398539428462,39.5198257771573,1.2499619002911245e-16,4.0970237919275625e-15,27.51226155281592
d1,391.28583__2.748,9.305250296176876,22.080542040629513,39.398552936440495,1.3086316780112607e-16,4.0970237919275625e-15,27.476062514993323
d1,457.33263__2.79,5.350079275832563,20.052671825218056,38.39326626383339,1.9244430115260646e-16,5.594630754936488e-15,27.169473384070265
d1,390.90154__0.987,8.345992396162789,20.323096436682903,37.92010487008224,2.3154306784995393e-16,6.0047261002372735e-15,27.021034265402164
d1,194.94572__0.673,10.833095707668289,20.821034997597938,37.810098692933444,2.4179531735690345e-16,6.0047261002372735e-15,26.986133839853714
d1,58.99464__2.267,5.7233952152492416,19.937934703524327,37.6096916083628,2.617369596343686e-16,6.0047261002372735e-15,26.922170135037035
d1,120.92325__2.299,5.888199796647636,19.480908226805173,37.573084131736174,2.6556528207437572e-16,6.0047261002372735e-15,26.91043246067315
d1,400.9092__1.039,7.711468589616775,19.259574364225944,36.568304277245595,3.9778961320482545e-16,8.165415875544883e-15,26.581646883954505
d1,510.88147__0.959,8.151820259465515,19.916550520240985,36.512065031998226,4.0701885361594055e-16,8.165415875544883e-15,26.562859623129683
d1,200.8972__2.204,5.3888908453413515,18.70807849087143,36.41461989779366,4.235548013888609e-16,8.165415875544883e-15,26.530208667465345
d1,510.88148__0.958,8.107482968470398,19.939059374320163,36.31405158149802,4.413738311105342e-16,8.165415875544883e-15,26.496379702394215
d1,194.94579__1.291,4.3280338949791695,18.967595762097233,36.17755007841766,4.66848453064905e-16,8.261187843365928e-15,26.45024862004864
d1,420.79382__2.197,6.185957138192989,18.761293354394418,35.952000577283535,5.124372426644002e-16,8.642896137761709e-15,26.373476569864387
d1,296.8902__0.876,9.524976483533433,21.858408263662533,35.86672174880169,5.308904261524391e-16,8.642896137761709e-15,26.34427060719274
d1,212.88628__0.717,9.799352931255056,20.698970429141564,35.57065311762395,6.006544434343639e-16,9.240005634024597e-15,26.242103765313352
d1,286.86152__0.82,9.37525241874058,21.713755513679853,35.522198852763914,6.129733467289045e-16,9.240005634024597e-15,26.22526847316653
