culture_day	pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B
d1	Cornified envelope formation	2.6159292137749737	12.457282378483187	18.170704655550693	1.4595564498135065e-11	1.6598539473278441e-9	16.937903638314786
d1	Mannose type O-glycan biosynthesis	2.6159292137749737	12.457282378483187	18.170704655550693	1.4595564498135065e-11	1.6598539473278441e-9	16.937903638314786
d1	Nicotinate and nicotinamide metabolism	3.047188035503463	19.907160537632496	18.147475186831592	1.4864363707413528e-11	1.6598539473278441e-9	16.919712320262413
d1	Renin secretion	2.308482938304558	12.71465069703376	16.52953473168117	5.602083860155731e-11	4.691745232880425e-9	15.590309165977562
d1	Adrenergic signaling in cardiomyocytes	2.1957286182665956	12.772549735834096	13.57582791266422	8.807560875473244e-10	5.9010657865670734e-8	12.793914734600303
d1	Regulation of lipolysis in adipocytes	1.311364101551751	13.616840896693935	9.335615857482422	1.3181979714825687e-7	7.359938674111009e-6	7.633102104781736
d1	Steroid degradation	1.9433168002674224	17.15473242756809	6.5306409247544055	9.927577020502753e-6	4.7510547169548885e-4	3.1541975448283566
d1	Local analgesics	-0.5803615140233448	18.644833047512986	-5.415788013509515	7.373630897506006e-5	0.0030877079383306396	1.084928738996716
d1	Insect hormone biosynthesis	1.9926325166378005	17.872746747838494	4.433179173247387	4.935279806676197e-4	0.016656811602448314	-0.8608875332402022
d1	Dioxin degradation	0.6621351902898064	19.322804441590506	4.41784033627074	5.088269207643997e-4	0.016656811602448314	-0.8919428635100877
d1	Stilbenoid, diarylheptanoid and gingerol biosynthesis	1.1974901846456256	17.150810783996384	4.381592562885295	5.469400824684521e-4	0.016656811602448314	-0.9653914921023494
d1	ABC transporters	0.38668769449428514	19.937398262001434	4.051502166081379	0.0010613854930989063	0.0296303450156778	-1.6374462724832286
d1	Phenylalanine metabolism	0.5908856807381033	16.05615354657432	3.8398444227988837	0.0016303389327198016	0.042012580189317965	-2.070218882072176
d1	Arginine and proline metabolism	0.505864531017438	17.346518232904458	3.6514349262033488	0.0023933903720651504	0.05450113341178521	-2.45551449458595
d1	Drug metabolism - other enzymes	0.714284614293772	16.75096202720666	3.641915611169576	0.002440349257244114	0.05450113341178521	-2.474964198726595
d1	Flavone and flavonol biosynthesis	0.5704708887423373	16.114733053734867	3.5653269939153134	0.0028535055520436813	0.059745272495914575	-2.631340615016681
d1	Biosynthesis of type II polyketide products	0.5052771124048833	19.07144105363124	3.29780069841129	0.004929727293988489	0.09714462608742024	-3.1751066425097187
d1	Biosynthesis of various antibiotics	0.3624423358700946	18.731559204753857	3.2538079748184403	0.005393132426250586	0.09813201603315069	-3.2639917879474556
d1	Ubiquinone and other terpenoid-quinone biosynthesis	0.4726863298457923	19.636947186191332	3.2383798922033007	0.005565696431730935	0.09813201603315069	-3.2951177473290647
d1	Folate biosynthesis	0.5003862494460137	18.465593971370815	3.027678114726016	0.00854886967937629	0.14319356712955286	-3.717357660332322
d1	Caprolactam degradation	0.8406684393692844	17.97638314632506	2.9987087620840165	0.00906676721742594	0.14463652465893762	-3.774928255551358
d1	Biosynthesis of various plant secondary metabolites	0.3934885991082919	18.884339291729344	2.9719297077123423	0.009572865585703487	0.14576863505503038	-3.828026254906002
d1	Pantothenate and CoA biosynthesis	0.5752634674010821	18.017254370500353	2.8385475597174055	0.012535828732468508	0.18258707066856306	-4.090612157802386
d1	Drug metabolism - cytochrome P450	-1.1924645399029559	20.720194159920474	-2.798017473497356	0.013601662555119536	0.18985653983187686	-4.169717952960223
d1	Phosphotransferase system (PTS)	0.5148005496384795	18.867474557302614	2.6626408275575923	0.017838460728737567	0.23460736583922076	-4.4312908370747
d1	Porphyrin metabolism	0.3365102885097935	19.92358138658511	2.652346296901715	0.0182083328711037	0.23460736583922076	-4.451001337156086
d1	Tyrosine metabolism	0.5323955467717797	19.17542562110456	2.5797743246640765	0.021033433050470392	0.25680055226772386	-4.589163009433461
d1	Hormone signaling	0.28964185447675717	16.258595724635004	2.5695474342320996	0.02146392675670528	0.25680055226772386	-4.6085177527736505
d1	Phenylpropanoid biosynthesis	0.5974939221307479	19.517462145076276	2.506051742535526	0.02433167260931977	0.28107276979731455	-4.728013694838895
d1	Mycolic acid biosynthesis	0.43953853765776596	17.726987322104062	2.364665318243417	0.032084828682068633	0.35616092160247775	-4.989604060221932
