culture_day	pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B
d2	Betalain biosynthesis	-0.36418976611832843	15.138306992147543	-3.67303055692208	0.002441152534608054	0.07497260865628988	-1.3348752529223038
d2	Dopaminergic synapse	-0.36418976611832843	15.138306992147543	-3.67303055692208	0.002441152534608054	0.07497260865628988	-1.3348752529223038
d2	Flavone and flavonol biosynthesis	1.0682945530402015	14.144212172716701	3.660234200389998	0.002504398305678467	0.07497260865628988	-1.3574528795309506
d2	Eicosanoids	-0.34837262641786054	15.05848423072228	-3.656185893971944	0.002524749637372944	0.07497260865628988	-1.3645971417497744
d2	Ovarian steroidogenesis	-0.34837262641786054	15.05848423072228	-3.656185893971944	0.002524749637372944	0.07497260865628988	-1.3645971417497744
d2	Fatty acid biosynthesis	-0.4235225226431702	14.816376669277904	-3.533317996999271	0.0032286054753379373	0.07497260865628988	-1.5817196286583775
d2	Bacterial chemotaxis	-0.49994060718551653	14.407449467084023	-3.2854563514976167	0.005306852123103137	0.07497260865628988	-2.020491442854086
d2	Longevity regulating pathway - worm	-0.49994060718551653	14.407449467084023	-3.2854563514976167	0.005306852123103137	0.07497260865628988	-2.020491442854086
d2	Asthma	1.246853072074587	12.58107139322544	3.266478225843049	0.005512691812962492	0.07497260865628988	-2.054071157710277
d2	Caffeine metabolism	1.246853072074587	12.58107139322544	3.266478225843049	0.005512691812962492	0.07497260865628988	-2.054071157710277
d2	Fc epsilon RI signaling pathway	1.246853072074587	12.58107139322544	3.266478225843049	0.005512691812962492	0.07497260865628988	-2.054071157710277
d2	Gastric acid secretion	1.246853072074587	12.58107139322544	3.266478225843049	0.005512691812962492	0.07497260865628988	-2.054071157710277
d2	Histamine H2/H3 receptor agonists/antagonists	1.246853072074587	12.58107139322544	3.266478225843049	0.005512691812962492	0.07497260865628988	-2.054071157710277
d2	Neuroactive ligand signaling	1.246853072074587	12.58107139322544	3.266478225843049	0.005512691812962492	0.07497260865628988	-2.054071157710277
d2	Synaptic vesicle cycle	1.246853072074587	12.58107139322544	3.266478225843049	0.005512691812962492	0.07497260865628988	-2.054071157710277
d2	Biosynthesis of unsaturated fatty acids	-0.30748516643937956	15.258327508393279	-3.1060668440641805	0.0076020860492667	0.09692659712815042	-2.337408962171468
d2	Terpenoid backbone biosynthesis	-0.49933935099056137	19.376012439790227	-2.813370087690891	0.013623069474774187	0.10390502394666887	-2.8498139993090628
d2	Tryptophan metabolism	0.9322912937335753	21.984884576220658	2.804023341038314	0.013877768776153364	0.10390502394666887	-2.8660266506538155
d2	Inflammatory mediator regulation of TRP channels	0.979679371431088	21.909916458533377	2.7659736130591535	0.0149634281602097	0.10390502394666887	-2.931904385366042
d2	Limonene degradation	0.9772388021619853	21.904407216439523	2.7485231158330907	0.015488600564444318	0.10390502394666887	-2.962048832939042
d2	Monoterpenoid biosynthesis	0.8878603258622215	22.05856785278454	2.7415441449244353	0.01570361613027722	0.10390502394666887	-2.9740919186893002
d2	Folate transport and metabolism	-0.29661660908040854	18.48416389772056	-2.6827119387075102	0.017635208133062307	0.10390502394666887	-3.07531360379252
d2	One carbon pool by folate	-0.29661660908040854	18.48416389772056	-2.6827119387075102	0.017635208133062307	0.10390502394666887	-3.07531360379252
d2	Carbohydrate digestion and absorption	-0.2874511259918464	18.52491603986928	-2.65046110386426	0.018789853608480882	0.10390502394666887	-3.1305598221592197
d2	Xylene degradation	-0.29098431320227475	18.531116835779958	-2.6333791905114823	0.01943070963078722	0.10390502394666887	-3.159747636828943
d2	Arginine and proline metabolism	1.0151756285619569	14.250878011231896	2.6263924623922006	0.01969886961607824	0.10390502394666887	-3.1716706480915122
d2	Caprolactam degradation	1.0151756285619569	14.250878011231896	2.6263924623922006	0.01969886961607824	0.10390502394666887	-3.1716706480915122
d2	Valine, leucine and isoleucine biosynthesis	1.0151756285619569	14.250878011231896	2.6263924623922006	0.01969886961607824	0.10390502394666887	-3.1716706480915122
d2	Microbial metabolism in diverse environments	0.2862165894334278	24.934334235333818	2.5974068114517856	0.020850025076662893	0.10390502394666887	-3.221038384214073
d2	Pinene, camphor and geraniol degradation	0.5870737764970934	23.575789396748938	2.5607862596338995	0.02239732209296489	0.10390502394666887	-3.283177572899021
d2	Glycerophospholipid metabolism	-0.284860663029201	18.406238782129357	-2.5080555542286764	0.02482051474751107	0.10390502394666887	-3.372169328709884
