sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49
BPS_high_wk07_bps_d1_A,-9.78616126636043,6.388078693616663,12.338126335179462,5.112175737628086,-7.3524780057306796,13.288249450349493,-2.256874718899485,7.968423939882967,-7.660339735981698,6.533255542605282,-5.816996919289509,8.07463271964626,-11.351619173225714,2.1598723320725144,-0.341500559889461,-2.7553107446895777,3.3585916683598946,6.979245322695905,-3.4520001118303476,-3.7973725115729406,-9.217624799277043,10.784266846354434,4.079494733600268,2.27759441632945,-2.0312921893941205,-4.87774710667264,-4.875681772313811,-5.552770984663069,-3.535573796503597,6.594119505336233,3.910187432476961,0.00560604833662688,2.547258094713541,9.490768631932802,2.7038785558255887,-3.2951973025035635,-11.166818982138023,-14.049430599032117,-2.3237640307389587,3.8961292973815516,3.7005784818495724,1.367358012863111,5.521763344570846,4.978699741909571,-3.555179912465114,-6.317962669383853,2.9841283779490193,-5.59574063578395,-4.841145317973224e-13
BPS_high_wk07_bps_d1_B,-12.631422273585953,3.921324878067464,12.067776404286908,-1.6302180812606684,-1.6147200673448048,13.62537382674266,-9.760134716424735,7.935536226705954,-2.572856174082207,-5.257342394501823,-3.2601823621454202,10.3158255058709,-11.561826078552107,-1.5733721033138035,6.724709513358502,2.242112863341717,-5.736922973841908,2.583043556468088,-11.600846609108668,-7.066380550544917,-1.5295314920410044,-3.7084432390299438,5.376867086424529,2.0196059968859514,-0.1438925555324551,3.189204147645736,2.085969778692933,0.6146518846364878,-5.076924243270611,2.8171086084166275,1.3399123303396299,-0.31268088513520587,3.682484927018852,10.62894439585544,3.295164136830217,-9.635103677775287,9.326784647910111,12.073230750790549,-5.689531217859474,-6.99845925921736,2.3982538701256724,-0.9414128709451398,-5.927523252611963,1.03231054967597,4.913291805014148,3.3320613963970738,1.2016223874177372,9.346414961965554,-4.777281836433381e-13
BPS_high_wk07_bps_d1_C,24.99761626427898,29.090064221151856,5.680904626067519,-16.325584615946525,-30.25084198570701,-15.589287332346226,-13.195515437815263,-5.908011413286928,9.7350761496346,-0.9943785508226706,-7.860608877719061,3.619481211547816,-6.185931755980779,1.5135811915235517,-4.1301557548940515,-6.5811056404716695,3.5529896379195627,6.229418664828401,-1.4717765902741147,-4.720596228309134,8.963338478506113,1.7298793358721094,1.8259340810046407,8.775417761556085,-2.615195611202488,-1.6967003175607176,-4.687667299541319,1.9767335059531181,-2.5603436702096953,-8.703785607588218,-1.9314979501366358,5.587157971330976,-1.601525348417606,-6.257324540369457,3.0693948570010834,2.583492300632698,3.781585565431561,3.0080384099897466,0.4954316743061821,9.46828414698376,1.195467140043086,3.6789637747789037,-7.6702983668354365,3.7401348305949096,1.5016546213883872,-7.493648912738606,2.350489293790102,-0.4659265781847845,-4.765369085382697e-13
BPS_high_wk07_bps_d1_D,-6.932331987534612,-9.265203150681765,11.4163985459238,-15.923338167585134,-5.277243193509344,10.464064198831267,-5.853883713631588,-3.7157263093871573,-6.3476983941526255,-11.607449800863119,4.416009037586255,15.159535911378198,-3.006652991415332,-2.616493978343354,4.492141240234176,5.67965179275008,-1.0534649701544367,0.20439115622847526,5.139617723544328,3.4596994327376653,-8.246850632062419,10.729534426679393,0.3674133668886697,1.0222294030102133,-1.643228051310209,-3.8176528755261088,6.8146118099195085,3.989899676010553,5.3173475870090385,-8.483601004599828,1.0475925032237687,-3.500692392622296,3.0334323297726264,-2.486320886426482,-3.3175388316029033,-0.3151089931644378,0.9077855584671181,-1.2119218038679658,9.401450912996864,-3.0128899299821694,-2.747766011835494,8.961022115074657,-10.81401310537126,-7.211721493162387,-8.789212294999666,5.8950509278126715,-2.5676953291568165,-6.111270634421155,-4.869094325637982e-13
BPS_high_wk07_bps_d1_E,-16.500569677237724,-8.958994670339973,8.938565521816617,-10.677792585273965,-22.88258604156224,10.168138651803853,10.238724780224828,-12.13835326328056,-10.974836112291845,9.55968078645536,-8.86263090630811,-0.012587703268615507,0.399126336702643,0.47095581807310605,-2.868791714207299,7.609232906624666,-3.5929759043699634,-4.801378022588168,14.146341513781325,1.733404519571778,-2.1971168278458277,1.715053649819092,-4.078502380586446,1.2583284772117354,0.9831075357362407,-1.9750087146645239,-0.367870536588528,1.3980591730188776,-1.020747904956863,-6.290200907202664,0.9285661589932088,-6.8686196680684155,-2.628600153486307,-1.0970181886477306,-1.46171859328923,-4.434445035864337,-7.44739306567232,6.674693163257556,-2.9145213021117082,1.1488324785825919,-1.249959347776443,-1.9341494433770436,5.890714346777642,-10.49912799946833,11.049136787964228,-5.454070330938993,6.9977234076066415,5.194241641345046,-4.762638570980002e-13
BPS_high_wk07_bps_d1_F,11.08031817285737,-3.016196683780868,16.33966446659363,-18.927506306157117,3.0058364283009453,9.630888298312877,10.897794732990267,5.486793834099846,11.343212252432213,-8.83749533643322,-3.645005091219435,11.5251814570855,17.754394013406383,-6.798736104174939,1.4698664459580142,-4.31236813775212,12.774163750272026,6.357019297029494,1.4041128018862061,2.8631600116282123,-4.142400941466297,-3.1622663196575567,5.328943795880602,-1.5272660140280163,10.647633874313152,3.1665044103441393,-2.9362556843570737,0.9513412173059288,-3.8270378903247,3.6144308795526747,2.1007709090855244,-6.678703936537297,2.659528289971627,-1.0219066499250644,-11.724034141200953,-1.0008353475052976,3.215628021179981,-1.1604311264134335,5.417125740975942,2.4630444861280028,-5.248613570958521,0.3320805915334905,3.137359624551576,8.610688038986272,8.591132531121545,-2.1464055911657445,-1.8122018192189318,0.9460803813442815,-4.820451810874328e-13
BPS_high_wk07_bps_d1_G,-21.647641009483248,-7.683115654611874,8.02087579545794,0.3334498304827044,-6.954031420486715,12.980258744071675,-5.472460616472961,-9.524553261082001,8.031689233027347,11.035008859799722,-15.375763922494874,-6.744070614844384,3.103784720185095,1.969583501610153,-0.4511560754735914,0.8650291758064174,3.0565965986405375,6.319863039861737,-5.657789719804095,7.754434841462266,-5.522282532002864,3.4755468847095594,3.674512431264032,-4.647761133387005,0.2439506291639639,-1.9530243268298204,4.6551837932621885,0.40682868090793534,-8.184656588056411,6.991052738522269,-0.9559686652618505,11.650336212287163,-1.6711883838865773,-13.58829368540709,-4.857754742372986,4.142186185832968,3.416440007461355,4.609707784548362,-6.8504201312106305,-7.100729762812724,0.17533801001889404,4.188172779281835,4.894758556699455,-2.0420095951893664,-8.401697226453736,-1.2578457541637047,-4.45938951722127,1.607330285234974,-4.771403426677108e-13
BPS_high_wk07_bps_d2_A,-9.9242069929486,-2.8779756957962888,22.56751386437582,18.05171251202606,-3.841558818327841,2.050167786538115,-5.256874951745553,0.5573093104170881,0.7311657135548789,-6.234249452102532,16.44756979748709,-0.0995607796587283,-7.85882339059201,-8.971358695575312,-7.892539415602034,-6.6082964232387065,1.3186758531232965,4.544553910124467,-4.415456738717708,5.983369354089017,0.470930834498057,-1.8189322267933592,-10.19286053161985,8.275084324121304,-4.090576468620094,1.1827686514594389,-4.2322728393418485,7.395129499102407,-1.0731864883336624,5.968525987334376,-0.2504927621487402,-1.1743646945812987,2.4061180918815337,0.17025552169253652,0.824557012841828,5.403600910843322,4.813970811715954,3.4118560212232647,0.8715235335943896,7.777015680048721,-11.66980117233,0.3871818887287212,11.252391019655404,-4.830349528137996,-3.597921578073032,5.289901898314896,6.76161857489177,1.0787969043905052,-4.889899563779033e-13
BPS_high_wk07_bps_d2_B,14.29321786400496,32.2617622316285,0.27187122980871387,-3.7658583200943316,-15.326445406849174,7.739113602498807,-7.517685627571149,5.643918151292191,8.005760455253172,6.737750438550772,0.30491302303919077,-0.9057936451918661,-4.959388642857776,0.4228697492073415,2.4908761976907434,1.2412643642962888,-4.581960068745634,-8.627711052865894,4.662247748100251,3.7769093486348027,-1.9541571730873006,-9.417935668816487,-6.722343944230879,-2.5717195564972646,6.262929575072787,8.243750722630216,3.5957423569419262,0.509098170996741,0.0881399379575586,7.3936324436282845,4.514128954985742,4.473827028462423,-5.2985295651595905,8.402070407924379,-3.0799165674502196,4.64595738436834,-5.552172190799226,4.901370236385319,9.835034528254356,3.8855509756487603,11.159765355120996,6.69466468589172,4.881603240760671,-2.1394959822784805,0.8193608077081005,6.159120082819227,-6.563043668863514,-2.7409053070292115,-4.941984041901818e-13
BPS_high_wk07_bps_d2_C,-11.507427269635437,1.2615608452480875,13.6075605821979,12.22585424468494,-5.234645312836865,4.735712604362159,-9.769526323207783,2.273212892811207,4.862992900714465,3.8844825520140733,-2.642979515136508,-1.2492593126517866,-2.590459942801543,1.6618320817295311,-4.855714047193734,0.40732110457998477,3.8031353407692716,3.4910863253275672,4.793772515221209,-7.553241221310011,9.376988004535855,0.426194645681568,0.35073720622286614,-3.8380119513400435,-7.838154833350987,-2.554139198637018,-1.8392621542927292,4.650181538913149,5.9362097876157645,1.8706674547946243,9.862082582776715,-4.918016496908159,2.663081559353729,-4.327231518266107,3.199496390389651,3.596857027527711,-8.563254255545013,-3.6539068452823584,-0.1734071352452915,-1.6731320194436325,-6.92586340747454,-7.063254022145034,-4.178814786929,0.866786151021472,5.343941868617492,5.538477012094665,-17.301869545445086,5.875723817317179,-4.849778023271246e-13
