culture_day	pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B
d2	Biosynthesis of various alkaloids	-0.844019039194554	17.144620802794563	-3.6798814534513666	0.0022166356268046405	0.06353546384340931	-1.2703917631521833
d2	Novobiocin biosynthesis	-0.7623967747347866	23.0049464038005	-3.671725104335581	0.0022540577912621928	0.06353546384340931	-1.2853568634344592
d2	Prodigiosin biosynthesis	-0.7623967747347866	23.0049464038005	-3.671725104335581	0.0022540577912621928	0.06353546384340931	-1.2853568634344592
d2	Cyanoamino acid metabolism	-0.7829602712727152	20.831682654334873	-3.6697314487327164	0.0022633011910671553	0.06353546384340931	-1.2890150396799598
d2	Biosynthesis of amino acids	-0.8174999855214442	23.01212980148022	-3.6487068687068533	0.002363132594321254	0.06353546384340931	-1.3275990109355167
d2	Biosynthesis of alkaloids derived from histidine and purine	-0.6920865206148644	21.87711683637774	-3.4776189298570777	0.003358615647399907	0.06353546384340931	-1.641797081268403
d2	alpha-Linolenic acid metabolism	-0.7006200093925178	21.822993152512	-3.4355313724424996	0.0036621233574785157	0.06353546384340931	-1.7190903925932988
d2	Histidine metabolism	-0.695981558632605	21.83456427480274	-3.4147116995187963	0.003822244561264956	0.06353546384340931	-1.7573165139334508
d2	Streptomycin biosynthesis	-0.6936885863957425	21.831362891356367	-3.395766295030588	0.003974017375906834	0.06353546384340931	-1.7920943033484091
d2	Staurosporine biosynthesis	-0.7131062862545546	18.93564343707995	-3.3823574285605384	0.00408505678838224	0.06353546384340931	-1.8167039587963272
d2	Carbon metabolism	-0.5917358050320549	21.159482945928513	-3.278598189864436	0.005055551986723238	0.06353546384340931	-2.0069481725879004
d2	Methane metabolism	-0.5917358050320549	21.159482945928513	-3.278598189864436	0.005055551986723238	0.06353546384340931	-2.0069481725879004
d2	Tropane, piperidine and pyridine alkaloid biosynthesis	-0.6913347891320509	18.754254831717045	-3.26394311845554	0.005209965646400934	0.06353546384340931	-2.033784059800851
d2	Opioid receptor agonists/antagonists	-0.705375739219635	18.71338345682792	-3.254428600527597	0.005312713916278493	0.06353546384340931	-2.0512011724477084
d2	Photosynthesis	-0.705375739219635	18.71338345682792	-3.254428600527597	0.005312713916278493	0.06353546384340931	-2.0512011724477084
d2	Porphyrin metabolism	-0.705375739219635	18.71338345682792	-3.254428600527597	0.005312713916278493	0.06353546384340931	-2.0512011724477084
d2	Vitamin digestion and absorption	-0.705375739219635	18.71338345682792	-3.254428600527597	0.005312713916278493	0.06353546384340931	-2.0512011724477084
d2	Terpenoid backbone biosynthesis	-1.3412531216784627	18.906292165511694	-3.2087890683745126	0.005834224362994337	0.06353546384340931	-2.1346810902979323
d2	Metabolic pathways	-0.5870603082625212	25.028870879864893	-3.2018765150939617	0.005917518691297926	0.06353546384340931	-2.14731446837802
d2	Pyrimidine metabolism	-0.7197766906828005	19.57437611199345	-3.152951952074543	0.006541666785412802	0.06672500121121058	-2.2366402192434403
d2	Biosynthesis of cofactors	-0.7074401421937587	19.754965286972084	-2.952697483596179	0.009847504225709715	0.07317342866058511	-2.600156798370452
d2	Ubiquinone and other terpenoid-quinone biosynthesis	-0.639649376319229	18.864483357735896	-2.927006316330304	0.010375848516325864	0.07317342866058511	-2.646485267292122
d2	D-Amino acid metabolism	-0.69456145154	19.49746555297599	-2.8980830041180803	0.011003883882371996	0.07317342866058511	-2.698541718778401
d2	Amino sugar and nucleotide sugar metabolism	-0.6711495654361364	19.79126498012696	-2.864469254491487	0.011780506190606992	0.07317342866058511	-2.7588983243630096
d2	Fructose and mannose metabolism	-0.7018239192289509	19.581392363594436	-2.839230285551062	0.012398528907634012	0.07317342866058511	-2.804111357537793
d2	Glyoxylate and dicarboxylate metabolism	-0.7624428412434322	18.65668284795738	-2.7870254801415957	0.0137786555456877	0.07317342866058511	-2.897322662356399
d2	2-Oxocarboxylic acid metabolism	-0.7198896473864536	18.471972255563823	-2.7487003440537343	0.014885701537202733	0.07317342866058511	-2.9654690232765932
d2	Biosynthesis of plant secondary metabolites	-0.7124020653870935	19.095910171946308	-2.713961734092852	0.015963273756383095	0.07317342866058511	-3.027016376270239
d2	Glycine, serine and threonine metabolism	-0.8093325206231636	22.07458402833732	-2.67714379068795	0.017187602290878158	0.07317342866058511	-3.0920037711258517
d2	Secondary bile acid biosynthesis	-0.591109489857752	22.96642787842736	-2.6643657298081322	0.01763333552253959	0.07317342866058511	-3.1144970700962205
d2	Fatty acid metabolism	-0.7891481063270538	15.753447438400775	-2.649063287680203	0.01818179961099577	0.07317342866058511	-3.141391143118339
