culture_day	pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B
d2	map00621	0.9549522809644978	18.271174561516055	2.8167479491634486	0.013333799688729348	0.9532101269607299	-4.271341727949643
d2	map00300	-0.8079415189785731	13.649155565582124	-2.5924063070559464	0.02080743778512742	0.9532101269607299	-4.314209370915861
d2	map00984	0.4306490732552229	18.727576776924405	2.5777250181208378	0.021417367403174965	0.9532101269607299	-4.317045686681129
d2	map00254	0.6121757387413004	15.97922547009336	2.1329128073302184	0.05043420105663806	0.9532101269607299	-4.4037528422256536
d2	map05208	0.2205676789184545	20.401712434913037	1.9009538284188015	0.07733554613751133	0.9532101269607299	-4.448561276082809
d2	map00980	0.2205676789184545	20.401712434913037	1.9009538284188015	0.07733554613751133	0.9532101269607299	-4.448561276082809
d2	map00903	-0.6019625192962784	21.953564631424854	-1.8592613024086277	0.08336509524335943	0.9532101269607299	-4.456497905120718
d2	map04750	-0.6014134606605065	21.96062689894094	-1.8556542855568803	0.08390603560203008	0.9532101269607299	-4.457182312362785
d2	map00380	-0.5694897218813391	22.00469066509454	-1.8222772414271455	0.08906227764169881	0.9532101269607299	-4.463497321086386
d2	map01066	-0.4099375069395747	16.33811737596357	-1.8176234835030458	0.08980320203440538	0.9532101269607299	-4.464375138163404
d2	map00902	-0.5338765133274602	22.10624549660769	-1.8137012104502663	0.09043191935852242	0.9532101269607299	-4.465114450305659
d2	map05146	-0.653316278501205	12.006262040011844	-1.7368644751581053	0.10356076636845561	0.9532101269607299	-4.479493075522645
d2	map04148	-0.653316278501205	12.006262040011844	-1.7368644751581053	0.10356076636845561	0.9532101269607299	-4.479493075522645
d2	map00626	-0.653316278501205	12.006262040011844	-1.7368644751581053	0.10356076636845561	0.9532101269607299	-4.479493075522645
d2	map05215	-0.653316278501205	12.006262040011844	-1.7368644751581053	0.10356076636845561	0.9532101269607299	-4.479493075522645
d2	map05322	-0.653316278501205	12.006262040011844	-1.7368644751581053	0.10356076636845561	0.9532101269607299	-4.479493075522645
d2	map05111	0.7559756948591738	14.92985890206849	1.710105524671674	0.1085117563890367	0.9532101269607299	-4.484449951005995
d2	map00633	0.7559756948591738	14.92985890206849	1.710105524671674	0.1085117563890367	0.9532101269607299	-4.484449951005995
d2	map02024	0.7559756948591738	14.92985890206849	1.710105524671674	0.1085117563890367	0.9532101269607299	-4.484449951005995
d2	map02020	0.7559756948591738	14.92985890206849	1.710105524671674	0.1085117563890367	0.9532101269607299	-4.484449951005995
