sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35
DINP_low_wk40_inoculum_d0_A,-28.246546151596483,-0.6339698519535903,12.192419621674304,-9.589363944654812,0.6773620249508835,-9.469358245714565,6.948228826559219,-11.23366536289805,0.9724823024722766,-1.3502123895480902,-0.44384801326552265,5.517475993706299,0.0034031088231315145,-1.4118397280697832,-2.21816832120876,-0.558768789956771,-4.620619106785604,0.6282966868268429,6.791798489231928,0.9531150063170232,1.66985112576205,-5.150665703031818,-4.641628922795137,-3.212254725700745,-2.5730453254853276,-0.5517511852416893,6.7424818805463325,2.9486753940680814,4.657108765531506,-3.0223595498894973,-2.6985136788232342,-0.8073419907616489,3.133568179949197,-2.736105917662526,-4.0964986244943495e-13
DINP_low_wk40_inoculum_d0_B,-25.72292505149595,2.9570535654237093,-4.854638351827283,-3.8578834746992725,-2.4796271003575447,-5.072226395506726,-3.463241061567883,-1.2020765815060819,2.272625559747193,-7.129068472393674,-6.531445025273938,4.167274678254862,-2.068962008301712,-3.1549482662659187,-4.078993944371918,4.273583048623662,8.5779714044792,2.0275822295976815,3.1543198211039027,2.5031157753518336,0.4592650921451405,8.772118572339881,5.410915458863602,7.410797914235928,-2.371912829549824,0.9785920956317286,-3.2148933619121496,3.891253940573899,1.3076685959130385,-0.3969562471219022,4.566751637797339,4.835552300262917,0.34169395127675894,-0.3157985189184053,-4.1108922553443857e-13
DINP_low_wk40_inoculum_d0_C,-24.3051281590135,0.038408256622569865,5.150490993043719,-7.336544241645873,-1.723017412280987,-7.747560335851478,-0.5776916622704044,-4.195316092358696,-5.349346830587094,-7.378999627729491,1.9802279115869206,-0.9222608561706254,0.860906244991214,6.574755037089667,-3.708879234375406,-3.777932736074277,-6.876777777256358,1.2491686808564524,-4.762798780618627,2.7615776877141043,-6.308173077716288,-2.5418683223575425,1.8318355881183546,0.7202627699293627,1.253220667914591,-0.7485478253609028,-4.951626721954723,-6.812899916718823,-6.853199767788482,5.3172655320557505,4.0392583082193685,-1.5851950378474051,-1.6058636239787092,0.16701365924141262,-4.0933131708720343e-13
DINP_low_wk40_inoculum_d0_D,-24.33393559588495,5.7496846195044045,-13.01591042131358,-0.6255062761138293,6.383215990713413,-0.5554235426240564,-1.8719378537538167,2.628467895865247,7.609332264475502,-2.586443950745544,-0.05957548180198162,-4.5887597703699505,1.941500964639342,4.816464010483822,-0.4417503054008233,-6.647999782391567,6.068091987327458,3.0463984055782265,4.351420147897052,-2.78318865515328,0.5632622553431788,-0.8174738874348806,-3.5875485713317774,-5.4566310085439325,5.759314039640012,2.0813804119729844,-1.8859931646076324,1.9666730179433134,2.1129867023284383,3.7769364194852533,-6.51911439767195,1.022907813656939,-7.2606321238564355,3.2591336501208534,-4.104051272558966e-13
DINP_low_wk40_inoculum_d0_E,-24.651682430802985,4.951338503828584,-11.421758406882812,-2.0989423822146644,1.1255946413289475,-2.862758266642457,-3.1444240275632054,8.626981454374093,-1.3485995485950257,3.6907966506802117,-1.7531784681557339,-0.43066876130422094,-2.194103557908336,-0.833510162254859,3.3958705708192185,4.509335447765466,-1.647543280519891,1.424227532064521,-5.472455071117657,1.409709921774547,4.927517827009721,-4.818106797532857,0.34272428588069126,7.176466604462271,-2.965942697823832,1.5404398171518818,7.894872550406983,-1.4914361009843988,-1.8111264992236058,-3.962872309940919,-0.37798941754036414,-6.448030246310067,-3.671440107564454,6.00125131801746,-4.1127935633689236e-13
DINP_low_wk40_inoculum_d0_F,-23.616606555918786,5.320601583476681,-12.566713778596846,-2.7513705284774885,0.7314549400593476,-0.7922994743554016,1.7605448888780189,4.909582221661391,0.5917511890073864,3.2588701978323247,-1.5112237754564262,-4.807081489015164,-1.8234763250068087,-7.053308611165787,1.7124673649282496,7.681800291849694,-0.8889490036494148,-2.7845729686433787,-6.717042710617418,-1.8163966304089396,-3.0262767495833285,6.443411086094272,0.1629553184537862,-7.474012558205317,0.002854661196805481,-5.318650700911465,0.2967142726318825,-3.9020964547452373,1.800114349171048,3.4337849207795137,-3.90684615767458,-1.2037005497803188,3.7120051596030716,-6.423631086635501,-4.0912143424816873e-13
DINP_low_wk40_inoculum_d0_G,-22.890178423363977,4.442023793368491,-21.077878270821447,-0.5453720155755514,-5.1590960534547925,5.059873560010288,2.9789311731337746,5.61588896752856,-1.8683862206661317,9.298358217337627,7.465935095891738,2.8439813567766823,3.6375294199960733,3.3142638722557303,2.6134267393169455,-6.324686905067098,-4.910425173875022,-2.053607350342241,3.1042405497997176,-3.578435956171882,0.6726871204371612,-1.085697810742555,0.5324254306608232,0.05107583357142226,-0.25297237549691803,2.0442017018292495,-5.150698743144545,3.8772672865399374,-1.2268027443283755,-4.2979880098424745,5.1727625401936255,3.508685955319977,5.82308046694342,-0.8019127147672481,-4.1038373671380956e-13
DINP_low_wk40_control_d2_A,-7.743424912589147,1.0729116843070323,21.112916475458476,7.305589780289505,-4.038589853106058,-2.1672592447527217,6.652314289212419,-2.4626413742502127,1.4046287005834615,9.014855443074966,2.834334188602435,11.334534101461877,-1.8258715852939271,-3.1211189580696135,-0.7944217453474686,0.5634128793191876,4.086023884807451,-4.0103658304914065,-5.268260603650556,-10.982988087322877,1.6309959309537692,1.987032765260545,-1.2418143803863353,0.4261792131414664,0.16486982792021737,2.6111257598042457,-2.9709166824597872,-1.2751000252832327,-1.4188303168847483,2.151129364969709,0.7757974886327547,-0.713022828325975,-5.897186521881584,0.41896093718124466,-4.1001092960137665e-13
DINP_low_wk40_control_d2_B,0.0587047421686913,14.024568996078601,8.754962778930699,-1.2560927178642032,-2.6007445646882528,3.851691812076693,-10.660780551166221,-0.5757088093553868,2.908778563882218,-1.303430364341317,-0.8924463635720217,3.6433661312169856,-3.2788170168071846,-6.060843503457534,10.293562514019293,2.8967726787092967,2.177006119833726,-1.340374272449503,7.999485977670706,-0.12592289404336615,-1.3273725246259602,-9.60476956859675,3.5582774156658084,0.5791245464077607,2.017187281431219,-2.213926291885422,-5.4490640054696895,-6.824033904283851,-1.4693144201910355,-1.241729419341838,-2.81273560638515,1.55138543521244,1.738359878312632,0.0165157819793712,-4.092743270055888e-13
DINP_low_wk40_control_d2_C,3.2892475930835277,2.6850248883179586,9.17556547602878,7.260436884295879,-10.575842140488835,-5.137228576155904,-10.221221410078572,3.4785611937346297,0.600969886445391,-0.5994753875370475,-6.043017634951142,-0.9745591579791713,1.825537801755999,-1.2353672941470455,-0.8803596684150424,0.6092865949194641,-1.0380333133289072,-1.3867392618220364,-6.0163875831231355,5.0123939342811,-3.15052696600627,-1.903190819810525,-2.8966281812736114,-7.46126129724649,5.739878230978534,3.8626274416458775,-0.07493393379766794,5.516786908270276,-1.0361788657783912,-8.565010588596131,3.377213066994074,1.230997636434685,-3.201896247333912,-3.238000568262537,-4.119613819067853e-13
