culture_day,peak,logFC,AveExpr,t,P.Value,adj.P.Val,B
d1,155.98622__1.425,8.4195270577672,18.515583145093164,82.81162256162837,6.956066331549988e-20,1.0291824720962304e-16,31.56896149056182
d1,92.02451__1.424,8.892012105318164,19.378817201874206,82.4492468207623,7.385593628247078e-20,1.0291824720962304e-16,31.54273991088904
d1,156.99396__1.426,7.814926712171104,18.925879323152028,71.46555016286996,5.205152693880322e-19,4.835586852614819e-16,30.612729329831808
d1,501.05009__1.427,7.670212697565207,18.379027871158733,69.66279640604239,7.377774353287041e-19,5.140464280652746e-16,30.43099415907264
d1,317.01056__1.424,6.938730344506955,18.585664293249003,60.19153826226209,5.419962480487559e-18,3.0210870866237653e-15,29.300706750304514
d1,405.01085__1.346,6.414269475987088,18.15821714735827,49.03388246477926,8.860865374282527e-17,4.115871966354234e-14,27.4620570775623
d1,249.02255__2.049,4.819394984683749,19.252230256168566,47.14811977811253,1.51121686593248e-16,6.016802007648317e-14,27.078632602818217
d1,93.0325__1.422,6.188533286275029,17.26377914907918,42.43798658380027,6.324417682001668e-16,2.203269009967331e-13,26.003254680981925
d1,325.05401__1.645,4.857063438264743,18.218488340584546,39.9119702143435,1.4557693861221985e-15,4.5080325323584086e-13,25.346956416659417
d1,480.90433__1.429,3.706231560353484,16.47633902507954,36.43211110241622,5.019500517094338e-15,1.3989347941141918e-12,24.334945678484495
d1,180.89344__1.435,3.469500747963777,16.32720457924986,32.70233429657381,2.167062272977017e-14,4.778987753081167e-12,23.08628443144557
d1,349.77982__1.435,3.517971040761187,16.40426744513969,32.45576362849689,2.4006396993752268e-14,4.778987753081167e-12,22.99691913203577
d1,360.23906__1.426,3.5179710406842024,16.95885961095859,32.45576362638947,2.4006397014832972e-14,4.778987753081167e-12,22.996919131268086
d1,484.73767__1.437,3.5179710407107785,16.42049865297204,32.45576362413694,2.4006397037365027e-14,4.778987753081167e-12,22.996919130447544
d1,409.86393__1.453,3.4027291446431667,17.310086415647643,31.05400970153346,4.360058269113597e-14,8.100988264013065e-12,22.47112349208522
d1,102.9845__1.442,3.4371098229864745,16.91206130675022,29.700895253752886,7.956197861807782e-14,1.385870215053643e-11,21.933189775005047
d1,257.16399__1.454,3.407426006797291,16.76478094415742,29.195222809996594,1.003004859371587e-13,1.3976872757276377e-11,21.723983830926343
d1,298.862__1.445,3.407426006783765,16.808993193941067,29.195222809489625,1.0030048596064653e-13,1.3976872757276377e-11,21.72398383071429
d1,356.74689__1.449,3.40742600683288,16.583023848402686,29.195222809162175,1.0030048597581746e-13,1.3976872757276377e-11,21.723983830577318
d1,391.71593__1.451,3.407426006896555,16.637014982327113,29.195222803501437,1.003004862380795e-13,1.3976872757276377e-11,21.72398382820952
d1,153.87419__1.452,3.298399881270966,17.10294292960331,25.797378786689244,5.303104258255109e-13,7.037976937027138e-11,20.18929339870131
d1,92.02129__1.439,5.441035472136704,17.221934194833057,25.612247265574876,5.841597508239811e-13,7.400241934301979e-11,20.098627207653692
d1,500.26642__1.466,3.054177839493376,16.194533293733056,25.242513782854726,7.100605097994462e-13,8.604081047004595e-11,19.915174345816446
d1,264.86158__1.456,3.088558517988545,16.277135449457642,24.487483982275698,1.066984754328711e-12,1.2390360459642156e-10,19.5303873544917
d1,350.83329__1.437,3.4561166461568695,16.852788781689963,24.228587921614874,1.2302953566758353e-12,1.371533263622221e-10,19.395200650506624
d1,181.12256__1.474,2.782514429991667,16.90180855991974,23.7734782737655,1.5859381729763095e-12,1.7000037261865287e-10,19.153396161596433
d1,275.07598__1.632,2.723487883584496,16.816330100752204,22.911395038733023,2.599078661182442e-12,2.6828267513760987e-10,18.680241859023184
d1,99.08015__1.411,3.206678146584112,17.687710806615517,21.969734772675952,4.551171958055264e-12,4.5300415168214365e-10,18.139466600409087
d1,288.83279__1.45,3.1897347195411436,17.116956653181294,20.33129700034247,1.2765064005697553e-11,1.2267666684096234e-9,17.13331508715803
d1,275.07567__1.631,2.2568455857559533,17.113739826243865,19.051412352901902,3.0212415875780824e-11,2.8067334348600385e-9,16.283281603155032
d1,244.90802__1.481,2.470745247300299,16.17331400516076,18.78035236302761,3.65118025997524e-11,3.282528833726127e-9,16.09536821845326
d1,348.94748__1.429,6.512542297011894,18.197411406656414,18.39952382912004,4.784901037720053e-11,4.167349747539309e-9,15.826427183398922
d1,336.88332__1.393,2.9066184751276802,15.895700877405243,17.87896332079671,6.983965274930122e-11,5.679065394083716e-9,15.449151979067517
d1,232.8896__1.392,2.9066184753102884,16.194755846719076,17.87896331840954,6.983965287203305e-11,5.679065394083716e-9,15.449151977311137
d1,127.11159__1.479,2.3782394009388352,17.677354478658618,17.850502594033276,7.131944341332258e-11,5.679065394083716e-9,15.428194328085839
d1,328.97938__1.239,2.532978008590953,16.566382680477496,15.27121713021121,5.486032261965557e-10,4.247103309471669e-8,13.371335141469428
