culture_day,peak,logFC,AveExpr,t,P.Value,adj.P.Val,B
d2,113.92497__0.355,-0.7184684841656649,20.02363799060726,-5.612484774838528,7.466130028196742e-5,0.0659543462867547,1.5174385855381471
d2,358.81947__2.131,1.4949013488786191,15.848648918628781,5.342442398968695,1.1948251138904837e-4,0.0659543462867547,1.1470429269756588
d2,299.92006__2.69,1.5770430327272276,15.81536717971669,5.055279600705214,1.9915414979579534e-4,0.07328872712485268,0.7388386479226066
d2,100.93229__0.335,-0.40162113042330827,25.194250207638213,-4.239887118615664,8.993506947222433e-4,0.24822079174333916,-0.49557614986410137
d2,160.84111__1.438,0.4116919000202666,26.529594070291523,3.981586411506919,0.0014720551868927737,0.32502978526592446,-0.9068605722438186
d2,164.83629__0.406,1.5447094190903874,15.428995333299934,3.778980369517891,0.0021751261243347,0.3787782802888792,-1.23477396027444
d2,338.87398__2.693,1.1159845290232213,14.435579559720404,3.7278013421484304,0.002401673878643256,0.3787782802888792,-1.3182273559348072
d2,200.80481__1.475,0.33246156623696277,22.47252533103158,3.5623656059771,0.003311685907259799,0.43376713579729187,-1.58939288178665
d2,174.88641__0.34,-1.2252412648392736,15.39424668665653,-3.528680941970681,0.0035361451287822705,0.43376713579729187,-1.6448295251160285
d2,359.97136__6.01,-1.0982548649728359,17.890977163723996,-3.408223780623639,0.004472219375030836,0.48694502953985624,-1.8435452628487168
d2,105.00028__3.025,1.6618088978979801,20.575607970975934,3.3105439879618217,0.005411872214268805,0.48694502953985624,-2.005082733617066
d2,217.96561__4.247,1.9188970154596396,18.951275296417126,3.304076717350151,0.005480668313897767,0.48694502953985624,-2.0157861719301238
d2,105.00026__3.005,1.6557844035356926,20.54177394922735,3.2809481432596668,0.005733954152190336,0.48694502953985624,-2.0540700741105877
d2,443.19226__6.901,0.5912973774679116,15.546173896037692,3.130080031631163,0.007699202819452197,0.5102240807782037,-2.303866106942134
d2,191.07357__4.636,-0.6080512046550742,15.708143741006227,-3.0881519717553894,0.008356004417658122,0.5102240807782037,-2.3732509423422568
d2,177.90245__0.754,-1.1086437926170112,16.598652157390028,-3.0610911964371,0.008809192557120355,0.5102240807782037,-2.418009921288375
d2,204.97275__7.873,-1.2538301849138476,18.05973555587626,-3.058159390240977,0.008859734220672436,0.5102240807782037,-2.4228578821813445
d2,154.90403__1.941,1.000890805832495,19.789576873329903,3.040819541762657,0.009164597283967754,0.5102240807782037,-2.4515248273113515
d2,355.13941__5.697,-0.8343632757808895,15.00895563830604,-3.011585237957176,0.009702318676874981,0.5102240807782037,-2.4998312287585223
d2,70.98209__4.276,1.7660585978646743,19.71886040890441,2.9973327605453015,0.00997569329005583,0.5102240807782037,-2.5233690726983022
d2,145.92974__0.346,0.2594445311628784,23.594012156029017,2.995290095350509,0.010015493233999109,0.5102240807782037,-2.526741773058917
d2,261.8051__1.395,0.3365941275411826,20.500710845854115,2.980625373228978,0.010305876906480202,0.5102240807782037,-2.550949331120405
d2,257.8094__1.407,0.2843952592334938,22.22417439604173,2.9541282041056145,0.01085183167478849,0.5102240807782037,-2.594661617158155
