culture_day	pathway	logFC	AveExpr	t	P.Value	adj.P.Val	B
d2	Microbial metabolism in diverse environments	0.47351741971320616	24.897966050341637	1.9666105400149718	0.06386955857671062	0.38869175281938295	-4.967440233701323
d2	Betalain biosynthesis	0.6793498367121806	13.763265411206833	1.8928862420498953	0.07356509171632564	0.38869175281938295	-5.0909517102832424
d2	Biosynthesis of alkaloids derived from shikimate pathway	0.6793498367121806	13.763265411206833	1.8928862420498953	0.07356509171632564	0.38869175281938295	-5.0909517102832424
d2	Dopaminergic synapse	0.6793498367121806	13.763265411206833	1.8928862420498953	0.07356509171632564	0.38869175281938295	-5.0909517102832424
d2	Phenylalanine metabolism	0.6793498367121806	13.763265411206833	1.8928862420498953	0.07356509171632564	0.38869175281938295	-5.0909517102832424
d2	Tyrosine metabolism	0.6793498367121803	14.763265411206833	1.8928862420498953	0.07356509171632564	0.38869175281938295	-5.0909517102832424
d2	Xylene degradation	0.6793498367121806	13.763265411206833	1.8928862420498953	0.07356509171632564	0.38869175281938295	-5.0909517102832424
d2	Streptomycin biosynthesis	0.5281966297032752	20.938911485812813	1.881544225320253	0.07516686674038525	0.38869175281938295	-5.1096698338140865
d2	Biosynthesis of amino acids	0.5173332772408403	20.962338469045324	1.848732045930144	0.07997497609190972	0.38869175281938295	-5.1633855068763825
d2	Chemical carcinogenesis - receptor activation	0.7211798418608474	17.502113856189517	1.8365353265430562	0.08182984269881746	0.38869175281938295	-5.183185548633329
d2	Degradation of aromatic compounds	0.4567206519014005	20.460932211941316	1.774343121083982	0.09188426183328871	0.4189922339597965	-5.282713311532909
d2	C5-Branched dibasic acid metabolism	0.44525393238060545	19.853345224238456	1.662987792208731	0.11257231721311876	0.4487751112403505	-5.454716651529408
d2	Lipopolysaccharide biosynthesis	0.44525393238060545	19.853345224238456	1.662987792208731	0.11257231721311876	0.4487751112403505	-5.454716651529408
d2	Naphthalene degradation	0.44525393238060545	19.853345224238456	1.662987792208731	0.11257231721311876	0.4487751112403505	-5.454716651529408
d2	Toluene degradation	0.4375117730933704	19.86509786677544	1.6337515137200378	0.11862107670678224	0.4487751112403505	-5.498508534503316
d2	ABC transporters	0.4212224177587153	19.99482388587033	1.6177216834654062	0.12205278098266804	0.4487751112403505	-5.522270996660767
d2	Glycine, serine and threonine metabolism	0.42495335389375477	19.901408020775612	1.5998733652793717	0.12597196104992295	0.4487751112403505	-5.54852030089465
d2	Two-component system	0.42495335389375477	19.901408020775612	1.5998733652793717	0.12597196104992295	0.4487751112403505	-5.54852030089465
d2	Biosynthesis of terpenoids and steroids	0.5632991215353438	21.437545145905776	1.5420669970088088	0.13939748370032673	0.4815549436920378	-5.632001692930861
d2	Phenylpropanoid biosynthesis	0.39945061649305574	19.986673120828915	1.5066452686106415	0.1481972892383301	0.49689679332851855	-5.68197703726565
d2	Ethylbenzene degradation	0.5981984804476056	17.801137723763674	1.4630441979982136	0.15965264553055863	0.5200114740138195	-5.7422352238561905
d2	Metabolic pathways	0.30395861875633	25.32956240409793	1.3089096669623421	0.2060334096839392	0.6273934350400694	-5.943735476950479
d2	Starch and sucrose metabolism	0.39663524764487923	15.843978026442327	1.3089068298570161	0.2060343520940359	0.6273934350400694	-5.943739015840751
d2	Sulfur metabolism	0.34813865621945655	23.837655988123476	1.267538925066505	0.22013804738247564	0.6273934350400694	-5.994655928088809
d2	Vancomycin resistance	0.34813865621945655	23.837655988123476	1.267538925066505	0.22013804738247564	0.6273934350400694	-5.994655928088809
d2	Secondary bile acid biosynthesis	0.34813865621945367	24.837655988123476	1.2675389250664912	0.2201380473824805	0.6273934350400694	-5.994655928088826
