sample,315.1087__2.313,435.27541__2.618,199.96857__0.681,317.21258__2.772,119.04894__1.335,298.94302__2.248,471.31162__2.637,487.23731__2.453,405.01094__2.173,485.28281__2.804,423.27532__2.53,212.03482__2.264,308.11958__2.326,375.29051__2.863,257.08191__2.565,87.04371__0.907,301.21749__3.115,311.00092__0.651,192.03278__0.685,420.1932__2.51,130.08607__1.018,391.28583__2.748,253.05061__2.519,437.29113__2.646,120.92325__2.299,332.92193__1.037,157.01079__1.121,194.97814__0.676,248.07985__2.468,248.01397__2.327,121.06459__1.344,154.90394__0.566,453.28607__2.557,293.21224__2.686,293.17599__2.486,495.10883__3.563,232.04348__0.359,239.07744__2.593,331.19256__2.569,315.19689__2.787,351.2175__2.513,475.26745__2.553,211.07586__2.563,271.06138__2.505,297.11326__2.532,389.27001__2.677,535.27377__2.598,255.06591__2.434,329.10357__2.23,293.17601__2.51,176.93502__0.671,194.94572__0.673,268.80097__0.742,134.89344__0.68,134.89341__0.671,90.98447__0.676,216.92895__0.682,202.91411__0.647,100.0212__0.69,168.91562__0.728,108.90064__0.788,73.02805__0.7,212.88628__0.717,150.88543__0.742,296.8902__0.876,88.96881__0.678,76.95103__0.677,178.94452__0.82,79.95588__0.682,286.86152__0.82,278.82967__0.793,134.95669__0.674,234.86843__0.766,164.83502__0.642,210.8417__0.749,276.83259__0.783,144.90816__0.656,326.75956__0.739,154.91124__2.208,195.81033__2.756,244.89718__0.843,311.03776__0.671,208.84461__0.745,224.00522__0.692,102.98451__0.685,218.87356__0.802,80.96376__0.652,170.94178__0.647,352.78309__0.755,362.9166__0.666,160.84115__2.11,292.8275__0.75,146.02701__0.684,244.89568__0.837,132.86661__0.672,405.26467__2.547,176.90905__0.801,326.7595__0.732,272.79514__0.74,274.88722__0.71,287.99491__0.675,122.95669__0.671,330.80115__0.735,136.91644__0.712,176.00135__0.674,113.93527__0.651,234.88656__0.652,198.90141__2.208,294.82418__0.751,90.96674__0.685,92.02464__2.329,162.83789__0.786,350.78612__0.755,444.67392__0.74,259.93621__0.648,442.67679__0.74,241.00197__0.649,184.95749__0.661,252.00036__0.674,154.87956__0.742,270.84549__0.726,336.88751__0.69,272.8426__0.732,312.88495__0.87,398.01555__0.666,387.25472__2.575,296.61694__2.264,442.89405__0.952,328.98601__0.857,302.85613__0.82,364.87752__0.894,384.71821__0.738,410.74187__0.753,502.63283__0.743,168.96251__0.653,520.91024__0.99,160.91428__0.822,314.90553__0.677,132.86665__1.387,153.86744__0.666,290.85562__0.821,386.71541__0.739,146.93752__1.631,451.27059__2.531,98.02328__0.673,146.027__0.683,345.22836__2.282,468.70091__0.752,184.95747__0.649,354.84878__0.836,500.63597__0.744,238.95089__0.664,148.00626__0.67,332.8457__0.712,348.9008__0.658,510.88148__0.958,330.75382__0.738,370.84356__0.845,432.86528__0.915,247.9763__0.719,162.83817__2.058,420.79382__2.197,473.32731__2.719,360.81497__0.807,224.93508__0.653,346.81713__0.801,174.94599__0.672,510.88147__0.959,388.76001__0.744,380.87253__0.908,256.87642__0.711,560.5911__0.746,336.78845__0.778,356.84596__0.846,500.85291__0.924,390.90154__0.987,120.94108__0.662,156.99414__2.325,237.98465__0.656,111.95601__0.803,343.0097__0.67,468.89666__1.025,295.1893__2.87,398.01573__0.661,406.88851__0.656,212.93488__0.667,466.70305__0.749,588.89788__1.002,296.82136__0.749,126.87977__2.063,267.01155__0.676,89.95896__2.203,412.78541__0.728,492.10935__3.563,58.99464__2.267,152.89558__2.274,334.79207__0.773,135.04397__1.834,500.8528__0.914,273.95193__0.652,186.93804__0.895,562.58856__0.745,482.79241__0.84,457.33263__2.79,526.65999__0.747,168.98846__1.947,96.91471__2.276,490.82411__0.883,264.93438__1.047,102.94742__1.635,88.95102__0.665,134.86416__1.343,114.98452__0.665,551.26882__2.512,156.90702__2.206,142.94685__0.654,494.1064__3.547,400.9092__1.039,108.92323__2.206,462.73472__0.786,452.70616__0.772,422.83681__0.865,87.94326__2.278,578.86911__0.964,430.801__0.875,354.82757__0.73,472.76571__0.824,396.97332__0.933,134.89344__0.422,390.80424__0.726,132.86665__0.497,160.00628__0.676,568.84047__0.941,160.00635__0.648,198.07404__1.028,284.77483__0.766,428.80307__0.827,136.86168__1.373,376.80968__0.799,123.93829__2.283,448.86331__0.927,190.9277__0.555,386.76262__0.751,164.8352__2.086,222.91525__0.829,171.00467__0.682,322.89335__0.965,537.28942__2.568,221.83404__0.65,199.99922__1.074,404.77562__0.796,438.83322__0.863,458.89201__1.018,64.95106__2.249,418.77414__0.8,454.70264__0.778,309.977__0.689,73.02806__0.825,200.91724__2.066,450.70971__0.768,91.96613__2.199,90.96677__1.25,427.26241__2.775,392.80163__0.725,206.99615__0.681,338.88761__1.068,192.96277__0.666,294.80398__0.809,292.80755__0.81,200.8972__2.204,102.95541__0.387,282.7779__0.758,540.75091__0.83,480.90484__2.33,312.8647__0.913,604.87187__1.022,558.81167__0.903,412.88307__0.992,300.93193__1.046,318.85082__0.826,97.00043__0.655,560.80855__0.914,102.94745__0.576,402.77875__0.787,304.91117__2.061,458.86655__0.967,398.81166__2.201,192.96309__0.65,434.76834__0.781,548.85771__0.992,390.87979__0.964,104.94608__1.179,402.00645__2.68,95.91537__1.258,327.12725__2.871,132.01129__1.107,368.75682__0.785,465.30449__3.114,178.93927__0.671,122.93899__1.985,366.75981__0.782,538.82909__0.957,406.26791__2.571,188.86524__0.656,485.2914__2.538,187.94108__2.029,496.10373__3.558,308.80141__0.795,328.85879__0.928,318.83006__0.851,284.91586__0.842,154.94681__0.64,594.8417__0.98,126.99594__1.216,530.27957__2.265,406.87552__1.061,241.08678__2.563,157.99066__0.816,480.87023__0.998,295.60916__2.195,606.81747__0.966,470.84158__0.937,465.32189__2.571,528.80086__0.914,487.30691__2.533,608.73839__0.851,471.2418__2.528,553.28412__2.535,284.91581__0.804,646.85651__0.976,490.89945__1.045,266.88974__2.193,379.24926__2.504,323.12495__2.246,203.03188__1.154,459.27272__2.754,447.31181__2.633,626.799__0.919,449.32752__2.689,414.89978__0.97,465.23945__2.571,191.85972__0.356,276.97237__1.136,474.86416__1.026,596.78807__0.939,91.0539__1.285,196.94623__1.058,122.93897__1.168,333.13462__2.166,63.943__2.21,564.83192__1.029,359.18996__2.353,407.26491__3.68,136.97248__2.048,324.13277__2.214,167.03271__1.173,231.93138__4.903,232.05896__1.177,567.30044__2.464,129.93521__0.596,351.25195__3.158,482.88619__0.98,506.87412__1.07,449.88322__2.563,238.07187__2.572,180.89874__0.611,632.81981__1.036,662.8309__0.986,359.19__2.525,413.9067__2.575,256.86045__2.19,447.88622__2.585,302.01297__2.08,137.00888__2.086,170.86995__0.975,367.21226__2.318,74.96045__0.957,194.94579__1.291,170.0272__1.298,361.74083__2.218,107.04881__2.145,114.00058__2.075,564.3448__3.855,211.93333__2.067,76.96862__0.368,145.94064__0.542,192.92798__0.554,215.05355__1.154,696.29986__4.137,468.15125__1.35,145.94066__0.571,123.9008__0.49,346.10134__2.865,389.12443__1.985,322.21532__2.782,337.03899__2.119,123.90079__0.541,621.43745__4.795,147.92017__0.559,167.03397__0.381,253.06929__1.173,126.95171__2.209,127.01373__0.358,216.92796__0.45,164.06361__0.444,276.90849__0.454,102.01829__0.516
DINP_high_wk40_inoculum_d0_A,19.884596431593923,17.735594835482235,16.284748449449772,17.123037401876392,16.466771603965576,16.632020387231247,17.682269428560488,17.683853634749575,16.963976130289875,19.79905270765228,18.387910090685814,17.754816533863824,17.9052349629328,17.000807305547657,17.467652398226623,18.805135254795157,15.866235621161797,15.841419372444207,16.376005973400513,16.61059638460957,21.736969492526082,17.327573186200226,17.48669878931165,17.653353600649705,16.81524453257076,15.974733831427187,15.583014889467426,16.412314654497443,22.2878642532481,16.65986460861996,18.703608215218498,17.34834622322274,17.888240189182778,16.935435744816598,24.039556462066663,23.62631267669845,19.235692895777376,21.508147978561492,16.89015143141337,17.122951966031863,17.953579105162458,17.114129841301217,16.764038114610806,17.54356814345147,16.93696484076579,18.615651772317023,16.404319175775857,17.376381958939707,16.15077519263071,24.041510681733477,15.992079632427453,15.885286758416726,16.766798684738447,16.97956288097103,16.845529114422032,17.05444792955791,16.127938925951092,16.499122158184043,16.12861182086483,16.347364913617582,17.222980903841957,18.34297373809839,16.27132366369712,16.92628462406046,17.36205561064034,16.692538713460614,16.487255460028564,16.404682694336387,16.683254615844834,17.096558394932774,17.04557139902194,16.367457945105436,17.648719499694778,26.189052806095923,16.9929003846197,16.79023205970035,15.947231232960435,16.462885068473717,16.517130503702912,28.421099726505528,19.544630818519437,18.342069205695154,16.893938127960162,16.65450392319802,16.538500188640803,17.61862194129988,16.027659047564807,16.72002052619911,16.97023512101071,16.654886983449114,28.781393670630397,17.208105131764565,16.491706114911594,16.819441093179194,21.609825651846773,17.199676775619295,17.70774380733422,16.310796824118317,16.418033201322242,16.580043321556257,16.037692849373222,16.455193017381777,16.452653570820765,16.36709585828588,16.45395221890277,16.301986469722166,16.218121857922803,16.465283124227636,17.17795089178336,16.570343362046184,16.845741540165672,27.81582524269194,16.973620865704376,16.1495583435734,16.016749846082664,16.201738989597917,16.30107087878408,16.556440293078364,16.428521903278053,16.862747099078433,16.625080564677635,15.226124962286821,16.49230909888717,18.18437534770731,16.518181333016035,17.086423784541996,17.238127755484907,15.951581390316015,16.630861617874583,17.07421550373773,17.22729810319546,16.140628471660758,16.835252654397312,16.340474143589983,15.889099543582732,15.660439509507981,17.155585986526116,15.54233194765903,24.68254572360393,17.00559864746297,16.944860578569518,16.426219972532824,27.79014321142405,17.22618949511777,19.433249450631102,16.57251999927547,21.093442802174305,16.53281415187216,16.452548736423484,17.554487286454524,16.263992555801483,16.70921801265915,16.753309116631797,16.473114670334343,16.66656966441534,15.852546401379913,16.421022065459592,16.9780172478168,17.058498786707645,16.199553310876034,26.151066462065966,15.897079322757095,17.471471079557,17.516682573538517,16.56135963639377,17.40809624930922,16.311992486935527,15.80786439321632,16.56002809465583,17.289731528854794,16.01982227305825,15.772201437221558,16.907948546757908,16.935435614746083,17.21439013903295,16.1188976146514,16.54376559052178,16.48315400355939,15.96000591563365,16.457818498542125,15.762712797496434,16.298121865141155,17.13850202335325,16.559053143607876,16.329503331799792,16.276298204290114,16.041508844609915,15.656480596520755,17.59457326089939,23.430177364665983,15.809016955412234,16.612294533849305,16.265218649915163,25.788644932975622,17.271942535246954,16.665675048630444,16.571019526477333,22.158500342572676,17.31232454810291,15.551240633044292,17.89310998309856,15.373894860115575,17.001143088018246,17.32145026568315,15.85631794719709,16.16951603645562,17.13475601405158,16.217114402652225,16.189147203449927,26.352864737791045,16.5431020571616,24.467782153834772,16.379839671071775,17.847968133035472,16.47314470375411,15.906600417067574,25.66203872715957,15.76248702765504,16.545796712782156,16.583328947044333,16.139592626651623,16.978694547729464,16.997479353575155,15.171392012413747,15.97593657055271,16.857723920511994,16.752196160583697,17.154919418437796,18.84696470630372,15.76706075621254,22.021387018496956,16.264299362381823,15.781757206545919,15.922850998167123,16.185424833290586,16.81088491597131,17.142967898054916,23.26104476743452,17.386768912589716,17.345038638749735,16.500982709999196,24.010504463555375,16.203242265328427,24.5283912128814,16.989960668051733,16.207248552971375,16.396007363161445,17.536355660413218,16.357287885707184,16.864513023844964,17.23727937178879,16.673222294800855,14.691412026483768,17.289348872037678,17.193711690481575,15.590187140733407,15.873644490987987,19.48090790369189,16.175942395695092,16.112856226991326,16.36107727252786,15.624634457951572,16.38970355000631,15.862266510349292,17.257518912478282,16.513416802531324,16.486942374092877,16.81970881175503,16.97489220516214,16.394968194584717,22.119511655860535,16.562627205186725,17.27848466940152,16.632667098321367,17.39579836353366,15.172334231692133,16.218651535558703,15.111841575500572,14.676433710992308,15.944762038929243,16.09112361426589,16.57302240044605,23.53147525877566,17.030290862383595,16.303560126444662,15.312557203097164,16.27815869396361,16.472876969383062,16.481829830563115,15.212443318970097,16.010893952797986,15.888899074945096,16.996822480694128,15.689232763265299,17.08086497037253,16.69378313668236,16.421634669423593,16.01407186039627,15.388622181347305,16.578265798435535,16.931072595169944,15.346949382822874,15.733408667612062,16.14791622407931,16.94769364822052,24.395789493620484,24.11802745317605,15.979590438403056,16.767233653582934,16.889383664095504,16.252584091942108,18.99872021098757,15.233677052777823,15.477263926238628,17.330529415076096,15.403163604475523,16.923517731997812,16.1859581324989,16.54148091122239,16.14828495377129,14.843042583511863,15.854270278708391,17.762135315179535,15.847977924437368,17.649237412422128,15.584712805580303,16.591686140106486,17.010422497207482,16.84263324862134,14.767178397521558,15.747548021603317,16.269206209321055,17.6148149651566,19.63115357835309,15.403982989665328,16.899806974987435,17.502590031719475,15.610777836292053,17.576135419319975,15.281198273350556,17.01736267245694,20.55308421707705,17.244541171902007,15.368742433887082,15.751168553861604,16.55536853561112,15.779095447245334,15.124489966787607,16.237707283586495,16.137369121765968,15.456824868760837,17.27270452462252,18.865836470702604,16.507536241283212,16.596935847119088,14.184542317227775,20.25068038831739,15.409746109326642,17.654051244323547,16.825165647100185,16.45182807401893,14.393099682186904,15.188306651159639,20.167294873202085,21.440070138739536,21.945087125476736,14.548904169465937,14.281622193101024,17.55585932164003,20.75656418536654,16.426223224853715,20.662030862084553,15.604217271987931,15.855855163006161,19.44920814350775,19.975564608019898,19.148089885753716,16.92169887295629,15.353919639472153,16.142879975971084,18.104896321210557,16.843985470246373,15.857736748666818,16.441488120948737,18.002006429210034,20.899016262277545,20.560080932133637,14.782127912627706,15.763377250981048,15.387511117443808,20.732158453020926,19.885899449666297,16.259153032267992,15.737274112294353,17.770915145240615,15.44733527148682,20.206223014840003,15.25665610343526,20.580254589312496,16.512149575445225,14.310957612009489,15.373558583818063,15.01093225563918,15.932687679669504,17.960072926651463,15.896315970783727,16.87886986076346
DINP_high_wk40_inoculum_d0_B,19.705096957447648,17.838905058832648,14.887165149385757,17.18615823274936,16.423334041354586,16.494560249186137,17.810593021974302,17.782256700893555,16.79123608240516,19.534503867921686,18.483778536651165,17.787794438637405,17.927781625749162,17.180656253928625,17.567473654496595,19.088820893615868,17.272922542108955,14.758698059265825,14.983235609874981,17.099394503871522,21.8798642137964,17.374723432914855,17.681228336435353,17.75155221031397,16.587385892081,15.373923927228907,15.460237189268447,15.016751181038101,22.04804579894157,16.694295693056418,18.359670876948876,16.690030976402504,17.4188606566887,17.573735397072582,23.88934196725043,23.618476976974303,19.268506190156,21.131383739160043,16.869957722906655,17.49738618149705,17.9939664446687,17.282176713415033,16.991579848770282,17.748032053787007,17.295973476566814,19.00917817133686,16.675345310748753,17.431292489122562,16.07939105477216,23.892413577816356,14.596516159260165,14.489723284956654,15.579921703407242,15.627794224917112,15.48838722201794,18.002460149597713,14.73303771581374,15.316086721524908,14.733048347750676,15.213410553572796,15.760997501319638,19.910246460117733,14.892488647688314,15.73940764282768,16.276572834123076,15.29697523983799,15.104259322413666,14.883560473643879,15.287691142200787,16.23958451317199,15.524449178313452,14.97149077930151,16.12759727863718,25.56884307835582,15.806023404006059,15.603355079083538,14.767175968930786,15.276008087660614,16.40770473645645,28.53866049501616,17.23342028513315,15.064132537188007,15.7070611471949,15.258940449679622,15.142936715456003,16.09749972028399,14.858768119425456,15.544525220589566,15.78335814002181,15.259323510098348,26.203265921923254,16.021228150875817,15.096142641767907,16.04167560086759,22.836539779291865,17.367446015500693,16.18662158695718,15.123919843207556,15.231156220464214,15.184479848192836,14.642129376195182,15.059629544080044,15.253842115487423,14.971532385235026,15.058388745489507,15.11958060305843,14.974124757445743,16.365394351483825,15.99107391109837,15.174779888912747,16.763737143250157,27.126767004995152,15.78674388520947,14.962681362734068,14.8206569754356,15.014862008694749,15.119274437688231,15.160876819990227,14.97052736380127,15.675870117813105,15.438203584648264,13.895219240196095,15.29809131211436,17.029354833378516,15.122617859948582,17.25192741181233,17.131830398043718,15.59353285390584,15.773887736706502,16.217241622515836,16.099190773765052,14.943964458383364,15.648375673449348,15.153597162720967,14.676051942574844,15.302390972825755,16.29861210468013,14.14970610498124,24.395298836531875,15.579206301851265,16.07006233883311,15.239342991709167,27.7934063351393,17.42071904182676,18.676008122778732,15.176956525845977,21.23373183589649,15.34593717085728,15.269513299789411,16.69751340507414,15.077115575046777,15.309282771453468,15.39720856597286,15.07755119731444,15.533732938789557,15.494497864814605,15.234145084466448,16.121043365983436,15.930391457408534,15.05135992308395,26.142381275590907,15.526678956873173,17.61597892483295,15.995560352711724,15.459336239945165,15.886974028463543,14.918913512290114,15.449815856845111,15.373151113907902,16.161624199178195,14.624258800162828,14.599560556632783,15.386826326571803,16.07846173252144,15.817798002737458,15.760849078223815,15.161000055820967,16.488867773904,14.754966199114996,14.994733617349347,14.45506326273091,15.683022417708584,17.243406323327967,15.163489670439407,14.870730757010996,14.853017773483113,14.854631864032255,15.238543924541988,16.407696279892345,23.559492143458368,14.413453482209807,16.5124057602056,15.149184849810577,25.844084881036228,17.133892903175077,16.52544734839145,15.38414254575802,21.929033532480762,15.948126429812346,14.37528187513201,17.03613610199478,14.301975448512316,16.144169206057008,17.429603732047838,14.60990495736335,16.05691387461229,16.97326990188754,15.078325049182343,15.588337299237928,26.357588611793446,15.168842029807328,24.195035311623236,14.951646744098289,18.042497680247955,16.348575500805076,14.729653400832973,25.728746651305755,15.16728212503237,16.45145422217359,15.086309301551296,14.977475431300752,16.121720665824604,16.860019214818593,14.81334347576736,15.128851514147238,15.64376327806766,15.231073940587782,16.026812089243222,21.837477140670746,14.566965039961334,22.091527393965364,14.872816507499858,15.384421358625959,14.742272514977858,15.584614929083463,15.62400793456689,16.285994016608974,22.965143215470068,15.865646691813323,17.198980163831312,15.351570268489295,23.519353845399742,15.074956662065958,24.51408521500843,16.132986786718515,14.839835957727216,16.03795882659401,17.68791136577432,15.058443802239847,16.27437540559988,15.716157150985092,15.833422647188776,14.307298300205659,17.14895423892798,15.672589469583736,14.554136466725828,14.437942264487384,19.983327400700723,16.3921016940882,14.925979245914727,16.274321632143863,15.665359214767465,16.59125968078257,14.746803512934276,15.745081569256062,15.921931686198851,15.108367210866085,15.21979940802086,15.514243185877262,16.163613287049174,22.011901321967038,15.375750224185168,16.421510787695784,16.6551549630748,16.267691033722954,14.918042351277698,14.96547005986801,14.831526667998464,14.047286632256103,15.021137769300468,14.894797807719682,15.51119077089638,23.188926679594957,15.509168641347138,16.511048915110198,14.945977502362627,16.202267020357173,15.291271517140236,14.910953682519676,14.799758697623032,15.632395535024392,15.612450622367962,17.261643177093834,15.724243207039995,17.138803357999222,16.092973232146043,14.910468944574871,16.253299214490934,13.960507556228274,16.671945362438265,15.744195614603358,14.794706114034511,15.927699910808112,15.073725148200879,17.132968098720717,24.669074386070722,24.091724382358326,14.543641503834374,15.626611620300338,16.121165386656237,15.387931284295712,19.097990229049184,14.863144887537745,15.505811608491964,17.193069276546805,15.248836713900742,17.097884255912106,14.695772109164858,15.1446259188364,15.829363905535835,14.510130984738883,14.740628500732264,17.86419925868486,14.72398478872454,17.78085098290075,14.780401755484682,16.86750310193676,17.219621935185696,15.297865771524473,14.422465638001997,15.276884237836283,15.884612966711236,17.80893288200977,19.118557044544303,15.314086243837908,16.97650367797023,17.59922991463028,14.538092540164588,17.591112434652,14.80780215712632,17.186433113237747,18.726296196303174,16.75977943229237,14.758330083797011,14.61201852514311,16.548537618122676,15.24316227603554,14.935626844870713,15.799606278405067,16.073328772546635,14.84797466561768,17.287384005528864,17.66999819098468,16.697434637194313,16.459037016433307,14.192653940112383,20.02282997958968,15.262764477707197,17.821471993198198,15.670789266328335,16.327939066539276,14.090190347081595,14.68734801584209,20.12529990534149,20.859634454128898,18.957598157359794,14.104812233867627,13.826635498204686,17.853471005755566,20.219624469901323,15.967014250816002,20.179934135101995,15.713154529784589,16.057737396371866,21.172347463255104,19.815711399287057,16.911818066772106,16.872412822175512,15.389434151973925,16.19457536728915,18.57175807685275,16.708520733008637,15.952134380363495,16.368671403883226,18.646315740452962,20.513958315156575,20.65136373703161,14.557483705450224,16.018987223047688,15.370698588944407,20.214832495737237,20.117449749513433,16.461899164760062,15.76631150682504,17.082028912276506,15.571856053282172,19.86789986768079,15.44499949063177,20.314363312500742,16.108568307458036,14.30985542360185,14.847675331098024,15.144148592806477,15.035598046207578,18.052938427753805,14.436138178782018,17.750962080043543
DINP_high_wk40_inoculum_d0_C,20.22181123171221,17.837487120643345,14.542982935078633,17.339513692284203,16.40390269651203,16.571929999758606,17.80713273811504,17.803254756499832,16.85516011585382,19.953182377281586,18.480318252792177,17.73948410442068,17.883198785015555,17.260038976304546,17.53209753471445,19.02263977393602,16.8598930631683,14.31170264052634,14.643747083527348,16.942825972061648,21.661221938827243,17.539064316729945,17.677768052005522,17.747040549308863,16.66475564237933,15.41950548910542,15.505818750943122,14.677262654738481,21.566082088680783,16.604874339937837,16.76078530641084,15.842600026505245,17.855865539115726,17.456667600120905,23.69378492311019,23.880282102410142,19.0757385275687,21.05426331963942,17.010975910846525,17.687463576534387,17.99654535357333,17.30165291040105,17.011820690920867,17.72802049965075,17.16764224110403,19.151663354909893,16.671885025768425,17.869970134147998,16.170917649988667,23.706649329103218,14.25691642931483,14.150443588288548,15.240433177042453,15.285086579262188,15.145715735679886,17.65580906271322,14.43822243955949,14.901116664218282,14.393559821375106,14.873922027015556,15.573585329966528,19.75649580415898,14.539468213230055,15.399919116298904,16.074514781423098,14.95748671333643,14.76477079600006,14.681502420800989,14.94820261596435,16.03752646065787,15.322391125683021,14.632405945307463,15.925539226129084,25.434575783307967,15.466534877704605,15.263866552654177,14.351347050465598,14.961803346025071,16.38674735951109,27.579270460423857,17.031362232310716,14.497321660737557,15.367572620653453,14.919451923121086,16.971661968138562,15.895441667628338,14.620916484595297,15.129555163101045,15.443869613504804,14.928131640999734,26.229614687429937,15.68173962443801,14.75665411548269,15.653029412796984,22.572457916384874,17.380617287150578,15.98456353435137,14.80973288824338,14.891667694008644,14.844991322006305,14.302640849949777,14.72014101787644,14.91149203154911,14.632043858612844,14.718900219403197,14.704610545646084,14.60201480279315,16.442764101968695,15.65158538485133,14.83529136236973,16.706937787914217,27.137658070221715,15.447255358860398,14.621875307942396,14.418744352404973,14.675373482692795,14.70430438026808,14.821388293452811,14.708314090177572,15.33638159126091,15.098715058272495,13.55434726396517,14.956098692217765,16.8272967806224,14.783129333562508,17.234293226223667,17.209200148296254,15.4986473278905,15.571829683921013,16.015183569906625,16.004305247841543,14.604475932328253,15.308887146919975,14.814108636311007,14.396593936847703,15.182763869034842,16.096554051958762,13.810217578758136,24.334400955485574,15.274797963303172,15.868004286228818,14.899854465410067,27.799056032444405,17.4172587574568,18.71833164560993,14.83746799949208,21.235099709521382,15.006448644534785,14.854543242171511,16.495455352372726,14.737627048507333,14.97770626061176,15.09621045110063,14.738062670554017,15.173009484784695,15.399612339219766,14.894656558325158,15.918985313470694,15.835505931667317,14.711871396796619,26.26510012795084,15.660600795552407,17.748251784863356,15.79350230007288,15.101388384640416,15.68491597588391,14.573727026361192,15.35493033081253,15.033662587494453,16.066738673365908,14.279869995470738,14.257827963290671,15.18476827398314,15.87640368000648,15.722912477014152,15.665963552309421,14.814688716062886,16.44043722061457,14.3913233349311,14.792675564376914,14.047162101096282,15.728603979660765,17.425469117501144,14.824001144132103,14.612219553736098,14.526915542689324,14.51514333749163,15.143359905140185,16.068207753468656,22.646315924350475,14.073964956016805,16.589775510700235,14.80699096749967,25.963061585335815,17.214524947080328,16.605584660296387,15.044654019283183,21.837878289003957,15.853240904150313,13.967813087373495,16.834078048966678,13.902109695239291,15.942111153429845,17.576659376327587,14.225059205821742,16.029091169769877,17.101051458192632,15.002241081724105,15.633918861038099,26.286609280334215,14.84732350004705,24.1609396293197,14.668541016021637,18.039037395865716,16.44007847653383,14.393851082283557,25.824394677052876,15.212863686862208,16.516714567645554,14.884251248613845,14.555881910369205,15.919662613290912,17.062523198758893,14.72382910168303,14.913225354591354,15.331358413277492,15.029015887637222,15.931926563494857,21.790602921087864,14.230363318071856,22.037350487021488,14.533327981260436,15.305872972916557,14.327302457244746,15.596103819217197,15.28451940822773,16.083935963816213,22.950280272352714,15.663588639141725,17.27348206958436,15.256684742838146,23.594807952375763,14.735468135827661,24.52720617357071,15.930928733941348,14.452387034337297,15.943073300776096,17.67881204481439,14.646670119282296,16.31995696724108,15.514099098213372,15.63136459443803,14.255815594951065,17.277264173941003,15.470531416706669,14.10097141940257,14.067269847335444,20.095138780223106,16.26590070639285,14.561166616069904,16.35646643148887,15.643558655372257,16.785731332445938,14.32427597501056,15.37529161240107,15.96751324787401,14.778830553505268,14.9827477748143,15.312185133051088,16.159269934355695,21.94899117249211,15.036261697989682,16.219452735045174,16.706413989968816,16.17280550788697,14.826871811667754,14.999697038776082,14.635114069370035,14.096234073831429,14.876986704245288,14.495336782499287,15.425211540123943,23.281192041029072,15.307110588774654,16.393346980349232,15.072216550929735,16.27963677101074,14.859207226657524,14.660196107644511,14.709613142067228,15.55142973650379,15.621491270234522,17.279979674034397,15.714034873106774,17.096044894966226,16.491095709491294,14.669967204353636,16.364742801706576,13.622662624800972,16.4112973804107,15.436369162002887,14.707571320241877,15.926436230702377,14.560228998829986,17.13663179995869,25.375618880750835,22.673731287077118,14.26058864662346,15.533794195966141,15.96461766917861,15.081820988908497,18.937102658590764,14.790769642048236,15.504477593917237,17.273913350531274,15.294418275666674,17.12233719385812,14.520064147961682,15.03451990982618,15.938430181724556,14.443993705385061,14.73049278207518,17.861985254126616,14.687053148395679,17.777390698935772,14.586975408874174,16.90427813242387,17.191245008175244,15.056980857078326,14.35009538767862,15.29664825163789,16.0605058657521,17.80588422836852,19.774540266882425,15.268762351922552,17.12828509294933,17.585405628007514,14.412515492007469,17.674238887759312,14.847350249239948,17.16354551866733,18.570287795222725,16.768820080279774,14.829979801726394,14.411828141490782,16.50096336910264,15.306639503191276,14.943789239433178,15.890149432157635,16.105202443966828,14.902646228430374,17.240047286096463,17.91688869228555,16.63129671438127,16.54646150625393,14.256346395631068,20.21078791721466,15.318853991416587,17.95261175446822,15.484831789637633,16.83244669080988,13.967767020389042,14.736660317397137,19.739972319328714,20.97565698331651,19.206837386900887,13.988412494405175,13.738201660198303,17.834542164514694,20.163761277990442,16.159212483834324,19.64603347901902,15.768990036795998,15.939587541327736,21.785405805475662,19.5384568674077,15.250395854274538,16.858895145084933,15.406771628360634,16.264239722183692,16.93495065567526,16.75409233973586,16.077106457169464,16.459775844898708,19.09473980641325,20.504409184309555,20.86259713198282,14.693246258470802,16.052986229538817,15.422746745636553,20.21703421565643,19.959010597337965,16.60306384490145,15.564511461330527,17.98028353140199,15.32817102002133,19.800965301040577,15.418939310084491,20.29216658230054,16.767272845784472,14.223490700346236,15.356675628045544,15.793447708006363,14.129048653354591,18.002423353706202,14.303011454107978,17.256735502631724
