sample	2-Oxocarboxylic acid metabolism	ABC transporters	Alanine, aspartate and glutamate metabolism	Amino sugar and nucleotide sugar metabolism	Aminobenzoate degradation	Anthocyanin biosynthesis	Arabinogalactan biosynthesis - Mycobacterium	Arachidonic acid metabolism	Arginine and proline metabolism	Arginine biosynthesis	Ascorbate and aldarate metabolism	Benzoate degradation	Betalain biosynthesis	Bile secretion	Biosynthesis of 12-, 14- and 16-membered macrolides	Biosynthesis of alkaloids derived from shikimate pathway	Biosynthesis of amino acids	Biosynthesis of ansamycins	Biosynthesis of cofactors	Biosynthesis of nucleotide sugars	Biosynthesis of phenylpropanoids	Biosynthesis of plant secondary metabolites	Biosynthesis of secondary metabolites	Biosynthesis of terpenoids and steroids	Biosynthesis of various antibiotics	Biosynthesis of various plant secondary metabolites	Bisphenol degradation	Butanoate metabolism	C5-Branched dibasic acid metabolism	Caffeine metabolism	Caprolactam degradation	Carbon metabolism	Carotenoid biosynthesis	Chemical carcinogenesis - DNA adducts	Chemical carcinogenesis - reactive oxygen species	Chemical carcinogenesis - receptor activation	Chloroalkane and chloroalkene degradation	Chlorocyclohexane and chlorobenzene degradation	Cutin, suberine and wax biosynthesis	Cyanoamino acid metabolism	D-Amino acid metabolism	Degradation of aromatic compounds	Degradation of flavonoids	Dioxin degradation	Diterpenoid biosynthesis	Dopaminergic synapse	Drug metabolism - cytochrome P450	Eicosanoids	Ethylbenzene degradation	Fatty acid degradation	Flavone and flavonol biosynthesis	Flavonoid biosynthesis	Folate biosynthesis	Fructose and mannose metabolism	Galactose metabolism	Glycine, serine and threonine metabolism	Hepatocellular carcinoma	Indole alkaloid biosynthesis	Inflammatory mediator regulation of TRP channels	Inositol phosphate metabolism	Isoflavonoid biosynthesis	Linoleic acid metabolism	Lipopolysaccharide biosynthesis	Lysine degradation	Metabolic pathways	Metabolism of xenobiotics by cytochrome P450	Methane metabolism	Microbial metabolism in diverse environments	Mycolic acid biosynthesis	Naphthalene degradation	Neomycin, kanamycin and gentamicin biosynthesis	Nicotinate and nicotinamide metabolism	Nitrotoluene degradation	Ovarian steroidogenesis	Oxytocin signaling pathway	PPAR signaling pathway	Pantothenate and CoA biosynthesis	Pathways in cancer	Pentose and glucuronate interconversions	Phenylalanine metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylpropanoid biosynthesis	Phosphotransferase system (PTS)	Platelet activation	Polycyclic aromatic hydrocarbon degradation	Porphyrin metabolism	Primary bile acid biosynthesis	Prostaglandins	Protein digestion and absorption	Pyrimidine metabolism	Pyruvate metabolism	Retrograde endocannabinoid signaling	Secondary bile acid biosynthesis	Serotonergic synapse	Sesquiterpenoid and triterpenoid biosynthesis	Starch and sucrose metabolism	Stilbenoid, diarylheptanoid and gingerol biosynthesis	Streptomycin biosynthesis	Sulfur metabolism	Systemic lupus erythematosus	Thiamine metabolism	Toluene degradation	Tropane, piperidine and pyridine alkaloid biosynthesis	Tryptophan metabolism	Two-component system	Type I polyketide structures	Tyrosine metabolism	Valine, leucine and isoleucine biosynthesis	Vancomycin resistance	Vascular smooth muscle contraction	Xylene degradation	alpha-Linolenic acid metabolism	beta-Alanine metabolism	cAMP signaling pathway
BPS_high_wk40_bps_d2_D	20.925912911255047	20.19687137760635	14.41589459298763	18.05546473117959	14.41589459298763	16.104489939736133	18.05546473117959	17.245205398899408	20.925912911255047	14.41589459298763	15.41589459298763	14.78309827155113	14.237879508178679	12.629274665417567	14.41589459298763	14.237879508178679	22.421311214506005	16.65110508471117	21.825081476583584	18.517816337985046	20.720211306597218	21.080361407883693	23.825670904787767	21.994242060677763	20.580011052194923	20.625955906885615	22.269382184195546	15.704675163096693	20.086851627210876	16.104489939736133	20.90999605567735	15.600465047237263	19.21400388058799	21.433324751972506	21.035483287681014	19.841425567189113	16.104489939736133	21.950595425817063	19.743469896677666	15.600465047237263	20.925912911255047	20.97117445484911	21.32055198390713	17.604862718451468	20.034513254106308	14.237879508178679	12.629274665417567	15.329630985252685	19.393802272342295	14.41589459298763	12.629274665417567	20.757882709768225	21.789391366754707	21.87546314249525	18.05546473117959	20.1148942541652	12.629274665417567	20.52767186854493	17.362897999493033	19.21400388058799	22.52215135019029	16.104489939736133	20.086851627210876	16.072786411929705	25.617195765166155	21.031224416931497	16.562002780813472	25.213736743229642	15.522486957988793	20.086851627210876	16.65110508471117	23.021023785279308	12.629274665417567	16.454100854853493	14.41589459298763	16.104489939736133	20.959602874338213	12.629274665417567	14.41589459298763	14.237879508178679	21.789391366754707	20.21437118521691	15.522486957988793	14.41589459298763	14.41589459298763	16.470174988071943	21.789391366754707	14.41589459298763	12.629274665417567	14.41589459298763	21.87546314249525	14.41589459298763	24.84010910296356	16.768468212827873	22.575489350564705	16.018675703355306	16.65110508471117	22.415685853035885	23.84010910296356	14.41589459298763	15.522486957988793	20.0950360436438	12.629274665417567	17.738327972901555	20.1148942541652	14.41589459298763	15.237879508178679	20.90999605567735	23.84010910296356	16.104489939736133	14.237879508178679	17.689452440457288	14.41589459298763	15.522486957988793
BPS_high_wk40_bps_d2_E	16.45480658636081	20.76660765583151	14.458616610737826	18.11604597657259	14.458616610737826	14.726147236438099	18.11604597657259	16.83399336834767	16.45480658636081	14.458616610737826	15.458616610737826	15.064900354643028	14.436764465015973	13.521657701169525	14.458616610737826	14.436764465015973	20.389155802364506	16.42153335833925	20.385812388221435	18.504465903725745	20.799110891245242	21.389394528196604	23.65164833875006	19.43934554516234	20.46494388690938	20.718178261098014	20.94373686305898	15.703868846340878	20.695064306340655	14.726147236438099	16.038496839688165	16.493793635324913	19.881725133542208	22.928715378915616	22.89506125895774	17.896470431658656	14.726147236438099	22.482474417452625	20.31673603892066	16.493793635324913	16.45480658636081	21.288179116253207	21.106597893508717	19.192586618307114	20.581258095033668	14.436764465015973	13.521657701169525	15.447731911113658	17.579421111695574	14.458616610737826	13.521657701169525	20.97297546036546	20.291561604894465	22.3236382618138	18.11604597657259	20.714073009111257	13.521657701169525	20.418179920656325	17.274234784673645	19.881725133542208	22.498950793472865	14.726147236438099	20.695064306340655	15.968701112090272	25.580054352381296	22.892884418940945	17.030778057387906	25.29575053996396	15.344789961318767	20.695064306340655	16.42153335833925	22.19057335431534	13.521657701169525	15.58869944460158	14.458616610737826	14.726147236438099	17.004021013157992	13.521657701169525	14.458616610737826	14.436764465015973	20.291561604894465	20.76779545039562	15.344789961318767	14.458616610737826	14.458616610737826	16.402825590686867	20.291561604894465	14.458616610737826	13.521657701169525	14.458616610737826	22.3236382618138	14.458616610737826	25.44789869032688	16.131590894403523	21.53398062213308	15.961066674951333	16.42153335833925	20.365305757747294	24.44789869032688	14.458616610737826	15.344789961318767	20.705024412602963	13.521657701169525	19.24502066822833	20.714073009111257	14.458616610737826	15.436764465015973	16.038496839688165	24.44789869032688	14.726147236438099	14.436764465015973	16.311109737159253	14.458616610737826	15.344789961318767
BPS_high_wk40_bps_d2_F	18.785252028883736	20.86900100471719	14.13720371882722	18.64197245340138	14.13720371882722	14.617773525313993	18.64197245340138	16.70362251873023	18.785252028883736	14.13720371882722	15.13720371882722	14.759926986286045	14.748921712480804	13.24764438135462	14.13720371882722	14.748921712480804	21.16403830461069	16.383259385034485	20.915733336742505	18.915736930053782	19.107223310455	21.256992797454206	23.01579253757962	21.974109004436503	17.851064400872794	18.840872297976478	22.30388016441278	15.719198558425415	20.799738142320898	14.617773525313993	18.726532747435026	15.698862250389377	17.20766253100673	22.792628757361108	22.69573493002962	18.374737506075213	14.617773525313993	21.912245019132875	20.012904778893876	15.698862250389377	18.785252028883736	21.33974055909543	21.113656023213505	18.105300698349723	20.11589611899325	14.748921712480804	13.24764438135462	15.475244578369866	18.877665264742777	14.13720371882722	13.24764438135462	19.010591029142102	20.855981394988405	21.80146432398232	18.64197245340138	20.81390968258167	13.24764438135462	17.574393454363687	15.972221351658861	17.20766253100673	22.06267713703702	14.617773525313993	20.799738142320898	15.925495317159198	25.345205994047777	22.69366799440916	16.571761585833617	25.06909775380565	15.432372065687392	20.799738142320898	16.383259385034485	22.079093236562333	13.24764438135462	15.68483735923507	14.13720371882722	14.617773525313993	18.919969026381676	13.24764438135462	14.13720371882722	14.748921712480804	20.855981394988405	20.865762829620177	15.432372065687392	14.13720371882722	14.13720371882722	16.292323512822975	20.855981394988405	14.13720371882722	13.24764438135462	14.13720371882722	21.80146432398232	14.13720371882722	24.838757445759494	16.10929801295975	22.07627458304973	16.13074552218247	16.383259385034485	21.152932319188373	23.838757445759494	14.13720371882722	15.432372065687392	20.807404927764367	13.24764438135462	18.23970609702424	20.81390968258167	14.13720371882722	15.748921712480804	18.726532747435026	23.838757445759494	14.617773525313993	14.748921712480804	16.202736026035147	14.13720371882722	15.432372065687392
BPS_high_wk40_bps_d2_G	16.175576425118553	19.75947100575843	14.410873975009839	19.059511725943125	14.410873975009839	13.505229757755949	19.059511725943125	16.570289703659892	16.175576425118553	14.410873975009839	15.410873975009839	14.607459202147496	14.311664959068057	11.63474299218777	14.410873975009839	14.311664959068057	21.537787791107018	16.536325178315266	21.545494008004102	19.29089289427755	20.315892737046656	21.042652097780625	23.4626592490643	21.10833967808481	19.93817354389503	20.20302199063423	21.890914844642065	15.607863785284028	19.607249926045604	13.505229757755949	15.672729152721073	17.651242328571882	16.84114132743278	22.759763651417657	22.60732146756759	18.42758826131057	13.505229757755949	21.87212608552009	20.63480645062287	17.651242328571882	16.175576425118553	20.73088527568277	20.5339287029	17.440011949542058	20.959295364066385	14.311664959068057	11.63474299218777	15.362122080540045	19.448209044170827	14.410873975009839	11.63474299218777	20.177165090403776	21.502280172826037	21.8024443390691	19.059511725943125	19.64606973941189	11.63474299218777	19.86710705717228	17.727033145106112	16.84114132743278	21.891625958299905	13.505229757755949	19.607249926045604	16.064679463569032	25.344198994378598	22.60660333045035	17.94655115192144	25.024327986648878	15.512944501721961	19.607249926045604	16.536325178315266	22.79343597858152	11.63474299218777	14.964076167398236	14.410873975009839	13.505229757755949	16.881974168988357	11.63474299218777	14.410873975009839	14.311664959068057	21.502280172826037	19.769464404831357	15.512944501721961	14.410873975009839	14.410873975009839	16.46281173507744	21.502280172826037	14.410873975009839	11.63474299218777	14.410873975009839	21.8024443390691	14.410873975009839	24.89435286252689	15.713829909276607	21.648625983129737	16.03388404346021	16.536325178315266	21.527428788171253	23.89435286252689	14.410873975009839	15.512944501721961	19.612982473929673	11.63474299218777	17.59622718212839	19.64606973941189	14.410873975009839	15.311664959068057	15.672729152721073	23.89435286252689	13.505229757755949	14.311664959068057	15.090192258477105	14.410873975009839	15.512944501721961
BPS_high_wk40_bps_d7_A	16.573654603993273	21.264557694506095	15.52095803366783	16.184223296736945	15.52095803366783	15.710621979592169	16.184223296736945	17.682335265063212	16.573654603993273	15.52095803366783	16.52095803366783	15.76765807325472	13.934200813710529	13.098128836649972	15.52095803366783	13.934200813710529	22.81810137501964	16.753340568746637	22.83497148799803	17.4966651531173	20.47660519141263	19.253682266461514	24.2193564549014	22.098573771963874	19.977384292293735	20.353602714346923	22.302244526346705	16.59873164464824	21.174073676654462	15.710621979592169	15.624493991303043	15.443329900935941	13.385196718278602	21.096016975616752	20.93182409394166	17.260813021476416	15.710621979592169	22.94880441214266	19.37715135790181	15.443329900935941	16.573654603993273	21.390378531108485	17.112106272177844	15.683486343471959	20.327182581958105	13.934200813710529	13.098128836649972	15.935547062404138	17.930929722567765	15.52095803366783	13.098128836649972	20.060734448080083	22.79894608539388	22.93782251000307	16.184223296736945	21.202461840982732	13.098128836649972	19.949164590298405	18.50071107097597	13.385196718278602	22.95777841044904	15.710621979592169	21.174073676654462	17.06904250086571	25.43976534148327	20.925486113400233	17.04296374901237	25.07476596283346	16.46528134908541	21.174073676654462	16.753340568746637	23.47147364119661	13.098128836649972	16.08012377421228	15.52095803366783	15.710621979592169	17.52048534348907	13.098128836649972	15.52095803366783	13.934200813710529	22.79894608539388	21.239908320154164	16.46528134908541	15.52095803366783	15.52095803366783	17.493388259990326	22.79894608539388	15.52095803366783	13.098128836649972	15.52095803366783	22.93782251000307	15.52095803366783	22.366181417027043	16.827463490256306	22.370764589702286	16.695495501017106	16.753340568746637	22.808899001235268	21.366181417027043	15.52095803366783	16.46528134908541	21.17941033504941	13.098128836649972	16.059164228199098	21.202461840982732	15.52095803366783	14.934200813710529	15.624493991303043	21.366181417027043	15.710621979592169	13.934200813710529	17.295584480313323	15.52095803366783	16.46528134908541
BPS_high_wk40_bps_d7_B	16.536717201950353	20.786002019319977	14.421345317373646	15.712447518370801	14.421345317373646	14.300257351354155	15.712447518370801	16.72325546669392	16.536717201950353	14.421345317373646	15.421345317373646	15.277898603644555	14.437995960634993	14.118598204736672	14.421345317373646	14.437995960634993	20.649668474629525	16.95701001624614	20.66163590294013	17.464967865124336	20.44863069771379	20.57569817519886	23.536785871535336	22.269934999390934	19.844925704827965	20.294488927724117	22.57315776293956	16.33523477550411	20.696271805018227	14.300257351354155	16.158173977343953	16.130338025854336	19.145418672822057	19.112001651169194	18.838113946110003	17.231629933905122	14.300257351354155	22.545235851190156	20.173884448235757	16.130338025854336	16.536717201950353	20.893794862312017	17.377680381552533	15.715837579515721	20.393471179207893	14.437995960634993	14.118598204736672	15.429694660226271	16.820801388592	14.421345317373646	14.118598204736672	19.95065653679925	20.563783807158323	22.52825765578293	15.712447518370801	20.714783414989274	14.118598204736672	19.74612552376039	16.841173859308082	19.145418672822057	22.562371305962955	14.300257351354155	20.696271805018227	16.405945290872662	25.675591399975684	18.78228823711405	17.05984875441252	25.366593182418573	15.985737700988786	20.696271805018227	16.95701001624614	22.79584731091018	14.118598204736672	15.370769824063045	14.421345317373646	14.300257351354155	17.287372202147854	14.118598204736672	14.421345317373646	14.437995960634993	20.563783807158323	20.80044838374766	15.985737700988786	14.421345317373646	14.421345317373646	16.730966570129162	20.563783807158323	14.421345317373646	14.118598204736672	14.421345317373646	22.52825765578293	14.421345317373646	25.10536733022666	15.972788581718653	22.621242105654773	16.41017080266991	16.95701001624614	20.63029645220175	24.10536733022666	14.421345317373646	15.985737700988786	20.711297477963534	14.118598204736672	16.213998611076267	20.714783414989274	14.421345317373646	15.437995960634993	16.158173977343953	24.10536733022666	14.300257351354155	14.437995960634993	15.885219852075311	14.421345317373646	15.985737700988786
BPS_high_wk40_bps_d7_C	17.159584684366504	20.624572407832304	13.699539701415036	15.855827552942191	13.699539701415036	14.9698206303935	15.855827552942191	16.599607170348296	17.159584684366504	13.699539701415036	14.699539701415036	14.626691410177191	14.736941400694096	13.549968142138725	13.699539701415036	14.736941400694096	19.11928847225712	16.96686701763782	18.910277403888337	17.515757683812485	20.503975702191976	17.6361982187497	22.21227323269088	21.498733146801218	20.305381316400947	20.361225169350416	21.5491219006528	15.746701933133652	20.547970033704622	14.9698206303935	17.022142482707913	14.971064726333639	16.57741190453591	22.8008745412057	22.76003320487917	16.698941838556845	14.9698206303935	20.199513073270314	16.684480068134793	14.971064726333639	17.159584684366504	20.829178184338847	17.679633078956442	15.591701031763368	17.29153026605075	14.736941400694096	13.549968142138725	15.309544093170665	17.720345133041555	13.699539701415036	13.549968142138725	20.37214706596399	18.690564844589726	20.124034733219176	15.855827552942191	20.56043565622454	13.549968142138725	20.207369830143758	15.86397926270237	16.57741190453591	20.35077333458907	14.9698206303935	20.547970033704622	15.780676179785855	24.15985754019737	22.757595194228482	16.196659043868014	23.81667545935741	15.391700889095997	20.547970033704622	16.96686701763782	22.17286758464084	13.549968142138725	15.858074831358785	13.699539701415036	14.9698206303935	17.531019922758347	13.549968142138725	13.699539701415036	14.736941400694096	18.690564844589726	20.663744501399236	15.391700889095997	13.699539701415036	13.699539701415036	16.0867379235695	18.690564844589726	13.699539701415036	13.549968142138725	13.699539701415036	20.124034733219176	13.699539701415036	20.190862768394627	16.14965903385464	22.011777711557205	16.101151556697886	16.96686701763782	19.085185638599476	19.190862768394627	13.699539701415036	15.391700889095997	20.559212788988383	13.549968142138725	16.22671933110739	20.56043565622454	13.699539701415036	15.736941400694096	17.022142482707913	19.190862768394627	14.9698206303935	14.736941400694096	16.554783131114654	13.699539701415036	15.391700889095997
BPS_high_wk40_bps_d7_D	21.507479815411056	21.241450454438656	14.820751240060432	15.78181560433195	14.820751240060432	16.646747565893733	15.78181560433195	17.578499498232247	21.507479815411056	14.820751240060432	15.820751240060432	15.51282867537714	12.622358609090526	14.120835755988422	14.820751240060432	12.622358609090526	22.25954992095722	17.047390756827227	21.038994715195827	17.549144283299157	21.598098956543588	21.53497207898876	23.91430071850635	22.403230254126417	20.671452191861206	21.526708306196905	22.64913929388827	16.189975451324642	21.186781133969593	16.646747565893733	21.49340686578725	16.653157757073657	20.723321971936027	22.98353643620085	22.924711610199594	22.067031523180656	16.646747565893733	20.27895900088311	19.975361132110393	16.653157757073657	21.507479815411056	21.634398056624796	22.058292409035555	18.774159402918173	21.30849010601395	12.622358609090526	14.120835755988422	15.1051235314938	18.413579616374914	14.820751240060432	14.120835755988422	21.02659733714583	20.95998615915319	19.620643988311397	15.78181560433195	21.20416671339063	14.120835755988422	20.60198881615532	19.756561796250534	20.723321971936027	22.010368002525905	16.646747565893733	21.186781133969593	16.390100328955956	26.251758789865693	22.921479916762614	17.287773506483155	26.032681851676113	15.797267296290435	21.186781133969593	17.047390756827227	22.947788451793304	14.120835755988422	16.732787119171707	14.820751240060432	16.646747565893733	21.53477677078517	14.120835755988422	14.820751240060432	12.622358609090526	20.95998615915319	21.266406945456062	15.797267296290435	14.820751240060432	14.820751240060432	16.809057051101725	20.95998615915319	14.820751240060432	14.120835755988422	14.820751240060432	19.620643988311397	14.820751240060432	26.319976535836297	17.07274234333656	23.071135023287216	15.948772795156636	17.047390756827227	22.251210659628853	25.319976535836297	14.820751240060432	15.797267296290435	21.197508605892956	14.120835755988422	18.794308781611527	21.20416671339063	14.820751240060432	13.622358609090526	21.49340686578725	25.319976535836297	16.646747565893733	12.622358609090526	18.231710066614887	14.820751240060432	15.797267296290435
BPS_high_wk40_bps_d7_E	16.132500897160632	21.447629908531542	14.592771988968648	16.06285634816074	14.592771988968648	16.748686678793767	16.06285634816074	17.638896588931658	16.132500897160632	14.592771988968648	15.592771988968648	15.045525554199786	14.27694539974086	13.153095676093406	14.592771988968648	14.27694539974086	20.651443144381517	16.39492425621835	20.673512089159342	17.238423375166402	20.791331592351103	21.42357066389765	23.1438577976307	20.335524233697804	20.501649720960547	20.713523716613253	21.323450183376924	15.796619536425554	21.40026715577648	16.748686678793767	15.524378400874648	17.285211834448813	19.690155641588017	19.39680123700997	19.320638070280037	17.625185705646928	16.748686678793767	20.553812228660192	20.311274230765047	17.285211834448813	16.132500897160632	21.673846791821656	21.096003219197904	18.84391440975246	20.486713429121693	14.27694539974086	13.153095676093406	15.443483862083916	15.444913082602362	14.592771988968648	13.153095676093406	20.90554127558119	20.587102468301577	20.01513218073045	16.06285634816074	21.413089955089866	13.153095676093406	20.463880810518965	17.56746278478628	19.690155641588017	20.59732318062344	16.748686678793767	21.40026715577648	16.14607441295333	25.27507935937133	19.300426602377186	17.662978995647975	25.155406438101316	15.545017459902969	21.40026715577648	16.39492425621835	22.36567834409873	13.153095676093406	16.987807807274642	14.592771988968648	16.748686678793767	16.868458645254705	13.153095676093406	14.592771988968648	14.27694539974086	20.587102468301577	21.44449965946863	15.545017459902969	14.592771988968648	14.592771988968648	16.569092305254863	20.587102468301577	14.592771988968648	13.153095676093406	14.592771988968648	20.01513218073045	14.592771988968648	25.177394574882587	17.23891197504652	21.7664750170518	16.046037962539096	16.39492425621835	20.629635384960643	24.177394574882587	14.592771988968648	15.545017459902969	21.405007554229837	13.153095676093406	18.903532163769682	21.413089955089866	14.592771988968648	15.27694539974086	15.524378400874648	24.177394574882587	16.748686678793767	14.27694539974086	18.33364917951492	14.592771988968648	15.545017459902969
BPS_high_wk40_bps_d7_F	17.15816732059548	20.866003039973585	13.877397827456692	16.159320642621825	13.877397827456692	16.25648805444312	16.159320642621825	17.025216124675023	17.15816732059548	13.877397827456692	14.877397827456692	15.03243311589463	13.280243339535271	14.172412794992754	13.877397827456692	13.280243339535271	21.279631390691858	16.837620239270063	21.24254962054799	17.53797238799624	20.23647753350128	21.329482965481827	22.765578455315502	20.314457078834273	19.587298537461628	20.068754004171982	20.753966993858675	16.095600475414816	20.80701973845311	16.25648805444312	17.00151771582898	16.77765876875065	19.699747701787302	20.900827708670036	20.293305785682854	18.99056036772244	16.25648805444312	19.383047451880284	18.82498791045716	16.77765876875065	17.15816732059548	21.41657324874019	20.768998566864003	17.68925704568423	19.513187771905102	13.280243339535271	14.172412794992754	14.609498983651015	19.399007680141676	13.877397827456692	14.172412794992754	19.956622428622406	21.194267252822367	18.792044833008497	16.159320642621825	20.818805978216194	14.172412794992754	19.461937257739912	17.74860199292436	19.699747701787302	19.636317678595166	16.25648805444312	20.80701973845311	16.023478208169585	25.10562434526681	20.272425271523847	17.322574959715325	25.002523537138064	15.65402236231255	20.80701973845311	16.837620239270063	22.646119661147537	14.172412794992754	16.429071930809837	13.877397827456692	16.25648805444312	17.59383758539744	14.172412794992754	13.877397827456692	13.280243339535271	21.194267252822367	20.89630068866256	15.65402236231255	13.877397827456692	13.877397827456692	16.317349627005594	21.194267252822367	13.877397827456692	14.172412794992754	13.877397827456692	18.792044833008497	13.877397827456692	25.0975072360477	16.65626712220659	21.430379277023263	15.908543328056238	16.837620239270063	21.27107743366388	24.0975072360477	13.877397827456692	15.65402236231255	20.821466899382827	14.172412794992754	17.75561649678682	20.818805978216194	13.877397827456692	14.280243339535271	17.00151771582898	24.0975072360477	16.25648805444312	13.280243339535271	17.841450555164275	13.877397827456692	15.65402236231255
BPS_high_wk40_bps_d7_G	16.37170844793794	21.887599113464724	14.39498884382315	16.334369250041494	14.39498884382315	16.256405827019503	16.334369250041494	17.265755988155952	16.37170844793794	14.39498884382315	15.39498884382315	14.534185338929694	13.84049579245437	11.091575056619615	14.39498884382315	13.84049579245437	22.235667966290652	16.73057237708935	22.238617573475427	17.546029299547275	20.999602988338285	21.53577597983532	23.986866111408283	21.07768007838187	20.676842618898746	20.9211792296125	21.864129770326674	15.72061375302768	21.854489936840398	16.256405827019503	15.948826579428724	15.5298127564901	19.861786906808888	21.656571667090184	21.42916297307735	18.84458538801606	16.256405827019503	22.164974632861558	20.613383980831593	15.5298127564901	16.37170844793794	22.081256884707397	20.518298359775564	16.879449267399803	20.94157118031864	13.84049579245437	11.091575056619615	15.144219546277535	18.88546920140005	14.39498884382315	11.091575056619615	20.77879557348744	22.210681650878936	22.126815889768633	16.334369250041494	21.862663475784874	11.091575056619615	20.626996389957416	18.111265762945457	19.861786906808888	22.184250899262732	16.256405827019503	21.854489936840398	16.1626956382418	25.789518288303036	21.428047604610537	16.596948940351933	25.652787980151775	15.661099353481987	21.854489936840398	16.73057237708935	23.107073436733852	11.091575056619615	16.504195606811734	14.39498884382315	16.256405827019503	17.05972055208947	11.091575056619615	14.39498884382315	13.84049579245437	22.210681650878936	21.89528123157723	15.661099353481987	14.39498884382315	14.39498884382315	16.534171055414156	22.210681650878936	14.39498884382315	11.091575056619615	14.39498884382315	22.126815889768633	14.39498884382315	25.455748394473847	16.804933676712533	22.174474945763077	16.020735787305735	16.73057237708935	22.229360659801284	24.455748394473847	14.39498884382315	15.661099353481987	21.855319958417834	11.091575056619615	17.045097681579954	21.862663475784874	14.39498884382315	14.84049579245437	15.948826579428724	24.455748394473847	16.256405827019503	13.84049579245437	17.841368327740657	14.39498884382315	15.661099353481987
BPS_high_wk40_control_d1_A	17.298480968658296	19.323606204030856	15.686935382714967	19.576096845786658	15.686935382714967	15.42715557587313	19.576096845786658	17.729229939004128	17.298480968658296	15.686935382714967	16.686935382714967	15.836225540098662	13.869809905442978	12.489648678395072	15.686935382714967	13.869809905442978	20.891993901995278	17.627283281222333	20.926080494996466	19.908408545742443	21.23272462013396	21.57564499654619	23.51551890055343	21.870898575362585	20.867484850513556	21.105368025925735	22.02293497071657	16.720257973176615	18.89113927683241	15.42715557587313	16.726628556316857	16.57155387786437	19.57840200907467	19.430994486077633	19.352621332881846	16.805457538792492	15.42715557587313	21.863507107296183	18.701306558422605	16.57155387786437	17.298480968658296	19.271534162064057	17.539492860899678	14.570526638237943	19.769048597934358	13.869809905442978	12.489648678395072	16.047339938867104	15.396221980757574	15.686935382714967	12.489648678395072	20.889993918903222	20.7672378249671	21.85208792709165	19.576096845786658	19.039750901059016	12.489648678395072	20.789837906594364	18.08301555662323	19.57840200907467	21.903938643819927	15.42715557587313	18.89113927683241	17.241626814680224	25.484869691459572	19.340173718777105	17.606841829695252	25.05057816618262	16.641287215200418	18.89113927683241	17.627283281222333	20.79433841157158	12.489648678395072	15.849147002149147	15.686935382714967	15.42715557587313	18.006986540991917	12.489648678395072	15.686935382714967	13.869809905442978	20.7672378249671	19.39339802187492	16.641287215200418	15.686935382714967	15.686935382714967	17.66429183505693	20.7672378249671	15.686935382714967	12.489648678395072	15.686935382714967	21.85208792709165	15.686935382714967	25.44543677389045	16.77031980643807	22.59349674444094	16.83846609224118	17.627283281222333	20.852343267430076	24.44543677389045	15.686935382714967	16.641287215200418	18.908105208836883	12.489648678395072	15.262298819755413	19.039750901059016	15.686935382714967	14.869809905442978	16.726628556316857	24.44543677389045	15.42715557587313	13.869809905442978	17.012118076594284	15.686935382714967	16.641287215200418
BPS_high_wk40_control_d1_B	19.56502010816185	20.652408834457678	13.816754954497782	19.274524354673545	13.816754954497782	15.456839917426642	19.274524354673545	16.576841819217705	19.56502010816185	13.816754954497782	14.816754954497782	14.231177286816997	13.211880292101906	12.229330210522752	13.816754954497782	13.211880292101906	20.466116975889495	16.214389268320144	19.46499680577254	19.437890131184457	20.690267302952535	18.010707086695096	23.716127067458306	22.347583894760973	20.36415724820821	20.61963828765031	22.425665387583198	14.70842391251158	20.611671412451614	15.456839917426642	19.537927817937934	16.63753202626628	19.444875321006176	19.433333846182588	19.355975564514008	17.47558342157238	15.456839917426642	22.914372908267342	18.179158790040372	16.63753202626628	19.56502010816185	20.719729509938887	19.657658134037586	15.590261659235903	18.869976934589303	13.211880292101906	12.229330210522752	14.54578863287763	15.349966870639133	13.816754954497782	12.229330210522752	20.420893347817774	19.359931282844617	22.904459409365312	19.274524354673545	20.62460599935964	12.229330210522752	20.305175010413834	17.054561226918413	19.444875321006176	23.047004597597017	15.456839917426642	20.611671412451614	15.151641400883506	25.638312154596314	19.345614626817675	16.91907459625685	25.152728675336235	14.423250493647085	20.611671412451614	16.214389268320144	19.42185996271478	12.229330210522752	15.73299095327129	13.816754954497782	15.456839917426642	19.60531669806534	12.229330210522752	13.816754954497782	13.211880292101906	19.359931282844617	20.67856030941737	14.423250493647085	13.816754954497782	13.816754954497782	15.633377703438912	19.359931282844617	13.816754954497782	12.229330210522752	13.816754954497782	22.904459409365312	13.816754954497782	25.037529126391167	16.07206544230274	22.804244836002862	14.94113918345865	16.214389268320144	20.451672913600028	24.037529126391167	13.816754954497782	14.423250493647085	20.615988476166763	12.229330210522752	15.844039261328719	20.62460599935964	13.816754954497782	14.211880292101906	19.537927817937934	24.037529126391167	15.456839917426642	13.211880292101906	17.041802418147796	13.816754954497782	14.423250493647085
